subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
25,HN,"[1.25, 2.25, 15.5, 37.5, 41.75]",5,"[1.0, 3.0, 29.5, 36.25, 41.25, 55.25]",6,l2,5,1
25,HP,"[4.25, 11.5]",2,"[4.25, 22.75, 45.5]",3,l2,5,1
25,LN,"[1.5, 2.25, 4.75, 12.0, 16.0, 25.25]",6,"[2.0, 11.75, 12.5]",3,l2,5,1
25,LP,"[1.25, 1.5, 8.0, 21.75, 23.75, 38.5, 44.75, 46.25]",8,"[2.0, 2.5, 50.0]",3,l2,5,1
