State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.65	463	0.0	True
0	valence	0.76	463	0.0	True
1	arousal	0.7	370	0.0	True
1	valence	0.93	370	0.0	True
2	arousal	0.61	264	0.0	True
2	valence	0.75	264	0.0	True
3	arousal	0.86	296	0.0	True
3	valence	0.64	296	0.0	True
