State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.89	310	0.0	True
0	ibi	0.95	310	0.0	True
1	hf-hrv	0.88	342	0.0	True
1	ibi	0.96	342	0.0	True
2	hf-hrv	0.97	409	0.0	True
2	ibi	0.98	409	0.0	True
3	hf-hrv	0.88	331	0.0	True
3	ibi	0.96	331	0.0	True
