timestamp	hf-hrv	state
379	-1.2432573003701508	0
380	-1.282133246997117	0
381	-1.3144264113943336	0
382	-1.3460324336863025	0
383	-1.3804648722757573	0
384	-1.4192503556929905	0
385	-1.460938022833756	0
386	-1.498644184057892	0
387	-1.5222376937997015	0
388	-1.5240989508717404	0
389	-1.50616424358514	0
390	-1.4715481889002113	0
391	-1.4120493227835875	0
392	-1.3107450571117794	0
393	-1.1426708745308498	0
394	-0.902090707693868	0
395	-0.6112301406936687	3
396	-0.29035695880607054	3
397	0.0477161363134036	1
398	0.3923031978399517	1
399	0.7337099095062684	2
400	1.0598512714234425	2
401	1.3544001024917391	2
402	1.601381897286953	2
403	1.7904622617035835	2
404	1.9183274815606655	2
405	1.9881627261671007	2
406	2.008767676565412	2
407	1.9941147731212203	2
408	1.9662779797586682	2
409	1.941975462021641	2
410	1.9108230249160303	2
411	1.8601349729115575	2
412	1.7908239565694113	2
413	1.6977731540886731	2
414	1.5779292228833786	2
415	1.4423042783579447	2
416	1.3189656187570862	2
417	1.2289093523673715	2
418	1.1646719494974	2
419	1.1136495854209685	2
420	1.0743431483691686	2
421	1.0486053558053665	2
422	1.0243411072510578	2
423	0.9866775466129921	2
424	0.9313742369709531	2
425	0.8569745670713637	2
426	0.76468795118007	2
427	0.6589096342611861	2
428	0.5460995119189422	1
429	0.4295712869066184	1
430	0.30729637278168587	1
431	0.17859848659369532	1
432	0.0493785930216636	1
433	-0.06556804759851824	1
434	-0.13613526078242547	1
435	-0.14862574582763402	1
436	-0.1321888895188972	1
437	-0.11913698982338622	1
438	-0.12250786349055476	1
439	-0.14570786890583265	3
440	-0.18493142139443433	3
441	-0.22755137583927681	3
442	-0.25125669640257803	3
443	-0.25070555685756946	3
444	-0.24029262316159564	3
445	-0.2265115992124675	3
446	-0.2047206674052612	3
447	-0.17064212858541877	3
448	-0.13219321065668788	1
449	-0.0984769658184404	1
450	-0.06994961267677606	1
451	-0.042899378412749926	1
452	-0.011971913016509668	1
453	0.018741958267474556	1
454	0.04006895937096699	1
455	0.04938416599211081	1
456	0.04727597226707929	1
457	0.03852597822198765	1
458	0.03804992493336915	1
459	0.053444069400382384	1
460	0.07974891536099529	1
461	0.12834230469712546	1
462	0.20513846956191648	1
463	0.292427053257597	1
464	0.37317231886285757	1
465	0.43596864548194164	1
466	0.47134407985933463	1
467	0.4718174105508548	1
468	0.43441403159077546	1
469	0.3608342632857725	1
470	0.24683632070068964	1
471	0.08626542433993535	1
472	-0.1174503649015692	1
473	-0.35325345819715176	3
474	-0.6029115318076814	3
475	-0.845150848802815	0
476	-1.0653282505763488	0
477	-1.2535869396712902	0
478	-1.3910388534790326	0
479	-1.4554407620872893	0
480	-1.4406172304892761	0
481	-1.3531822012330954	0
482	-1.2044980849617886	0
483	-0.9994150180559994	0
484	-0.7371937256125772	3
485	-0.4331520476858713	3
486	-0.11062476238271646	1
487	0.2115105503491972	1
488	0.5158421428829767	1
489	0.7865637142508217	2
490	1.0101849756302093	2
491	1.1764668719887557	2
492	1.279314628886445	2
493	1.3174005671875604	2
494	1.294462916431324	2
495	1.2200039757552243	2
496	1.1130809794479617	2
497	0.9826904028224908	2
498	0.8190983264388951	2
499	0.6166438291538895	2
500	0.3794295112912287	1
501	0.11820200613891037	1
502	-0.14927733140901578	3
503	-0.3950775454075193	3
504	-0.5740432433864288	3
505	-0.6565710903768593	3
506	-0.664365227384219	3
507	-0.6330594278311383	3
508	-0.5829090827083518	3
509	-0.5265155808330749	3
510	-0.4643591889029104	3
511	-0.39876586037781525	3
512	-0.33494467438966025	3
513	-0.27405100187763326	3
514	-0.2207716558824587	3
515	-0.17838670723530553	3
516	-0.14488092251668191	3
517	-0.10927658185470625	1
518	-0.0485100900041733	1
519	0.04987313417661823	1
520	0.16773800969975242	1
521	0.28215886331111856	1
522	0.38230708819127446	1
523	0.46439233373814276	1
524	0.5303160119305736	1
525	0.5880180678454335	1
526	0.6553796175579338	2
527	0.7733135218018163	2
528	0.9624998669495161	2
529	1.1979687990594083	2
530	1.459833511540075	2
531	1.7302223999231559	2
532	1.9805207800441518	2
533	2.1880179089547367	2
534	2.337418046094546	2
535	2.419592355301715	2
536	2.432467424290803	2
537	2.3820396906766215	2
538	2.283423152368971	2
539	2.163457127511216	2
540	2.070851738116555	2
541	2.053243571198355	2
542	2.099024577439114	2
543	2.1595875818703867	2
544	2.200543873015682	2
545	2.1988175533871805	2
546	2.1376535868478084	2
547	2.0065909668537603	2
548	1.8018067634732597	2
549	1.5261260462692148	2
550	1.1885023918545006	2
551	0.8029672036477997	2
552	0.3872204703452497	1
553	-0.03879542972857144	1
554	-0.4538056433673913	3
555	-0.8334829661628245	0
556	-1.1538280089106376	0
557	-1.4016169175321296	0
558	-1.5791555041954632	0
559	-1.694304400912817	0
560	-1.7511520519479216	0
561	-1.7553114385094328	0
562	-1.7048487715296698	0
563	-1.5998807556841472	0
564	-1.458172979733156	0
565	-1.2992387975264807	0
566	-1.1385031482323094	0
567	-0.9893905673082456	0
568	-0.8631590394341788	0
569	-0.76828407134524	0
570	-0.7096480678388731	0
571	-0.6870704672833398	0
572	-0.6925477178115254	0
573	-0.715257064127056	0
574	-0.7473660978892335	0
575	-0.7840477134740608	0
576	-0.8233425686828953	0
577	-0.8609088964106016	0
578	-0.8853597760576484	0
579	-0.8755112861948209	0
580	-0.8116408572298205	0
581	-0.703213622233785	3
582	-0.5850178533641892	3
583	-0.48659763865876493	3
584	-0.4248066630133496	3
585	-0.4096320355747737	3
586	-0.44511184089474354	3
587	-0.5293936165962942	3
588	-0.6544454637295575	3
589	-0.805717230244283	0
590	-0.963546649170646	0
591	-1.1063744523022019	0
592	-1.2054495443495388	0
593	-1.2345495734439607	0
594	-1.2039446449126272	0
595	-1.1499120175685205	0
596	-1.0999130941884467	0
597	-1.0691374261421662	0
598	-1.0658908941345393	0
599	-1.094285133578013	0
600	-1.1553077693723963	0
601	-1.2468294637027295	0
602	-1.3635038182325534	0
603	-1.4965548540658535	0
604	-1.6335613281455506	0
605	-1.7641629352254387	0
606	-1.8863855708362087	0
607	-2.0010531055927387	0
608	-2.10550763814006	0
609	-2.1941782315226144	0
610	-2.2592353800226266	0
611	-2.291666399406928	0
612	-2.285904273215619	0
613	-2.240323366028982	0
614	-2.155737961732819	0
615	-2.0349182948263156	0
616	-1.8792229902476627	0
617	-1.6860565427909795	0
618	-1.4557740380513584	0
619	-1.1990904967050717	0
620	-0.9310272003016087	0
621	-0.6657051712712809	3
622	-0.4164270159195495	3
623	-0.19515816184396698	3
624	-0.011403483677061312	1
625	0.1288684231848055	1
626	0.22389713599297412	1
627	0.2762043947494475	1
628	0.2920245802260062	1
629	0.28018530113454154	1
630	0.25059792017816745	1
631	0.21362278549191033	1
632	0.17288183173239463	1
633	0.12271575686984366	1
634	0.06930251164764954	1
635	0.02328072215463896	1
636	-0.028565147648278125	1
637	-0.10349267635371626	1
638	-0.20426284586758	3
639	-0.3266185647920575	3
640	-0.46075625812078136	3
641	-0.5857486487053992	3
642	-0.6728565821164633	3
643	-0.7048358037178034	3
644	-0.6940733925248872	3
645	-0.6696194604461901	3
646	-0.650401295408565	3
647	-0.6421808222196017	3
648	-0.6390246680321376	3
649	-0.6184850316665829	3
650	-0.5694636985553552	3
651	-0.5013718041346205	3
652	-0.4113024473558441	3
653	-0.3019424015458622	3
654	-0.20042734943604298	3
655	-0.13195277092302526	3
656	-0.10801257432718593	3
657	-0.1319831350821509	3
658	-0.2005319189868732	3
659	-0.30452061706243755	3
660	-0.429878513364697	3
661	-0.5527077798416777	3
662	-0.6437070199922181	3
663	-0.7074467485738374	3
664	-0.7662560508207051	0
665	-0.8242919769995097	0
666	-0.8761998707046672	0
667	-0.9022445885273616	0
668	-0.8905506782202969	0
669	-0.8592600461898061	0
670	-0.8329711695325277	0
671	-0.8249122077041589	0
672	-0.8410114763974755	0
673	-0.8822759991861128	0
674	-0.9445587986371267	0
675	-1.0161777752541377	0
676	-1.0751950301836137	0
677	-1.1053060001033792	0
678	-1.108350182676109	0
679	-1.094976177169111	0
680	-1.0680340758728444	0
681	-1.0044980392005576	0
682	-0.8821755140040304	0
683	-0.7233487567473946	3
684	-0.5664940817136876	3
685	-0.4315304779446629	3
686	-0.32747460352754165	3
687	-0.2566426117903126	3
688	-0.2151289498218302	3
689	-0.19291922610654952	3
690	-0.17002235046392827	3
691	-0.12630121423211724	1
692	-0.07262670278637938	1
693	-0.03578980665333019	1
694	-0.029909697489983886	1
695	-0.06127319766344529	1
696	-0.1309027027760948	1
697	-0.2381478485836333	3
698	-0.38006549709721377	3
699	-0.5477923329840552	3
700	-0.7252640233386622	3
701	-0.8860501454688321	0
702	-1.0112053568157948	0
703	-1.1107784337924667	0
704	-1.2001506149274672	0
705	-1.278590080698544	0
706	-1.3339962455701146	0
707	-1.36323536911843	0
708	-1.372273429522585	0
709	-1.35614711718514	0
710	-1.3151514586963287	0
711	-1.2608564777611946	0
712	-1.2015401486453472	0
713	-1.1407348737432388	0
714	-1.0762266913509062	0
715	-1.0063617325562526	0
716	-0.9344062454736967	0
717	-0.8565494214214967	0
718	-0.750779655216423	3
719	-0.6019782997114793	3
720	-0.41963582493725726	3
721	-0.2150040620573489	3
722	0.007715585845063735	1
723	0.25148689907085164	1
724	0.5341806553105701	1
725	0.8441205176756418	2
726	1.1404825235883298	2
727	1.3967488663138345	2
728	1.5936434503945949	2
729	1.7182887624852214	2
730	1.7653349461460384	2
731	1.738855857060825	2
732	1.653727979565453	2
733	1.5261591607869445	2
734	1.3662308037580477	2
735	1.1859138712427724	2
736	1.0040351243973866	2
737	0.8497468758551439	2
738	0.7515902983448756	2
739	0.6943808054532732	2
740	0.6417380694975614	2
741	0.5779058365134565	1
742	0.4966226994529277	1
743	0.39815192098023655	1
744	0.292114759558834	1
745	0.1857487931448953	1
746	0.07775713590438196	1
747	-0.023397904491944777	1
748	-0.08705249299472638	1
749	-0.08489417314500965	1
750	-0.03140760741827129	1
751	0.03851261779433367	1
752	0.10443066774020528	1
753	0.1563960367223021	1
754	0.19141652700241824	1
755	0.21171607483538943	1
756	0.217359343319588	1
757	0.2049537460807016	1
758	0.17516367875911043	1
759	0.1353373867675459	1
760	0.1009591300484002	1
761	0.10384651517063406	1
762	0.16010493371367113	1
763	0.25112961459135175	1
764	0.3586117684214269	1
765	0.478441856611158	1
766	0.618638188748098	2
767	0.7910395534445336	2
768	0.9818020222926629	2
769	1.1619376694247858	2
770	1.3159748227555659	2
771	1.4357458652870687	2
772	1.5179942553307073	2
773	1.5655993765178144	2
774	1.5917395235434366	2
775	1.6255095016058332	2
776	1.67855295960704	2
777	1.7321442681461514	2
778	1.7766343848522521	2
779	1.8109680484851836	2
780	1.8195045372290446	2
781	1.7861122679949248	2
782	1.7089712540733057	2
783	1.5950973397804569	2
784	1.4609083812064672	2
785	1.3361329771121893	2
786	1.2349679824322304	2
787	1.1456734101989599	2
788	1.0557120743689148	2
789	0.9554440656502772	2
790	0.8389646211380687	2
791	0.70350151382343	2
792	0.5483113155496646	1
793	0.378444478937153	1
794	0.21168179010465835	1
795	0.08534178039613279	1
796	0.01438204985006351	1
797	-0.023552072818281655	1
798	-0.04180276886264402	1
799	-0.0326891867017992	1
800	0.02562259659314126	1
801	0.12836797607292882	1
802	0.23889408686126926	1
803	0.3326737521470075	1
804	0.4021059937544621	1
805	0.4507181440968117	1
806	0.4964411837067294	1
807	0.5516877131438297	1
808	0.5998295079284468	1
809	0.6166111307537687	1
810	0.5900889231825177	1
811	0.5154382662041284	1
812	0.3915683256626775	1
813	0.22010255416579946	1
814	0.005630595327534019	1
815	-0.24336567824853814	3
816	-0.5134624280400296	3
817	-0.7839240477760453	0
818	-1.0148461421384782	0
819	-1.159971588739717	0
820	-1.2201292015308156	0
821	-1.2234962698676162	0
822	-1.1801605661004724	0
823	-1.0870434357742456	0
824	-0.9499745072297099	0
825	-0.7963848812270972	0
826	-0.6508087240090488	3
827	-0.5312403453727799	3
828	-0.45267667380624965	3
829	-0.41906790887785833	3
830	-0.42389231789983983	3
831	-0.4448528418679786	3
832	-0.4569805666521873	3
833	-0.46785523913367993	3
834	-0.49687546536983773	3
835	-0.5436503915048619	3
836	-0.5920001710997611	3
837	-0.6088679489749095	3
838	-0.5831297255515749	3
839	-0.5376592069207091	3
840	-0.4878608332652587	3
841	-0.4352649212961578	3
842	-0.3772387589142227	3
843	-0.3051729414781727	3
844	-0.20318716730769773	3
845	-0.07794136769958526	1
846	0.040043637017626636	1
847	0.1313852804504313	1
848	0.19091725930168477	1
849	0.21465724674149683	1
850	0.19733208355686024	1
851	0.1409900684822065	1
852	0.05772521703352368	1
853	-0.02754751714857866	1
854	-0.06902081432947797	1
855	-0.03089735672378218	1
856	0.061514740373229994	1
857	0.15801820285384716	1
858	0.2303089794454902	1
859	0.2625264653072078	1
860	0.24602818788869135	1
861	0.17885193322014736	1
862	0.06596859052540387	1
863	-0.07557428012450154	1
864	-0.21068053761529795	3
865	-0.32276506210015177	3
866	-0.41611704583912545	3
867	-0.4789238308865908	3
868	-0.49281948570743045	3
869	-0.46679267633339677	3
870	-0.4259546901909835	3
871	-0.3800107947090223	3
872	-0.32919287111855067	3
873	-0.26883850507219703	3
874	-0.18612017177682294	3
875	-0.059426476561111295	1
876	0.10541967853132056	1
877	0.2876839685660387	1
878	0.47790276293157496	1
879	0.6627365177041245	2
880	0.8295415588053383	2
881	0.9675080034447743	2
882	1.0687806585831063	2
883	1.1302018008780415	2
884	1.1559409455724803	2
885	1.1461785082465468	2
886	1.0932827988998761	2
887	0.9934723330992872	2
888	0.8486812911551183	2
889	0.6657557883436603	2
890	0.4561192499229685	1
891	0.23612694924139144	1
892	0.027367064867653845	1
893	-0.15650765039665737	3
894	-0.30602508780771087	3
895	-0.4156385284868793	3
896	-0.5019247131614817	3
897	-0.5830639823476763	3
898	-0.6631345739225112	3
899	-0.7402635753947854	3
900	-0.8103103350452555	0
901	-0.8696928567545416	0
902	-0.9145814774639002	0
903	-0.9489415064015698	0
904	-0.9861491350305107	0
905	-1.036518772838401	0
906	-1.1038452181878715	0
907	-1.1862821826207113	0
908	-1.2764875158985254	0
909	-1.364262703218758	0
910	-1.4363812136065273	0
911	-1.4905647297822164	0
912	-1.5355987001535856	0
913	-1.5756490353837052	0
914	-1.612534467562953	0
915	-1.6461581661329356	0
916	-1.6758021254405557	0
917	-1.7010723619931258	0
918	-1.7197340150472233	0
919	-1.7373191523396303	0
920	-1.763543942706936	0
921	-1.800085616417857	0
922	-1.8426799969686085	0
923	-1.8806254347153581	0
924	-1.8905956587129977	0
925	-1.8354149714298034	0
926	-1.704009029057132	0
927	-1.5184465960985245	0
928	-1.3000144247734997	0
929	-1.0645513722111652	0
930	-0.8228246430452194	0
931	-0.5802113416214004	3
932	-0.3391467044731187	3
933	-0.10176267249497006	1
934	0.13412109815270837	1
935	0.3656625261121238	1
936	0.5776401980983272	1
937	0.7536594002786874	2
938	0.8810872201490615	2
939	0.9509347206982621	2
940	0.9585613435774011	2
941	0.904094578901512	2
942	0.7923316979575136	2
943	0.6321393607756839	2
944	0.43568364504765705	1
945	0.21912893787579518	1
946	0.0011762848817146129	1
947	-0.2128284086526273	3
948	-0.42882845133635933	3
949	-0.6435755190697409	3
950	-0.840901901408423	0
951	-0.9924007517683644	0
952	-1.0734033817458837	0
953	-1.0834603833669973	0
954	-1.0240267973023647	0
955	-0.898781076967911	0
956	-0.7423886271558765	3
957	-0.5921617349038186	3
958	-0.4658880646593763	3
959	-0.3711686048116699	3
960	-0.30667016440263833	3
961	-0.26035723211183637	3
962	-0.21068254440317855	3
963	-0.15374886697339116	3
964	-0.10527100401104508	1
965	-0.07390057496777439	1
966	-0.05896125432477299	1
967	-0.05319381788395781	1
968	-0.0518607145634767	1
969	-0.06176150837563262	1
970	-0.09198594051204889	1
971	-0.1452203588539587	3
972	-0.2190255864389149	3
973	-0.30487637317653427	3
974	-0.3898757841332559	3
975	-0.47022336398295167	3
976	-0.5531256513152488	3
977	-0.6442805988486862	3
978	-0.7447026043383792	3
979	-0.8519323839212586	0
980	-0.9599582025321579	0
981	-1.056929912626006	0
982	-1.12660194618466	0
983	-1.164625108678969	0
984	-1.1896483922488978	0
985	-1.2223567675737061	0
986	-1.2691662757573754	0
987	-1.3268534941474068	0
988	-1.3890829777877336	0
989	-1.4484747133034757	0
990	-1.4911021691595339	0
991	-1.4996391404445446	0
992	-1.4761420429592433	0
993	-1.4403937513183052	0
994	-1.4071141302069607	0
995	-1.3838804944787404	0
996	-1.3734923643149546	0
997	-1.3737763952498414	0
998	-1.3746160446935027	0
999	-1.3501930940098945	0
1000	-1.2845609094321353	0
1001	-1.1833637480286852	0
1002	-1.0553751249500125	0
1003	-0.9086773602819007	0
1004	-0.7520238986381871	3
1005	-0.6017519255732687	3
1006	-0.47484850722783367	3
1007	-0.3816988192889789	3
1008	-0.3274706673267805	3
1009	-0.31269949901301636	3
1010	-0.3332544930007463	3
1011	-0.3799103370081887	3
1012	-0.43531310492941105	3
1013	-0.4761184264341594	3
1014	-0.5000231310813492	3
1015	-0.5220798390708972	3
1016	-0.5470487563826896	3
1017	-0.5653411971999975	3
1018	-0.5634526395833547	3
1019	-0.5265149599308416	3
1020	-0.439224579113913	3
1021	-0.30818236990343867	3
1022	-0.14918411013763852	3
1023	0.03681315704359264	1
1024	0.26048010853317877	1
1025	0.5251949039048337	1
1026	0.8304069235551312	2
1027	1.1681223280050208	2
1028	1.5036940952647608	2
1029	1.8020362708276634	2
1030	2.0405769680396886	2
1031	2.2003462169112193	2
1032	2.2678811519567206	2
1033	2.23658066786068	2
1034	2.1074915616925094	2
1035	1.8895068547689167	2
