timestamp	ibi	hf-hrv	state
0	-0.0682370457100611	1.5694064070258031	1
1	-0.0682370457100611	1.543285069768999	1
2	0.9239410796429914	1.4639987492821527	1
3	0.49506501068109093	1.3345572010007736	1
4	0.15790138413151283	1.1674292116733678	1
5	0.06584776266295961	0.9856679012793103	1
6	0.12705602073877317	0.8218032107679818	1
7	0.035221297110717364	0.7018214862580094	1
8	0.21887287515535755	0.6311791032693196	1
9	0.3109130947153102	0.6066141725741776	1
10	0.49469869184597165	0.6247675844051032	1
11	0.6173743115639014	0.6789975250415329	1
12	0.9541984230955666	0.7593417710582254	1
13	1.046537951947627	0.8569238552311176	1
14	0.8019372193934741	0.9707354703574305	1
15	0.342611712955704	1.0977362742400048	1
16	0.7087086972708201	1.220886112372088	1
17	0.526022056645513	1.3229825075464796	1
18	-0.08595330884380091	1.398840249174404	1
19	-1.1269493610250876	1.4498625814620905	1
20	-0.7322942723852894	1.4708592520754364	1
21	0.552493930531167	1.4527374695003916	1
22	1.8703030733367432	1.3918933049514364	1
23	2.1187769574768427	1.2889059426675877	1
24	1.7835074673430018	1.1490929645227492	1
25	0.8659956166986247	0.9838138620891481	1
26	-0.2978011396808782	0.8077386833353019	1
27	-0.485267794374192	0.6302122338406503	1
28	-0.08904021512510506	0.45622994611641854	2
29	0.1262251024054545	0.30268353367122863	2
30	0.12710069376744582	0.18502506042746608	2
31	-0.6358805633182528	0.09714648176580729	2
32	-0.36459799364368	0.03261650381634622	2
33	-0.3633516161437037	-0.018719513119434632	2
34	0.12474195785351277	-0.07187919168217333	2
35	0.00509516947961057	-0.12811156391346384	2
36	-0.26998460763216436	-0.1835260725912979	2
37	0.12500999602555024	-0.241143755429714	2
38	-0.05582718121269411	-0.3072269103964221	3
39	0.18704917243467908	-0.38181349228974965	3
40	0.005532965160607069	-0.4580115814779105	3
41	-0.5135801970411739	-0.5197742056723198	3
42	-0.6384984027984885	-0.5386641946124717	3
43	-0.7306279684157863	-0.466157385155022	3
44	-0.6702684978847594	-0.27153676022129625	3
45	-0.2130336891888866	0.004957783162441948	2
46	0.12488937884813295	0.3037290804001045	2
47	-0.14692926717051477	0.5924650305581516	1
48	-0.6967582409818832	0.8497058788186502	1
49	-0.5483433850485363	1.0609291326825296	1
50	-0.9429180622367258	1.2174706470858097	1
51	-1.0370534468414399	1.316620555249682	1
52	-0.49006567765367354	1.3627509086652916	1
53	-0.6380695417232285	1.3719172638485038	1
54	-1.0042290682784853	1.3731788445007755	1
55	-0.3380055025806121	1.3769303085495537	1
56	-0.02862266965680326	1.3629300037700942	1
57	0.7339118571421623	1.3131128004711214	1
58	0.49697701630829433	1.2235034289649906	1
59	-0.38649088209035837	1.0996358180493813	1
60	-0.3636151870128737	0.9562205785248579	1
61	-0.30258115374888495	0.8231887540138627	1
62	-0.3931873690884359	0.7095117362208496	1
63	-0.8800256309799378	0.5845483433501798	1
64	-0.12516146320412283	0.4274593294581847	2
65	0.0033439867556296784	0.24304914295014493	2
66	-0.35986711990720993	0.044730118330798214	2
67	-0.3026347613832924	-0.14585845444505768	2
68	-0.39310695763682546	-0.31292025485512415	3
69	-0.6368008277089168	-0.45823946287768164	3
70	-1.185441498957582	-0.5834323127938307	3
71	-1.0392870982750881	-0.6685229322917715	3
72	-1.1287318148691405	-0.6925671997817807	3
73	-0.5837141262458508	-0.6642507919059979	3
74	-0.7902145955507711	-0.5827434812425316	3
75	-1.0957242768886264	-0.4550882049331245	3
76	-0.9777571943928296	-0.31179945111126794	3
77	-0.49139693390812766	-0.17087195282716663	2
78	0.12022104735180014	-0.048135520300117654	2
79	-0.08503304445313697	0.040765397864610996	2
80	0.24583168505354983	0.08671660065121492	2
81	0.31030554152535633	0.08708783170697244	2
82	-0.23422521108539504	0.04437759932179751	2
83	-0.48303414294054536	-0.03431114580190012	2
84	-0.24370482776980318	-0.13584892763027545	2
85	-0.24073853866591632	-0.2395287668397452	2
86	-0.11964434416301013	-0.3354901635454406	3
87	-0.7840452502910235	-0.43223080381333073	3
88	-0.338528177016083	-0.5337520649019998	3
89	0.0001632671141145453	-0.6287382407444772	3
90	0.06499897511817292	-0.6905144644917068	3
91	-0.17621554186256805	-0.7046755335520198	3
92	-0.6028864272463427	-0.6836363484501131	3
93	-0.5178509385823119	-0.6382054720309458	3
94	-0.7585204446132414	-0.5714484681214388	3
95	-0.6711440892467507	-0.49444306509418584	3
96	-0.9117153146146018	-0.426655780414051	3
97	-1.2173545477356076	-0.38223581588170275	3
98	-0.6776842206444732	-0.3656132813345755	3
99	-0.3677295729536534	-0.37478652694565606	3
100	-0.24250759060136695	-0.40295960907543665	3
101	-0.08970584325233041	-0.4384203468016539	3
102	0.576973387338009	-0.46291124088609886	0
103	0.9794685925099151	-0.45122427729652514	0
