sj_id,rating_method,cr_mean_v,cr_mean_a,cr_mean_dist,cr_mean_angle,cr_std_v,cr_std_a,cr_std_dist,cr_std_angle,cr_skew_v,cr_skew_a,cr_skew_dist,cr_skew_angle,cr_kurtosis_v,cr_kurtosis_a,cr_kurtosis_dist,cr_kurtosis_angle,cr_auc_v,cr_auc_a,cr_auc_dist,cr_auc_angle
79.0,V2,0.07887613567534829,0.08836538461538462,1.08803067878524,0.0712785315518075,0.8937704882688201,0.6124311273176319,0.06276100596305699,1.8072643805646122,-0.15876702031238643,-0.15876702031238643,0.9820230600956947,-0.14067821860333254,-1.760975765845052,-1.760975765845052,0.2687975242054974,-0.8788485037455738,520.8749999999995,520.8749999999995,7184.2350895938525,471.96919218413655
79.0,mean,0.21039218655360384,0.06933260145366446,0.8220671932986968,0.04411665559554662,0.7363554825758009,0.4742502055940571,0.37463580288724524,1.5125088818692856,-0.5042526937648469,-0.5042526937648469,-0.8595190195900458,0.00766222093325573,-1.0857662987260959,-1.0857662987260959,-0.9134922264339922,-0.10394967069479044,2778.9019999999996,2778.9019999999996,10856.730183483456,584.2166400370386
80.0,V1,0.10125317989097515,0.20841777710478498,0.8751361370353563,0.5402049751595286,0.5559303053618245,0.716670538224767,0.33223110996914934,1.492229268631864,-0.4919650511396367,-0.4919650511396367,-2.1380404234822925,-0.15300483490916109,-0.4247648432740463,-0.4247648432740463,2.761107389680718,-0.616311075945315,668.9469999999999,668.9469999999999,5778.34321229951,3565.5255341871098
80.0,V2,0.11328210175651121,0.27201059963658386,1.0149482362279985,0.4746950885541236,0.747014659985324,0.6229335540979838,0.05134720567423578,1.708654666580594,-0.44869568821752787,-0.44869568821752787,-5.443768507492183,-0.5231313996988235,-1.434099916022952,-1.434099916022952,54.98595700217198,-0.4156405576692004,748.1214999999997,748.1214999999997,6701.769045610641,3133.0180707363606
80.0,mean,0.1072676408237432,0.24021418837068442,0.9450421866316774,0.507450031856826,0.6584436596384886,0.6721669354531364,0.24777788188437228,1.6044305426553611,-0.4676805485262733,-0.4676805485262733,-3.343927492239026,-0.38571255739407273,-1.0548676148388625,-1.0548676148388625,9.691092647136669,-0.422808566735255,1416.9985000000001,1416.9985000000001,12481.148176755369,6700.261660414356
81.0,V1,0.03378679588128406,0.013112810417928526,0.624587101768427,0.8777865367699058,0.6796214084273398,0.14153818190575262,0.3050406328791341,1.6361533586689843,-0.5664217774501963,-0.5664217774501963,-0.1813464301141363,0.3331942596182777,-1.253665329537571,-1.253665329537571,-0.8108149912142997,-1.2527565059179118,222.95650000000023,222.95650000000023,4124.078720078693,5795.331492501663
81.0,V2,-0.1720970623864325,-0.08395866141732286,0.6795814220752342,1.1080090049079097,0.5603502443134445,0.43151707237607273,0.27378675032349126,1.9918756385410397,-0.07726163049065495,-0.07726163049065495,-0.27395756060218274,-0.19853536435004263,-1.318670081918375,-1.318670081918375,-1.1618894009610108,-1.7011082233499641,-1136.39,-1136.39,4487.640711384847,7316.506070248435
81.0,mean,-0.06915513325257414,-0.03542292549969716,0.6520842619218307,0.9928977708389077,0.6312743436682053,0.3247585385981094,0.2911367032795798,1.8263443767420822,-0.28953988682819376,-0.28953988682819376,-0.24845155931445836,0.027582473405628603,-1.3621701356684597,-1.3621701356684597,-0.9125660201385917,-1.5573087232677305,-913.6950000000002,-913.6950000000002,8612.15693146354,13112.622960913497
82.0,V1,-0.0004819806178073894,0.0017843731072077528,0.007365848669194838,0.038687002962013994,0.040057955998961156,0.03557243730503701,0.05309203433515493,0.34411156715998586,1.2272843253850019,1.2272843253850019,8.888550094746071,6.966485517358133,130.40653110364858,130.40653110364858,89.94954159142442,60.918580955216235,-3.1830000000000007,-3.1830000000000007,48.64406461136271,255.4889675611404
82.0,V2,0.07360569351907935,-0.05860448213204121,0.28864673980521394,-0.7923506009361417,0.2008590098764358,0.22667457143858555,0.13132843109407394,1.171768511362263,-0.03164392218974516,-0.03164392218974516,-0.19282761411356014,0.1131393132219104,-1.123353127336479,-1.123353127336479,0.18812598231690858,-1.4508084826853285,486.17499999999995,486.17499999999995,1906.0824593966258,-5231.582265089111
82.0,mean,0.03656185645063598,-0.028410054512416728,0.14800629423720438,-0.376831798987064,0.1494832849417126,0.1650247229023069,0.17266353231445936,0.9583230051553153,0.6179236505295648,0.6179236505295648,0.6780963481400377,-0.6238284608142567,0.7025014313759468,0.7025014313759468,-0.830372276132668,0.3143175964618212,482.992,482.992,1954.7265240079882,-4976.093297527971
83.0,V1,0.5184218655360388,0.24756132646880685,0.9039667345429002,0.5918282876373763,0.5608545237959918,0.4503048921118656,0.17362586324274135,0.9403221325565594,-0.9525276066602824,-0.9525276066602824,-1.947874755409943,0.5317706634466636,-0.3643986106025663,-0.3643986106025663,5.355428998243736,-0.7757738232562295,3423.5739999999996,3423.5739999999996,5969.069209209236,3908.2734333685326
83.0,V2,0.09305451241671713,0.046866747425802546,0.8590800347815115,0.43915744044683996,0.7453336645078258,0.5014376811778943,0.2822710661271627,1.809595218296274,-0.19110209167380862,-0.19110209167380862,-1.412413392491783,-0.1787742282319904,-1.4832919092813521,-1.4832919092813521,0.6205471042008766,-0.8724337010813721,614.7350000000001,614.7350000000001,5672.349385326496,2898.148649556136
83.0,mean,0.30573818897637794,0.14721403694730467,0.8815233846622058,0.5154928640421081,0.6929970168395301,0.48699103377104297,0.23540423006722577,1.4440385661136952,-0.6022610023981124,-0.6022610023981124,-1.7361572660243958,-0.19338989075915816,-1.063222553658217,-1.063222553658217,2.348187092692683,-0.107199404664164,4038.607,4038.607,11642.393758906339,6807.683771916067
84.0,V1,-0.09627755905511813,-0.06958646274984857,0.3119415939237606,-0.028313671530788065,0.40689733645006176,0.3442062603494514,0.44811211478761814,1.355576892540626,-0.5851617318617182,-0.5851617318617182,0.8592141948841755,0.2448920347744885,1.0539369612277505,1.0539369612277505,-1.1575188935297271,1.001777225206121,-635.924,-635.924,2059.9091874482215,-187.38195928647656
84.0,V2,-0.09234569957601452,-0.08854149000605695,0.930303322074498,0.06691707935316986,0.6345687554088907,0.7344793057793829,0.3047913170622402,1.8675377469794872,-0.053212721703631845,-0.053212721703631845,-2.292195512303672,0.10579569037346596,-1.5696720411136882,-1.5696720411136882,3.9566415494350586,-1.271864054368801,-609.7849999999999,-609.7849999999999,6142.722129045143,442.1517596618073
84.0,mean,-0.0943116293155663,-0.07906397637795276,0.6211224579991292,0.019301703911190876,0.5330139079820996,0.5736146977976496,0.4923859399885164,1.6324552667592884,-0.17040049512974875,-0.17040049512974875,-0.36722499581800583,0.17640274727943822,-0.8737811246846454,-0.8737811246846454,-1.7650607798681333,-0.5624627726504197,-1245.625,-1245.625,8203.07091659573,255.45906598278418
85.0,V1,0.04624273167777105,-0.07060463355542095,0.6057987080989582,0.422008149003488,0.5665711727763426,0.3635930873469293,0.3053940589828151,1.8276286239959432,0.0830616537551781,0.0830616537551781,0.19112680478522112,0.07062612103013186,-0.6967575426044266,-0.6967575426044266,-1.3938863541438875,-1.2009808296550786,305.18700000000007,305.18700000000007,3999.902427285596,2785.631059711636
85.0,V2,0.16128285887341012,-0.1352274379164143,0.8676699959382229,-0.19349700465913686,0.7408507722002041,0.5151533668980134,0.3249106975321892,1.7232451997825011,-0.39674891455811845,-0.39674891455811845,-1.3331795008693899,0.14426420551009922,-1.4315639425663065,-1.4315639425663065,0.14471779144853558,-0.6770644508332744,1065.3035,1065.3035,5729.244928317763,-1276.3981227073082
85.0,mean,0.10376279527559058,-0.10291603573591764,0.7367343520185905,0.11425557217217566,0.6619722476010973,0.44701288133692657,0.341409415753396,1.8026679814812492,-0.18419955234192753,-0.18419955234192753,-0.44543410493632973,0.12902097298302437,-1.212655023412682,-1.212655023412682,-1.4080830043614814,-0.9269870324219402,1370.5135,1370.5135,9729.705529374072,1510.6542983136314
86.0,V1,-0.4343522107813447,0.02392443973349482,0.5337778211741947,0.726424649791296,0.755256732645415,0.25206528212135904,0.7336000976758332,1.5315817995362246,-1.0582068534561897,-1.0582068534561897,0.8873127410675166,0.4437480484729186,-0.7621374705240744,-0.7621374705240744,-1.023853836730074,-0.9880004559878439,-2867.6015000000007,-2867.6015000000007,3524.2001780711144,4795.805730691695
86.0,V2,0.0010137795275590455,0.05682177468201092,0.5528507709822187,0.9311877128547725,0.45449442610776464,0.4758650891827991,0.36129346113749145,1.53298022895417,-0.26349696467974293,-0.26349696467974293,-0.4943745507157271,0.13965781820381484,-1.088987888883948,-1.088987888883948,-1.212448525789243,-1.2209452631607236,7.101999999999862,7.101999999999862,3650.619491566572,6147.992859366123
86.0,mean,-0.21666921562689279,0.040373107207752855,0.5433142960782067,0.8288061813230342,0.6601886220760245,0.38111920115044273,0.5783095871062011,1.535697748098982,-1.247887931158492,-1.247887931158492,0.8151929880590458,0.28973539827276557,0.7123133742630312,0.7123133742630312,-0.3674291007436925,-1.1350957193708957,-2860.4995,-2860.4995,7174.819669637687,10943.798590057817
87.0,V1,-0.0062545427013930704,0.14813946093276803,0.6967232035811821,1.3005410438457499,0.5952289252366643,0.4050695279991767,0.23422531473778754,1.603358563193776,0.14975084183687476,0.14975084183687476,-0.003250448518558172,-0.21039723016754133,-1.5891289939092532,-1.5891289939092532,-0.53755347300365,-1.5510196975576258,-41.236000000000104,-41.236000000000104,4600.278645598829,8586.862664931628
87.0,V2,-0.11349924288310113,-0.07773622047244093,0.547268171017102,0.6041214453259923,0.5673681364875989,0.44155650313814504,0.4860278051079513,1.4772001590769668,-0.36847729086739767,-0.36847729086739767,-0.21146534849516171,0.677530420859472,-1.0579344982823708,-1.0579344982823708,-1.9186668019837236,-1.153115689424532,-749.5490000000003,-749.5490000000003,3614.1590013969417,3989.6180249328527
87.0,mean,-0.059876892792247116,0.03520162023016353,0.621995687299142,0.9523312445858709,0.5839109622184451,0.4384849624809265,0.3887498738144062,1.5804080360376926,-0.0765970030497264,-0.0765970030497264,-0.5530039305267195,0.21821226698891524,-1.2313858335540573,-1.2313858335540573,-1.1433007816832628,-1.5887899952184956,-791.2095,-791.2095,8214.862146995769,12578.051486191276
88.0,V1,0.20132192610539068,-0.26533479709267116,0.7921601443396125,-0.3037482050776463,0.5650787828544022,0.48992142965339386,0.2065616604308297,1.5957746667175285,-0.02066996841362657,-0.02066996841362657,-0.4334044344493121,0.4633132427300311,-1.7996103087607853,-1.7996103087607853,-0.1589587268740802,-0.9282209753385566,1329.6915000000001,1329.6915000000001,5230.511025473399,-2004.2083598759382
88.0,V2,0.0529429133858268,-0.3580080254391278,0.9102786430915926,-0.8668568559497896,0.6277615407893766,0.5920522114454838,0.21647889513842608,1.4433916104369664,-0.4920605669679727,-0.4920605669679727,-1.4550881313640311,0.8749959720985339,-1.3854256008214756,-1.3854256008214756,1.685761887084439,0.3548874232953456,350.13750000000005,350.13750000000005,6010.9654372073755,-5723.261056794096
88.0,mean,0.12713241974560868,-0.3116714112658995,0.8512193937156025,-0.585302530513718,0.6018112517402134,0.5453432874094104,0.21966658994258306,1.5473237871177417,-0.3259176855092953,-0.3259176855092953,-0.841450074893865,0.6620305730336734,-1.3542032788118314,-1.3542032788118314,0.17300810405756684,-0.43832661060478895,1679.4685,1679.4685,11241.963847795441,-7728.67109844173
89.0,V1,0.008516050878255639,-0.12296971532404606,0.6829059991329262,-0.07672127501276889,0.565726372223694,0.4492367967140424,0.2657338448519577,1.9036081627553463,-0.26194793390325755,-0.26194793390325755,-0.466314866634299,0.3820708083469034,-1.2132982097132978,-1.2132982097132978,-0.7305009491186967,-1.0012391918980927,56.4345000000003,56.4345000000003,4509.255935203186,-505.49871553341586
89.0,V2,0.0911676256814052,0.17196199273167775,0.6522067456774651,0.32034106361004455,0.5667852817173917,0.4129815312886865,0.32285237284890345,1.679642771085327,-0.31427163830746874,-0.31427163830746874,-0.6752063028807131,-0.458563228192795,-1.1324178430621634,-1.1324178430621634,-0.8007225554724369,-0.2461612727857565,602.4739999999999,602.4739999999999,4306.729286239869,2116.88646535289
89.0,mean,0.049841838279830374,0.024496138703815867,0.6675563724051955,0.121809894298638,0.5677407977521814,0.45597965927315437,0.296073768709196,1.8060665998440217,-0.2854573304701613,-0.2854573304701613,-0.6361409530259985,-0.0013025899078932133,-1.1681589423950043,-1.1681589423950043,-0.6369641653509794,-0.8442613246467592,658.5604999999999,658.5604999999999,8816.487004513714,1610.2191651685648
90.0,V1,0.0029398849182313692,0.10364733494851602,0.5178206657240291,0.36054179286535076,0.41783136332768084,0.3710824655253449,0.23420317723690995,1.8627547645504872,0.0628165229059059,0.0628165229059059,0.004464189887389203,-0.23077615632604342,-1.286116214308832,-1.286116214308832,-0.4765377418376109,-1.0849055864008184,19.75350000000003,19.75350000000003,3419.320015592335,2379.647685373515
90.0,V2,0.05659479103573593,0.07501332525741974,0.6345421206427321,-0.37591233907277194,0.45792412930796206,0.4669573157806556,0.18402483268357045,1.6604602124266945,-1.0706845230664022,-1.0706845230664022,-0.12367935579712512,-0.33499815779743247,-0.5821342177764386,-0.5821342177764386,-1.1787548878044094,-1.1148275030175228,374.0725,374.0725,4190.1956647246025,-2484.095883563381
90.0,mean,0.029767337976983624,0.0893303301029679,0.5761813931833806,-0.007685273103710566,0.4391400649800413,0.4219800817003579,0.21855001291609313,1.8025212584227697,-0.5631481087997889,-0.5631481087997889,-0.2101619883861552,-0.19106316562584658,-1.001303320120747,-1.001303320120747,-0.5182518350225265,-0.9845295562301843,393.48750000000007,393.48750000000007,7609.883341166091,-103.07788348060421
91.0,V1,0.5073488794669896,0.24727786190187767,0.7724449691577389,0.10355041712744475,0.3872306210343947,0.49857055476650164,0.34689739518281193,1.0498039619677828,-0.39920250278830693,-0.39920250278830693,-0.8121979071020055,-0.6078095081378273,-0.9635484232616709,-0.9635484232616709,-1.0086031157439534,0.03901675839985552,3350.4175,3350.4175,5100.38231413345,684.4793104629437
91.0,V2,0.41001453664445786,-0.21054724409448822,0.7056446735396564,-0.827172904556199,0.4242296259063781,0.47418644618211125,0.3453547718626421,1.0799344111007523,-0.4471475691431112,-0.4471475691431112,-0.16784024829124686,0.15262423350261467,-1.2964537060136627,-1.2964537060136627,-1.7935193060748267,-0.15381202928235593,2707.5395,2707.5395,4659.4257082547865,-5461.919393515838
91.0,mean,0.4586817080557238,0.018365308903694727,0.7390448213486976,-0.36181124371437706,0.4090419872192781,0.5376799170715976,0.347734712805789,1.1622111773696078,-0.45068889056363204,-0.45068889056363204,-0.48410887090057764,-0.1912873225404854,-1.0749136627728606,-1.0749136627728606,-1.495348998263867,-0.5508592509492156,6058.087500000001,6058.087500000001,9760.572858533333,-4778.160729999957
92.0,V1,0.07194533615990308,-0.14216823137492426,0.36516582296656364,0.407088639078186,0.25200189285134217,0.39576326111865284,0.33487615417643796,1.4602771755521202,0.6767976638215607,0.6767976638215607,0.7921966675911303,0.4859154843793669,0.9278323180361769,0.9278323180361769,-0.6303507240139532,-0.9547232235376741,475.35349999999994,475.35349999999994,2411.270387126297,2687.1680147257866
92.0,V2,-0.1319824348879467,0.08546380981223502,0.6060253942571416,1.4142159517851338,0.5970853912167249,0.3149847625339752,0.3363242554866057,1.6063428801808988,0.39154534244750494,0.39154534244750494,-0.36984537597768896,-0.5113893226684915,-0.781790614627627,-0.781790614627627,-1.1211392696965963,-0.9205484528270773,-871.25,-871.25,4001.8297036741633,9337.91134926223
92.0,mean,-0.03001854936402183,-0.028352210781344627,0.48559560861185264,0.9106522954316598,0.469456578501798,0.37532300916828143,0.3565548415081203,1.6155339040308783,0.02185336974636481,0.02185336974636481,0.17682879733736465,0.0083145887251881,0.03241538745812411,0.03241538745812411,-1.3680158001368572,-1.302436577845419,-396.12300000000016,-396.12300000000016,6413.384798545349,12026.324721734569
93.0,V1,0.11171396123561478,0.1448117807389461,0.7020351150729269,1.0181570969102833,0.615080353847403,0.4158708124445161,0.30296213787615855,1.5208165733187071,0.1489145975393909,0.1489145975393909,-0.4545359927835818,-0.2262598167773548,-1.3536588769574114,-1.3536588769574114,-0.508299031954794,-1.082206610893039,737.6084999999998,737.6084999999998,4635.33347099767,6722.4155959727
93.0,V2,0.009291641429436717,-0.08001362810417927,0.6306628421834668,0.19216792525628432,0.3249994956364653,0.6197243744470038,0.3136267172434486,1.62818465803014,-0.610981301967114,-0.610981301967114,-0.194275970725479,0.16293229741746104,-0.2191639553323106,-0.2191639553323106,-1.1609059032666253,-1.4497270990308557,61.33050000000014,61.33050000000014,4164.532559411891,1267.0694792972433
93.0,mean,0.060502801332525766,0.032399076317383396,0.6663489786281969,0.605162511083284,0.4945490033690029,0.5395552815328509,0.31039875597696776,1.6286493462637084,0.22972953168313628,0.22972953168313628,-0.32329135301930817,-0.05920173778947298,-0.6121330784406589,-0.6121330784406589,-0.8835904200476041,-1.307528799073482,798.8120000000001,798.8120000000001,8800.491966593454,7991.118725593175
94.0,V1,0.15003482737734708,0.38958858267716534,1.0479181100372492,1.0713128094209703,0.7881738819253535,0.5562210621099735,0.08134108021597962,1.2351268663671082,-0.13406424581512227,-0.13406424581512227,-6.466442222488092,-0.24791741621625654,-1.746787775521764,-1.746787775521764,72.24223647583322,-1.0058494588233555,990.7025000000001,990.7025000000001,6919.399922989362,7074.357589750425
94.0,V2,0.2619934887946699,0.10689809206541491,1.0037713633720398,0.17073380613572955,0.7131634912034719,0.6834369391080541,0.21920609765257507,1.465483726295829,-0.5762413046923432,-0.5762413046923432,-3.809736158955724,-0.2538794120239497,-1.3024650097753456,-1.3024650097753456,13.717003642059286,-0.6379809487789512,1729.3345,1729.3345,6627.834832952209,1128.1471252239062
94.0,mean,0.2060141580860085,0.24824333737129012,1.0258447367046446,0.6210233077783498,0.7536585870741183,0.6388932264868187,0.16679651105363955,1.4280585069665142,-0.3428167777836661,-0.3428167777836661,-4.9943818153979045,-0.3616642617484028,-1.5868193287280359,-1.5868193287280359,26.255546148854073,-0.5133010504793711,2720.2329999999997,2720.2329999999997,13548.285002027975,8203.191183386889
95.0,V1,0.047311629315566345,-0.16324954572986067,0.7466229169806077,0.7237134922779167,0.5653727975611772,0.5396925553786694,0.28681870948513694,1.7071082524548356,0.15334145868049473,0.15334145868049473,-0.8117490021338046,0.031017695226560473,-1.2749397166856589,-1.2749397166856589,-0.09967454558846622,-1.6403747258107886,312.20899999999983,312.20899999999983,4930.107542300145,4777.958770568647
95.0,V2,-0.051257419745608705,0.29003467595396726,0.8986749024884174,0.9562608241748672,0.8063362380470626,0.39409236932024583,0.29068163128072516,1.825153506937302,0.04673197120857568,0.04673197120857568,-1.9207172465752786,-0.7364250142720675,-1.647501793946135,-1.647501793946135,2.2698513290631626,-0.08633296227857334,-338.3265000000001,-338.3265000000001,5934.015780472896,6316.601063191094
95.0,mean,-0.001972895215021199,0.0633925651120533,0.8226489097345125,0.8399871582263919,0.6980721284160413,0.5240630247181383,0.29859729237149524,1.7709380339626697,0.004888267179862868,0.004888267179862868,-1.2361472314262612,-0.37609035608483177,-1.3939178653190432,-1.3939178653190432,0.43293795183848083,-0.8531670642937939,-25.96650000000045,-25.96650000000045,10864.614322773043,11096.130630086536
96.0,V1,-0.5507331920048455,0.2240284675953967,0.9669744539547985,1.634444838252766,0.6956316020304837,0.36370248875326744,0.18586481660213489,1.9842416700761947,1.1729310338307004,1.1729310338307004,-3.4408480585173438,-1.3494839874102431,-0.383859123680375,-0.383859123680375,12.111805520106612,0.5769156086358467,-3636.8664999999996,-3636.8664999999996,6384.88159766171,10791.94533774057
96.0,V2,0.12157919442761957,0.2744860690490612,0.6187779243039121,1.1220130849498016,0.531473994027578,0.29933530374414313,0.28150998895765095,1.4135556793159871,-0.35106950558363903,-0.35106950558363903,0.08263425810751023,-0.6073699214989359,-0.8948704994873635,-0.8948704994873635,-1.2079781587558638,1.1221856176099854,803.05,803.05,4085.7680401610287,7411.008921460751
96.0,mean,-0.21457699878861294,0.24925726832222891,0.7928761891293553,1.378228961601284,0.7043894481849766,0.3340190153909022,0.2953083266383987,1.7416440242899556,0.19870072896527521,0.19870072896527521,-0.8464528274430837,-1.0190980186949605,-1.529970894400034,-1.529970894400034,-0.6889331901950877,0.5433980194192465,-2834.0825000000004,-2834.0825000000004,10471.407806350246,18204.63421497705
97.0,V1,0.2848340399757723,-0.07814975772259236,0.9158754790457931,0.3308187386737467,0.6044656235103255,0.6602399401496198,0.22267477528923968,1.4424158049656814,-0.6791368532863638,-0.6791368532863638,-2.5409903711006194,0.4511995610425654,-0.7614771032362309,-0.7614771032362309,6.880872614843508,-1.0684815643845034,1881.0449999999996,1881.0449999999996,6047.486481789983,2183.0454474260296
97.0,V2,0.04686871592973951,0.03261508176862509,0.7208877910341245,0.5232006281929105,0.5858077310346143,0.49952976669494376,0.2760292550488923,1.7788343564966398,-0.21221872571236347,-0.21221872571236347,-0.7067758433479571,-0.13890817879130493,-1.3444353044091053,-1.3444353044091053,-0.46519376894734465,-0.9022773530270922,309.7425000000003,309.7425000000003,4759.847715017582,3454.1591184648573
97.0,mean,0.1658513779527559,-0.02276733797698363,0.8183816350399589,0.42700968343332857,0.6069644263795069,0.5880177528940806,0.2690597558452655,1.622239257627415,-0.4129630491557543,-0.4129630491557543,-1.3015176506253434,0.10364047040657666,-1.1460946467132718,-1.1460946467132718,0.932405676740037,-0.9183148397410847,2190.6285000000003,2190.6285000000003,10808.219544087207,5638.015885450121
98.0,V1,0.028879921259842546,0.23896623258631136,0.8734793701897978,0.4339201027023682,0.6233248294973758,0.6331715181188575,0.29033286891267696,1.6588791278839776,-0.11595140852757901,-0.11595140852757901,-1.8978867865830606,-0.5255469604218789,-1.7098920407234746,-1.7098920407234746,2.408313885698761,-0.792852290141834,191.01800000000003,191.01800000000003,5767.969155320028,2864.498855882501
98.0,V2,-0.02617519685039375,-0.06535205935796487,0.7941262936925956,0.03926588386712108,0.5497194876606837,0.675195932710192,0.3637110580174981,1.7251828080740972,0.051073492840492604,0.051073492840492604,-1.251167755519641,0.04885208164260415,-1.5088610497513586,-1.5088610497513586,0.047136962755755185,-1.2826308133413094,-172.6969999999999,-172.6969999999999,5243.910363648367,260.2644992749797
98.0,mean,0.0013523622047244327,0.08680708661417322,0.8338028319411966,0.23659299328474456,0.5882978437855035,0.6719520674976476,0.3314569081117928,1.7038209498691117,-0.030602418224005837,-0.030602418224005837,-1.542741307217387,-0.23059429547182558,-1.6223603661511257,-1.6223603661511257,0.9761447507707222,-1.1502903403417424,18.025999999999613,18.025999999999613,11012.368124381792,3125.87285752142
99.0,V1,0.1608325257419746,0.2207489400363416,0.7997614775351065,0.23900284944320452,0.6879077349182314,0.4736069440411289,0.3638595102423554,1.5701296321687115,0.05035218439578364,0.05035218439578364,-1.1584742293419827,-0.2621717339753545,-1.5397439535672028,-1.5397439535672028,-0.07373318777354054,-0.7995263600881652,1062.2875,1062.2875,5281.392727609311,1579.5102056900755
99.0,V2,-0.002033313143549381,0.08586129618413078,0.793325380740395,-0.1182433602641555,0.4668785452898457,0.7205848236699716,0.33928980079337845,1.5749724951440471,-0.08756237413878265,-0.08756237413878265,-1.177357676770848,-0.17384386320683362,-1.1855456042575925,-1.1855456042575925,-0.14532736982510253,-1.4907344628455392,-12.929499999999962,-12.929499999999962,5238.176703789111,-780.8022694364759
99.0,mean,0.07939960629921258,0.15330511811023623,0.7965434291377509,0.06037974458952458,0.5934660636628377,0.6134279718181432,0.351803939565202,1.582665133477334,0.16706128052565772,0.16706128052565772,-1.167000042454696,-0.21468572427878552,-1.1900454700948948,-1.1900454700948948,-0.0945622135537505,-1.1376373905558246,1049.0045000000002,1049.0045000000002,10520.246069760911,798.5963091169579
