State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.58	463	0.0	True
0	valence	0.64	463	0.0	True
1	arousal	0.92	370	0.0	True
1	valence	0.34	370	0.0	True
2	arousal	0.64	264	0.0	True
2	valence	0.84	264	0.0	True
3	arousal	0.64	296	0.0	True
3	valence	0.7	296	0.0	True
