subject	test	value	num_df	den_df	F	p-value	significance
020	Pillai's trace	0.0043068949551462775	5.0	1384.0	1.1973051912725519	0.30816156308598097	False
020	Hotelling-Lawley trace	0.0043255245349441895	5	1384.000000000018	1.1973051912725514	0.3081615630858345	False
020	Roy's greatest root	0.0043255245349441895	5	1384	1.1973051912725516	0.30816156308598097	False
021	Wilks' lambda	0.9931700763650879	5	1384.0	1.9035237842271748	0.0908654411297384	False
021	Pillai's trace	0.006829923634912048	5.0	1384.0	1.9035237842271653	0.0908654411297384	False
021	Hotelling-Lawley trace	0.0068768922840576775	5	1384.000000000018	1.903523784227165	0.09086544112969067	False
021	Roy's greatest root	0.0068768922840576775	5	1384	1.9035237842271653	0.0908654411297384	False
022	Wilks' lambda	0.99519082421232	5	1384.0	1.3376126725077508	0.2456140269239135	False
022	Pillai's trace	0.004809175787680017	5.0	1384.0	1.337612672507747	0.2456140269239135	False
022	Hotelling-Lawley trace	0.004832415724377699	5	1384.000000000018	1.3376126725077468	0.24561402692379175	False
022	Roy's greatest root	0.004832415724377699	5	1384	1.337612672507747	0.2456140269239135	False
024	Wilks' lambda	0.9859349611902116	5	1384.0	3.948741951344929	0.0014689716047298575	True
024	Pillai's trace	0.014065038809788417	5.0	1384.0	3.94874195134494	0.0014689716047298575	True
024	Hotelling-Lawley trace	0.01426568624040802	5	1384.000000000018	3.9487419513449393	0.0014689716047290825	True
024	Roy's greatest root	0.01426568624040802	5	1384	3.9487419513449398	0.0014689716047298575	True
025	Wilks' lambda	0.9859785267475687	5	1384.0	3.9363370408031613	0.0015082310415091298	True
025	Pillai's trace	0.014021473252431289	5.0	1384.0	3.9363370408031573	0.0015082310415091298	True
025	Hotelling-Lawley trace	0.014220870812150132	5	1384.000000000018	3.936337040803156	0.00150823104150848	True
025	Roy's greatest root	0.014220870812150132	5	1384	3.936337040803157	0.0015082310415091298	True
026	Wilks' lambda	0.983805296087608	5	1384.0	4.556484967886281	0.00039871510708177564	True
026	Pillai's trace	0.016194703912392024	5.0	1384.0	4.556484967886296	0.0003987151070817243	True
026	Hotelling-Lawley trace	0.016461289623866678	5	1384.000000000018	4.556484967886296	0.0003987151070815306	True
026	Roy's greatest root	0.016461289623866678	5	1384	4.556484967886297	0.0003987151070817243	True
