timestamp	ibi	hf-hrv	posterior_alpha	frontal_alpha	frontal_theta	beta	gamma	state
38	1.213233234984279	0.059455546884020924	-0.5369064570905648	-0.545104307301011	-0.16401387180807406	-0.6216900572540868	-0.7129999015050722	0
39	1.5359825430226697	-0.05489952086651938	-0.5582269173548916	-0.6306027315857231	-0.4007819851492486	-0.6414203490501006	-0.7889135101716898	0
40	0.7543739293775692	-0.18480809268884696	-0.5161208231350944	-0.436515091016954	-0.4113025700354339	-0.6130394884962644	-0.6745265698562228	0
41	0.9367405171563274	-0.30804584141344454	-0.5931343335550165	-0.5037036685489027	-0.39820342181605267	-0.4250833845018017	-0.6734129669222014	0
42	1.144201541010164	-0.4066814245460177	-0.6406329486982423	-0.6823809412920406	-0.6291218636452395	-0.6449115359118888	-0.807032671767798	0
43	1.2826997240755942	-0.46737569768544496	-0.4497669222181147	-0.33938616500044494	-0.3493933249028038	-0.8728194853966247	-0.8038916376452452	0
44	1.0299843063811753	-0.4750149176963808	-0.41378622696084844	-0.12725842114944438	0.02927208377072639	-0.7888466342667769	-0.6717281033179299	0
45	1.4434183602420119	-0.43569995162070857	-0.41712158698764157	-0.11802770605721434	-0.0723126166640712	-0.6842303897578071	-0.7082185159260621	0
46	1.3294242609370945	-0.3759204779101248	-0.4736152471210359	-0.23442468054017934	-0.5593855226569889	-0.751148492887004	-0.8282289965390708	0
47	1.0991422311957693	-0.30682517629473915	-0.47070381330950545	-0.30369444260207845	-0.8016914723253872	-0.4759239550228355	-0.7763673147831299	0
48	1.7655046376031416	-0.20803864192414862	-0.27575071715373073	-0.08209065112489648	-0.5410114646242629	-0.23804861204816738	-0.5694507595992928	2
49	2.1121970034443756	-0.05568002329455676	0.19571667878637183	0.23775605152789034	-0.23179598021400963	-0.09971229747306483	-0.4567059712758176	2
50	1.6991926444647585	0.13785695445994786	0.12376223003220993	0.2230211543490585	-0.31469896065200736	-0.3122506108371341	-0.6101394987896492	2
51	1.6980680424314183	0.34738549928431744	-0.5110716953561686	-0.2306166780868211	-0.3141161114486759	-0.7849988940916586	-0.6807167830664796	0
52	1.9279994309491948	0.5572812109255744	-0.524853833001346	-0.38513009346398286	-0.39654725625066833	-0.8158163289641001	-0.6870851513483949	0
53	1.5607798903519732	0.7537788974539718	-0.42944375080837355	-0.3773311103454082	-0.6387873295978305	-0.8494441239284061	-0.7263201744576032	0
54	0.7780390243195631	0.9248685497320119	-0.4162746411303074	-0.33180791742037075	-0.5395429418208986	-0.6132707459159609	-0.7466968049320682	0
55	0.7987306816858752	1.0607440263326846	-0.23231559935968046	-0.14335876110776732	-0.40710273297634403	-0.25276714722056043	-0.6880688260214346	0
56	1.6723450022719482	1.1542744751024139	-0.3717904615057074	-0.3007214291589093	0.36651498008538913	-0.489350262228642	-0.6967525442155158	0
57	1.123327550207611	1.2012631660401243	-0.616776585018062	-0.5001209032357177	0.3176064659879881	-0.602234163253282	-0.7679274303710943	0
58	1.5583381523770856	1.2003836889442372	-0.570550413178385	-0.4886393699720403	-0.5642997077629786	-0.5371392543902296	-0.7949849234072911	0
59	1.9504506697282205	1.1528763946773093	-0.4659585223364792	-0.43991682766880474	-0.49543232552327227	-0.26640093292206846	-0.8021587184672448	0
60	1.1013391578436702	1.066171376813579	-0.39389411357061754	-0.34401170655998964	-0.2954776444891328	-0.1580854999877312	-0.7804088663393977	0
61	1.8339689303246127	0.9422916402020259	-0.32759667326113784	0.032615392630668406	-0.46191536471276845	-0.4456361617545485	-0.6933007399541984	0
62	2.364965973616572	0.7754325996734098	-0.3709421299516917	-0.10621976260601591	-0.5120709531266757	0.06258260241878413	0.7600570801436304	1
63	1.4016321268670568	0.5665855426150638	-0.41860419543317784	-0.5220640453945656	-0.045281214009307534	0.47430268674178433	1.56026186486079	1
64	1.628090254683222	0.32278748339032726	-0.40162620337617333	-0.5457303632963898	0.5253336995559108	0.9234163349864467	1.2414720135119595	1
65	1.7897294834438175	0.05444497487981513	-0.25932018682362634	-0.41020778408253966	0.9052495606862868	1.342529755657773	1.389060001848448	1
66	1.2388937972530147	-0.22530338625705104	-0.24626321265763576	-0.4435403486847193	0.31545904103496736	0.25142030542345783	0.32378381849442484	1
67	1.512592860823532	-0.5012030404343077	-0.4164408652338246	-0.49905251178052235	-0.5415835509916541	-0.8096214368491935	-0.6934284732821173	0
68	1.4906299696394896	-0.7558857459510827	-0.4865714402576062	-0.42555773603244446	-0.5283326924366637	-0.8244564443606331	-0.7393225928380922	0
69	1.3756872264425029	-0.9679770544533056	-0.5826866460961492	-0.5649690311788064	0.04173224499551083	-0.7732890694237783	-0.7045112834789002	0
70	1.1685220162754446	-1.1104055145925007	-0.5022374540856969	-0.4919914816580764	0.24341571649864274	-0.712960496327942	-0.8038104626288568	0
71	1.5352328083337736	-1.15813151231921	-0.34292789099768545	-0.4838837828102783	-0.3130002955547247	-0.6339851867374537	-0.8194832018079582	0
72	1.2840168600171442	-1.1264423916164428	-0.3759162131536992	-0.5758196716533762	-0.3406599637690857	-0.8236248759461937	-0.7050148189504487	0
73	1.1222565006520457	-1.054061915152541	-0.56531186894438	-0.6094892571009853	-0.10655706466045478	-0.7440110903603856	-0.5524538906093667	0
74	1.3512647464576486	-0.9600179581632234	-0.481986431110504	-0.24379542579297359	0.03777460523619553	-0.5245898068522636	-0.5792660200744023	0
75	1.2373764770492959	-0.8539155624106383	-0.46464616516013524	-0.29186848977426094	-0.30444072758107166	-0.5554042240074486	-0.7414926796343263	0
76	0.9383917185544921	-0.7502836472697161	-0.6446723505360717	-0.6449713864440539	-0.8787426320891942	-0.8953076653121069	-0.7914969250556214	0
77	1.1897224221806482	-0.664697344959947	-0.627735541634019	-0.5300988119076333	-0.8846154967312032	-0.9849838513042669	-0.7623399117989319	0
78	1.466308219315211	-0.6049621040627529	-0.40001305711382845	-0.24619099250136772	-0.4361208256028006	-0.6226359198845198	-0.6617418433155621	0
79	0.8016837183176435	-0.5740603895165077	-0.13633784263172039	0.09967342488734014	-0.34574745886319547	-0.5696945634023398	-0.7202887081842163	2
80	1.3497780276698046	-0.5708499462994674	0.3529729416641733	0.17941189039176283	-0.5882715789859516	-0.7026879114184016	-0.7244552617240718	2
81	1.5588009987921676	-0.5886993610844654	0.444543180734643	0.013992790972851011	-0.6079487383070241	-0.42216050174721587	-0.6469102787359148	2
82	1.0317566383838355	-0.6051624697770296	-0.03243992355137821	-0.07165849783322768	-0.7266864805302542	-0.233686629246852	-0.6705178085686937	2
83	1.4425462198896173	-0.5816536426984114	-0.3849046198507005	-0.293225717827433	-0.20973438895549723	-0.6083945997509999	-0.7353475347800936	0
84	1.6739515766052926	-0.5170568751149333	-0.5753697950485857	-0.6121980470650809	0.03878013007782735	-0.8527334748214256	-0.7905003553518009	0
85	1.4454992565213907	-0.44279063058651225	-0.4532907426582915	-0.4189124363768975	-0.4221810957041848	-0.6537657840374155	-0.7494549956614487	0
86	1.123131191122423	-0.3771475398500293	-0.3337760458638721	-0.04381288304802177	0.6484488584014863	-0.6673092534847946	-0.7175219206800855	2
87	1.8100692245275791	-0.33091834207864584	-0.5174693177658788	-0.3057310212258547	1.0146182856876893	-0.806300272375535	-0.6784565010573493	2
88	1.446203089086476	-0.30926251773809216	-0.5862785350421067	-0.7163090154735404	-0.33185400241724344	0.37449738888722733	-0.09469031465776113	2
89	1.306752436951988	-0.313517577986314	-0.12596098943410683	-0.48775372081137486	-0.28599258047893755	0.7697755650798273	-0.06393873199004224	2
90	1.7420282513923613	-0.34085315724170734	0.1954773878737273	-0.14265481965623733	0.7082787098365478	-0.11838705508996002	-0.5820299886081675	2
91	1.2394293220307935	-0.38226354212938807	-0.0615814750640527	-0.2387813635410636	0.8867650371107383	-0.30900355330312657	-0.6034611749359325	2
92	1.0533676132853365	-0.42708678146172074	-0.5587272884726062	-0.6922832867697948	0.34424242268368876	-0.7028095742684324	-0.6283640082402316	0
93	1.4194931532650927	-0.4765852479034673	-0.7532633573974922	-0.8302484941244382	0.21303721307205575	-0.5266410094862863	-0.4677570058436439	0
94	0.5037865851453364	-0.5396627453459716	-0.6665022781422331	-0.6599240387763516	-0.08823411863105414	-0.012884666469066771	0.11745366714260315	0
95	1.2789459503951457	-0.618760314824441	-0.6877880031863838	-0.714796357395804	-0.41102402942289157	-0.1378959018648313	0.15725790321707503	0
96	1.3747691839663079	-0.7091359899536557	-0.7608323226913222	-0.8626198324839526	-0.5485358167296289	0.07810428236486384	0.17627800845899905	0
97	1.2835106615962395	-0.8008082618409793	-0.763472740297032	-0.8494844942292249	-0.266340097352145	0.20606034054926411	0.14035053971770775	0
98	1.4894314141844522	-0.8778402190156058	-0.2952714308408605	0.06723867770040906	0.06697969703714544	0.6029974138233883	0.21406682331166452	2
99	1.2841456409756065	-0.9184163212905322	-0.22917070029842115	0.2600219077353892	-0.41618733043540473	0.4280130774983849	0.09302153329251914	2
100	1.1454294228220783	-0.8985449304757825	-0.6929128155270589	-0.6541148925218444	-0.3802910802118864	-0.324417819301566	-0.6037242043033889	0
101	0.9153654281688485	-0.8119167802443993	-0.8047401235075803	-0.8648259614747773	-0.4893246559580166	-0.45508597707874193	-0.7089205167256238	0
102	1.3038899295088455	-0.686026537052921	-0.7890214845855181	-0.8402134677903247	-0.6363744146853356	-0.5621747510923469	-0.7446186922036648	0
103	1.879281976878951	-0.5523306369562336	-0.6397170713239747	-0.6577421171009896	-0.41146461341927126	-0.6188996467746113	-0.7143999573001719	0
104	1.882533377315486	-0.42460281836215186	-0.47153167399879165	-0.43234552290381856	-0.39366807434286993	-0.5405899852475956	-0.6786740046823461	0
105	2.318119031091581	-0.3068048705227133	-0.22975796676263896	-0.10116921764790998	-0.6192106224977458	-0.15694732929241362	-0.27184252219740984	0
106	2.412335690329399	-0.19098838747185784	-0.38139914172121725	-0.3118020994197744	-0.7577235756169279	-0.2132697265586791	-0.2079919224898805	0
107	2.0002570241799513	-0.05173074269896393	-0.7373154287280933	-0.8434596678993047	-0.38807732060411915	-0.5260671625188643	-0.4950737772297192	0
108	2.20411983155069	0.1159533307247191	-0.7458530911774821	-0.8491339090703401	-0.1935744975116033	-0.5170350499987367	-0.45594657499320024	0
109	2.6179160021660177	0.2872013434336028	-0.7454696782263517	-0.7412936888048306	0.13538536099253787	-0.6683931605175116	-0.6072855187125153	0
110	2.1161726373899055	0.44309957943067657	-0.7523898321809716	-0.760800956670854	0.2350515400686457	-0.6810580735603283	-0.6515009303278088	0
111	1.6318389281276895	0.5722013576435002	-0.6900331647466876	-0.6369225060570373	-0.12505924044733105	-0.3627755749820043	-0.5164724465772951	0
112	2.201809424652258	0.6670811454968277	-0.4433145729504118	-0.13297653269820223	-0.026873168811316128	-0.22973136755202278	-0.3207155680550837	0
113	2.434501315893601	0.7242660538216333	-0.2666029056289384	-0.13385827935453457	-0.09442514154245144	-0.34296367208832973	-0.38711777427372657	0
114	1.6110223149798972	0.7445550819416914	-0.5149268745195589	-0.6194502916073977	-0.5124339832399523	-0.6341163897280562	-0.6311661875458207	0
115	2.132830008096923	0.7332658852234952	-0.7576732448327127	-0.7874117541729971	-0.3763789822864032	-0.6238724719708821	-0.6345792781581734	0
116	2.411111633694466	0.7005992384345907	-0.582573533591024	-0.5093256330226691	-0.09650126825894335	-0.4467016648165089	-0.6428893629181037	0
117	1.7484736746106653	0.6687367261356446	-0.5116136395382989	-0.457434445903386	-0.455887501638577	-0.5461782582039962	-0.6247079133195305	0
118	2.3398179850637226	0.6648035978800009	-0.6658071147447572	-0.7294919753827507	-0.7243602424551475	-0.7253742948754682	-0.5569918023959958	0
119	2.3436967145256524	0.6894536938752402	-0.4357038628340112	-0.5802107578429511	-0.016942615059900325	-0.26114577800217115	-0.36631121007322903	0
120	1.6106907996412705	0.7308202206104446	-0.2711423134853403	-0.191998418128791	0.24241781342239746	-0.09819228914237461	-0.28384411594345793	2
121	2.0639385706122333	0.7802546323720961	0.12532823894008718	0.47597268868436465	-0.35919291268977543	-0.26707668216922975	-0.3430115413926683	2
122	2.135710366365997	0.8271591427691035	0.1130589137498115	0.3736562510989601	0.04367952183068776	-0.27479919995861085	-0.34732353077391265	2
123	1.4949001422128	0.8684346932335345	-0.4977055229071571	-0.47410560136141017	0.21953380646907592	-0.4374761590037374	-0.407623718749131	0
124	1.9943739019783224	0.9105971457718925	-0.5561136337737042	-0.6969516683740103	-0.22236974078689523	-0.5561732574789899	-0.5204661544430893	0
125	2.524525581156781	0.9760654366860718	-0.5718979640446946	-0.7307955558586562	-0.24893957551257867	-0.7936308211759328	-0.6641936180849758	0
126	1.5893118854768031	1.098579098847065	-0.529556983676969	-0.6274931762416184	-0.41327039051565734	-0.5036289963439324	-0.6316359233292239	0
127	1.8117523024006164	1.328820077941818	-0.31477507750275735	-0.26729271557809026	-0.5237192909744666	-0.4358968910521138	-0.5667759287894386	0
128	1.9965287516793935	1.6624174423985696	-0.011025118191561665	0.5918078087787636	0.006831264806495463	-0.5301723507453111	-0.48075306593597644	2
129	1.8146645371445527	2.033106916092283	0.07522892458065308	1.0827741082102418	0.22590933215560186	-0.3858655117060908	-0.4150831576407612	2
130	1.2868041389796068	2.392863356089155	-0.2683300870515601	0.24060781753867733	-0.12527753587386206	-0.5233850200042672	-0.4581781957902153	2
131	1.626407176810185	2.7079541096428086	2.471116889817374	2.771780216814877	-0.00839040571804513	0.6323394056238966	-0.5943277806195918	3
132	2.1553896268904933	2.9530456975762993	3.1908064585774127	3.907180204662836	0.14855514968181208	0.5741438568608843	-0.685052508316122	3
133	0.8545094124688781	3.1114038810662716	0.13852639257268776	0.6131803728575415	0.4475127360857924	-0.8066514677568554	-0.6733827004923798	2
134	1.165356044791557	3.1756418235589208	-0.4379653944291359	-0.1693284686307564	0.2980952755855936	-0.785444031416509	-0.7135047626022718	0
135	1.5110398389679678	3.148135720945978	-0.2995417001178442	0.002735433723891389	-0.3112349684640702	-0.7588252453456111	-0.6606995085941133	0
136	-0.4317101736314288	3.0408393774433455	-0.4803785013379732	-0.3976197601503614	-0.3246171517328157	-0.6226784047381788	-0.5216823571239	0
137	-0.08018533420024475	2.874552781148817	-0.17003905494454466	-0.005261032050143273	0.40930452783746635	-0.5369732064832219	-0.5363228226491219	2
138	0.9065789966362325	2.6779682044514246	0.2302168633592515	0.33128655751908	0.7254954431774974	-0.7268303718126937	-0.6802373423606557	2
139	1.509027795874297	2.4936259246701766	-0.12448453009737842	-0.1369961082019166	-0.034639955262034214	-0.6414607697143958	-0.7271633296160726	2
140	1.6737692431690478	2.3699548477265457	1.1354147892662672	1.3458418224647468	-0.08333495997512116	-0.28005509641565796	-0.698031924313303	2
141	1.6521302169696628	2.3063469035630155	1.6659088659742167	2.358191962818354	0.37046940208423423	0.035248139329060006	-0.47449486872787977	3
142	0.8740866682738113	2.2619525679175427	0.24161931584009888	0.6703654287797638	0.446277146922323	0.3279509581824711	0.7246818481029148	2
143	1.3026390966350134	2.2096058927953988	0.5424817605770951	0.3056275345389112	0.3611334621962511	0.3791628444303169	0.5377006889349406	2
144	2.266864209621837	2.138118128049305	0.6430315693519278	0.4056454568891417	0.3228591465548451	-0.058234133896672625	-0.5250306457800241	2
145	1.2451670875070338	2.050018077709121	-0.2999619262856613	-0.3953322811250226	0.13901221864628646	-0.413672019395865	-0.39938058074506694	0
146	1.3741444050588933	1.9651488647158126	-0.72662180712646	-0.7997865521198707	-0.06948242674825891	-0.6499866296368713	-0.5264531653370743	0
147	2.0842859620499667	1.8892533439288595	-0.6791420538276702	-0.7037600165540238	-0.489474317323765	-0.7035534086982207	-0.6567812704160595	0
148	2.2272812781897673	1.805505159821251	-0.4823145207328518	-0.2953613741476097	-0.5960342895580031	-0.435267392991885	-0.6405699700439945	0
149	1.6566694269908735	1.7059681795836792	-0.48696793289753904	-0.2929939077576745	-0.23448450037641738	-0.34645942305512417	-0.6224234763581157	0
150	2.6124153976627924	1.595707357225545	-0.6056448557218909	-0.4987608383083813	-0.33687423367442626	-0.5506068920155601	-0.5799035841657425	0
151	2.4145925447500485	1.4994887325421618	-0.5526866346456408	-0.3868396551277712	-0.36523595431084754	-0.49436548488431903	-0.5154055564468211	0
152	1.5211115299672509	1.433906626213809	-0.6098699881914182	-0.5489746724385106	-0.07698613137561705	-0.5600629639378282	-0.49231776844981107	0
153	2.22239780224	1.407425898492999	-0.6145728256948886	-0.7235135973644338	0.15343313225946356	-0.9212213683565673	-0.6545401187251749	0
154	2.3198582115603736	1.4356926736824172	-0.5520917158554147	-0.6907921398145037	0.13180133666644983	-0.4660901889363483	-0.6395415076901729	0
155	1.7033697377314678	1.5148641644160783	-0.5949583848497364	-0.7248954703810245	0.09301421392489803	-0.021154067267150863	-0.11390113088647132	0
156	1.6066259115661126	1.6367983625548639	-0.4432527546224334	-0.4429725430423489	-0.32790035187723804	-0.3260179230756404	-0.12199604531606001	0
157	2.268753847052017	1.8080175257612978	-0.3178828491000368	-0.14781058372008563	-0.30126937442648977	-0.6132453848769691	-0.5849516295675469	0
158	1.7259306315840286	2.040257756485014	-0.309557407938455	-0.19755550602807867	-0.0540017325698925	-0.675689637531577	-0.5635357150353001	0
159	1.7896963319099548	2.3196595879693143	-0.24108121033877974	-0.3177403957217787	-0.12252151015712864	-0.48292516003797664	-0.3904330693475693	0
160	2.2016984945197224	2.6142591338893597	-0.24346846263897956	-0.39280638554608066	-0.11914281706737287	-0.5356622495495023	-0.43459125377965757	0
161	1.1083481571376574	2.901527613240855	-0.31308324241289537	-0.3478100703981598	-0.17533317644734764	-0.6321551733647387	-0.5417108772163005	0
162	0.3215577037380114	3.1629520192634146	-0.5251664573293023	-0.5523156863073262	-0.5473979081058336	-0.5510495290241855	-0.5390200357593911	0
163	1.4343067886657381	3.3830467652105964	-0.676267051443931	-0.6802650110354463	-0.46976531613493716	-0.5632971507098147	-0.39018954466321976	0
164	2.1070878420525334	3.5501677783176153	-0.6059416564050698	-0.35057052321444504	-0.24373335357409479	-0.4891937661239322	-0.3955180257205111	0
165	0.6279263288712199	3.6571359604306317	-0.6315687876814555	-0.4664465758144275	-0.004868184734512019	-0.37282415630642807	-0.5250292620963631	0
166	0.9798987140095998	3.7013589392824913	-0.7021273847466318	-0.7051148097583341	-0.02137920252152097	-0.30971403076087095	-0.5220999222738515	0
167	2.0342041948553544	3.684551004978377	-0.7382899493907066	-0.7244837551636292	-0.17609197501672214	-0.5148089220021445	-0.5993790355521073	0
168	1.2900478890621698	3.6123888178848698	-0.7520532004343079	-0.8063200712065042	-0.3390451034481873	-0.5976290083800657	-0.560963215169646	0
169	1.5114606084362199	3.494589434965128	-0.7438756617441177	-0.7833228998327378	-0.6518545647906	-0.4591857380485091	-0.3916926544028785	0
170	2.4729953469441863	3.34628961994273	-0.7387182272135009	-0.8008318147225726	-0.27412727125643177	-0.5442377214625057	-0.4144234310901452	0
171	1.1115613058043279	3.193405506648539	-0.5711479773918655	-0.6972309061281349	-0.23333052339353402	-0.17471836195725723	-0.223486544976645	0
172	1.3726372853271396	3.0737835559663123	-0.5450663816796152	-0.5584164623927235	-0.44274227183898146	0.08352643744821153	-0.18197272077801827	0
173	2.4258411152014565	3.0000296611928863	-0.704555191625075	-0.6610959470095662	-0.668722124619361	-0.5082951463851523	-0.5449998132998962	0
174	1.3625630442098633	2.9420606261605493	-0.6862362709314469	-0.7708013065254037	-0.22045409140947475	-0.1542361250507915	-0.24695242342969673	0
175	1.671903831859771	2.867822119006445	-0.6071915654833155	-0.6876559829359387	0.5202150427464973	-0.06089032606479847	0.029148141441178076	0
176	2.1773805693724273	2.763172940211686	-0.6528515113876838	-0.6198008026718314	0.7109599967091172	-0.6494820727594918	-0.3551774520163045	0
177	1.0406017226301971	2.625029795430744	-0.65615192470841	-0.6072967080626928	0.374414697851664	-0.2420648279709115	-0.33883408484445704	0
178	1.6915231646115314	2.4577118240420552	-0.4898209730134214	-0.38100236230866535	-0.0755908123441189	-0.3306668797415976	-0.3593697609498768	0
179	2.2916794077770675	2.271374017508629	-0.23322009561701185	-0.24536863239611525	-0.12005380074290412	-0.3919550257000222	-0.4913203042628222	0
180	1.5441926478896721	2.081060729396863	-0.34556161381573164	-0.4643997351891678	-0.13986530471150418	-0.04791981108760814	-0.038458103629815825	0
181	1.0344304370957615	1.907308011119694	-0.6874909268867344	-0.6932659626847789	-0.2373788891881101	-0.2648618240031398	-0.15063537729422077	0
182	1.9653038319577076	1.782627225286546	-0.665916353944626	-0.5762818611917018	-0.1260783086355488	-0.5854446849392297	-0.6011228251289177	0
183	2.134548787621808	1.7116231841989518	-0.6491290898818747	-0.5974450108710698	0.33236977496511466	-0.8234088684508332	-0.6944516065120075	0
184	0.9949316595573258	1.6586330704094687	-0.7402787864007211	-0.7757931663648866	-0.07349991787411775	-0.7568516604092308	-0.7209317570399056	0
185	1.3712653218488247	1.600123159318233	-0.6257704170467647	-0.5552095856114215	-0.7367485852246209	-0.6704274693981994	-0.717346155259522	0
186	1.626298796795635	1.5350829044095875	-0.3206331722509186	-0.22906330199443062	-0.6084868614625666	-0.5426575017414793	-0.7145367548356562	0
187	0.8758003475627026	1.4797911501686243	-0.26874561892489	0.1954667232860735	-0.12940102558057126	-0.49937234683197923	-0.7052007310973355	2
188	0.8907937662816098	1.4506416648227571	-0.5017046252076378	0.11036208328459683	0.10029929938031483	-0.6889994446611948	-0.7800046527304909	2
189	1.6896781542461694	1.4406130118944924	-0.5266236105558313	-0.3377411702568751	-0.28822909187894213	0.11969022084178133	0.42817342891210625	1
190	1.5155305967473642	1.4383618697960276	-0.38632819587478406	-0.19058980724164531	-0.5020346346277736	1.1718216079807557	1.6827796846113499	1
191	0.8975732549565234	1.447683931624411	-0.4351011698817823	-0.24094194611170996	-0.34259632259858475	0.5735981347757747	0.7136084457169533	1
192	0.8454029411285883	1.4945921400803668	-0.5703596256708249	-0.6152912379032233	-0.4012411095164026	-0.40765549800464035	-0.3837860871797755	0
193	0.04644842491932625	1.615455077466239	-0.6485076005697549	-0.6727392279920442	-0.5939843652322248	-0.3358009168478836	-0.36018554977514133	0
194	-0.92022735145535	1.793430717130561	-0.6293463059919765	-0.4394703169756674	-0.5232190884626808	-0.24758750889099335	-0.44724414708077903	0
