timestamp	ibi	hf-hrv	posterior_alpha	state
0	-0.04683999137033436	1.493243853967006	-0.6838663546938532	1
1	-0.04683999137033436	1.4578082794622604	-0.6780226769932199	1
2	1.2598906091496924	1.3549401613909668	-0.6526309112646123	1
3	1.1907960218542017	1.195281961331409	-0.6817121916224091	1
4	0.5452668043615516	0.9959018371956109	-0.709471755385662	1
5	1.0523271651456456	0.7793564929907385	-0.7405014734642652	1
6	1.4673716185168098	0.5725324590310016	-0.7774080123635743	1
7	1.2139306922543929	0.41028307902672123	-0.5548631562548877	1
8	0.798960192304922	0.31721765648272826	-0.3273918257812719	1
9	1.2136629298655008	0.2675520870855045	-0.48120699589683597	1
10	1.3290799950085197	0.21876514926262433	-0.6348625354680723	1
11	0.40732072184083296	0.15261482411756447	-0.5883992762162327	1
12	0.7524728164164444	0.06279226617207416	-0.5092352005334957	1
13	1.4670120518802992	-0.04772993431473837	-0.4155471055225259	1
14	1.0527377341419457	-0.1668440946635841	-0.49946843098325305	1
15	1.1676409505100933	-0.2677771626289088	-0.47857200729001037	1
16	1.5824329422003014	-0.3201152708570359	-0.43571432603021915	1
17	1.60581497404547	-0.32908462073428024	-0.5819490527819805	1
18	1.3524339755558041	-0.3223092570885295	-0.4146952044285486	1
19	1.835935071294465	-0.3163819843658666	-0.29925192614686574	1
20	2.0897903917301655	-0.3218112887870462	-0.45543310774318885	1
21	1.4451422400028682	-0.3452284825748289	-0.5564419498012987	1
22	1.6747421131820153	-0.39009161726296343	-0.6356017302144857	1
23	2.066521840135528	-0.4576493719295587	-0.6280877412208851	1
24	1.307046975579766	-0.5458558515881007	-0.4921098559254793	1
25	1.4902997293598557	-0.6461814905528651	-0.407919785816943	1
26	1.8129126060858098	-0.7412111068985724	-0.42360395481699636	1
27	1.3989086008543365	-0.8028493303680314	-0.4761416445544391	1
28	1.4443593537801094	-0.7862256947138541	-0.44256129807675487	1
29	1.6746528590523873	-0.6790690071686617	-0.3582184369787058	1
30	1.5368827346729406	-0.5192031164511822	-0.08866837751037523	1
31	1.0992824876851868	-0.3416307502691007	-0.2700430171707948	1
32	1.2827048243115728	-0.16904991411309092	-0.7102431205021731	1
33	1.6052641485597499	-0.01927849984899166	-0.5769676434817744	1
34	1.0764653069746815	0.09378753028004565	-0.5700365816783864	1
35	1.4667493897273858	0.1604625742774872	-0.5860579553518364	1
