State	Variable	Statistic	Samples	p-value	Significance
0	beta	0.93	230	0.0	True
0	frontal_alpha	0.41	230	0.0	True
0	frontal_theta	0.66	230	0.0	True
0	gamma	0.7	230	0.0	True
0	hf-hrv	0.96	230	0.0	True
0	ibi	0.91	230	0.0	True
0	posterior_alpha	0.42	230	0.0	True
1	beta	0.93	138	0.0	True
1	frontal_alpha	0.43	138	0.0	True
1	frontal_theta	0.8	138	0.0	True
1	gamma	0.64	138	0.0	True
1	hf-hrv	0.94	138	0.0	True
1	ibi	0.98	138	0.067	False
1	posterior_alpha	0.35	138	0.0	True
2	beta	0.9	575	0.0	True
2	frontal_alpha	0.4	575	0.0	True
2	frontal_theta	0.79	575	0.0	True
2	gamma	0.69	575	0.0	True
2	hf-hrv	0.98	575	0.0	True
2	ibi	0.96	575	0.0	True
2	posterior_alpha	0.38	575	0.0	True
3	beta	0.94	447	0.0	True
3	frontal_alpha	0.38	447	0.0	True
3	frontal_theta	0.91	447	0.0	True
3	gamma	0.56	447	0.0	True
3	hf-hrv	0.95	447	0.0	True
3	ibi	0.93	447	0.0	True
3	posterior_alpha	0.29	447	0.0	True
