subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
44,HN,"[1.75, 4.0, 22.25, 29.25, 32.5, 50.25, 56.5]",7,"[25.25, 29.5, 39.5, 50.0, 56.25]",5,l2,5,1
44,HP,"[3.0, 7.75, 8.5, 16.25, 21.75, 27.25, 31.75, 40.25, 47.5, 48.5]",10,"[3.0, 16.5, 25.5, 27.25, 30.0, 40.25, 47.5]",7,l2,5,1
44,LN,"[1.5, 10.25, 17.0, 22.25, 41.0, 45.75, 47.5, 50.25]",8,[3.0],1,l2,5,1
44,LP,"[0.75, 2.5]",2,"[0.5, 0.75, 2.25, 5.75, 16.5, 24.5, 38.0, 45.0]",8,l2,5,1
