State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.94	310	0.0	True
0	ibi	0.97	310	0.0	True
1	hf-hrv	0.93	342	0.0	True
1	ibi	0.98	342	0.0	True
2	hf-hrv	0.88	409	0.0	True
2	ibi	1.0	409	0.231	False
3	hf-hrv	0.98	331	0.0	True
3	ibi	0.99	331	0.232	False
