State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.97	340	0.0	True
0	ibi	1.0	340	0.841	False
1	hf-hrv	0.65	271	0.0	True
1	ibi	0.99	271	0.373	False
2	hf-hrv	0.96	474	0.0	True
2	ibi	0.99	474	0.03	True
3	hf-hrv	0.95	307	0.0	True
3	ibi	0.99	307	0.012	True
