State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.95	310	0.0	True
0	ibi	0.99	310	0.006	True
1	hf-hrv	0.99	342	0.011	True
1	ibi	0.98	342	0.0	True
2	hf-hrv	0.99	409	0.161	False
2	ibi	0.99	409	0.014	True
3	hf-hrv	0.98	331	0.0	True
3	ibi	0.98	331	0.0	True
