subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
23,23.0,"[2.25, 9.0, 17.5, 46.75, 92.5, 101.5, 106.75, 111.75, 114.75, 119.25, 122.0, 124.5, 151.25, 153.25, 160.25, 192.5, 194.75, 218.75, 222.0, 223.75, 230.0, 232.75, 233.0, 246.25, 250.0, 264.0, 276.75, 293.75, 318.5, 349.75, 352.5, 359.5, 370.5, 380.75, 400.25, 407.5, 421.75, 425.75, 438.5, 456.75, 467.75, 470.75, 472.25, 509.5, 526.75, 531.0, 544.0, 557.5, 575.75, 579.75, 587.25, 607.0, 609.75, 626.5, 639.25, 647.0, 671.25, 695.5, 700.25, 714.5, 718.25, 731.0, 733.25, 735.5, 738.75, 746.25, 755.25, 758.0, 767.5, 818.75, 821.75, 852.5, 882.25, 906.75, 931.0, 935.75, 953.75, 962.5, 977.75, 991.5, 994.0, 1064.0, 1138.25, 1208.75, 1280.5, 1286.25, 1292.25, 1308.75, 1311.75, 1315.0, 1354.0]",91,"[9.25, 13.25, 47.75, 51.25, 92.75, 101.5, 110.5, 119.25, 125.0, 126.75, 137.75, 148.25, 150.0, 168.5, 184.25, 205.0, 217.75, 233.0, 251.0, 277.75, 284.5, 287.75, 318.25, 327.75, 349.75, 352.5, 354.25, 359.0, 420.5, 438.25, 456.75, 467.5, 475.5, 507.75, 519.5, 543.5, 556.5, 559.75, 561.5, 565.0, 575.25, 579.75, 581.25, 587.5, 603.25, 626.0, 638.25, 650.5, 661.5, 669.5, 681.5, 691.0, 727.0, 730.75, 736.5, 745.25, 758.75, 767.5, 770.5, 783.25, 800.0, 813.25, 817.75, 831.0, 839.5, 852.75, 880.75, 936.25, 953.75, 962.5, 977.5, 983.0, 993.25, 1064.0, 1072.5, 1090.75, 1133.5, 1138.0, 1140.5, 1153.0, 1177.25, 1191.75, 1197.25, 1209.0, 1211.25, 1213.0, 1232.75, 1259.75, 1279.75, 1295.25, 1300.25, 1302.0, 1306.25, 1308.0, 1319.5, 1370.25]",96,l2,5,1
