State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.94	463	0.0	True
0	valence	0.85	463	0.0	True
1	arousal	0.72	370	0.0	True
1	valence	0.95	370	0.0	True
2	arousal	0.85	264	0.0	True
2	valence	0.94	264	0.0	True
3	arousal	0.78	296	0.0	True
3	valence	0.87	296	0.0	True
