subject	test	value	num_df	den_df	F	p-value	significance
001	Wilks' lambda	0.7938048410234578	9	1380.0	39.82917388398176	1.933016452023522e-63	True
001	Pillai's trace	0.2061951589765422	9.0	1380.0	39.82917388398177	1.933016452023522e-63	True
001	Hotelling-Lawley trace	0.259755481852055	9	1380.000000000007	39.82917388398176	1.9330164520223132e-63	True
001	Roy's greatest root	0.259755481852055	9	1380	39.82917388398177	1.933016452023522e-63	True
002	Wilks' lambda	0.9171688969763563	9	1380.0	13.847797469106117	1.598174419895966e-21	True
002	Pillai's trace	0.08283110302364376	9.0	1380.0	13.847797469106125	1.598174419895966e-21	True
002	Hotelling-Lawley trace	0.09031172262460516	9	1380.000000000007	13.847797469106123	1.5981744198951257e-21	True
002	Roy's greatest root	0.09031172262460516	9	1380	13.847797469106125	1.598174419895966e-21	True
003	Wilks' lambda	0.9231204223566573	9	1380.0	12.769950290145415	1.0730723741581851e-19	True
003	Pillai's trace	0.07687957764334277	9.0	1380.0	12.769950290145422	1.0730723741581851e-19	True
003	Hotelling-Lawley trace	0.0832822845009484	9	1380.000000000007	12.769950290145422	1.0730723741576285e-19	True
003	Roy's greatest root	0.0832822845009484	9	1380	12.769950290145424	1.0730723741581851e-19	True
004	Wilks' lambda	0.9478293909445084	9	1380.0	8.439803054152241	2.3485825278823087e-12	True
004	Pillai's trace	0.052170609055491694	9.0	1380.0	8.439803054152248	2.348582527882125e-12	True
004	Hotelling-Lawley trace	0.0550421938314277	9	1380.000000000007	8.439803054152248	2.3485825278809484e-12	True
004	Roy's greatest root	0.0550421938314277	9	1380	8.439803054152248	2.348582527882125e-12	True
005	Wilks' lambda	0.9212486664687786	9	1380.0	13.107432243101673	2.8725688340096496e-20	True
005	Pillai's trace	0.07875133353122142	9.0	1380.0	13.10743224310167	2.8725688340100576e-20	True
005	Hotelling-Lawley trace	0.08548325375935872	9	1380.000000000007	13.10743224310167	2.872568834008609e-20	True
005	Roy's greatest root	0.08548325375935872	9	1380	13.107432243101671	2.8725688340100576e-20	True
006	Wilks' lambda	0.9551035405302643	9	1380.0	7.2077251242702784	2.7584109348356036e-10	True
006	Pillai's trace	0.04489645946973571	9.0	1380.0	7.207725124270272	2.7584109348356036e-10	True
006	Hotelling-Lawley trace	0.04700690298437134	9	1380.000000000007	7.207725124270272	2.7584109348343e-10	True
006	Roy's greatest root	0.04700690298437134	9	1380	7.207725124270272	2.7584109348356036e-10	True
007	Wilks' lambda	0.8812090634472943	9	1380.0	20.670021481802767	5.727201643637735e-33	True
007	Pillai's trace	0.11879093655270569	9.0	1380.0	20.67002148180277	5.727201643637735e-33	True
007	Hotelling-Lawley trace	0.13480448792480068	9	1380.000000000007	20.67002148180277	5.7272016436348865e-33	True
007	Roy's greatest root	0.13480448792480068	9	1380	20.670021481802774	5.727201643637735e-33	True
009	Wilks' lambda	0.9369878420990397	9	1380.0	10.31162174936664	1.5955496604366975e-15	True
009	Pillai's trace	0.06301215790096028	9.0	1380.0	10.311621749366644	1.5955496604366975e-15	True
009	Hotelling-Lawley trace	0.0672497070610868	9	1380.000000000007	10.31162174936664	1.5955496604358472e-15	True
009	Roy's greatest root	0.0672497070610868	9	1380	10.311621749366642	1.5955496604366975e-15	True
012	Wilks' lambda	0.9240353933230641	9	1380.0	12.605476414968665	2.0401120638913454e-19	True
012	Pillai's trace	0.075964606676936	9.0	1380.0	12.605476414968676	2.0401120638912005e-19	True
012	Hotelling-Lawley trace	0.08220962879327395	9	1380.000000000007	12.605476414968672	2.0401120638901713e-19	True
012	Roy's greatest root	0.08220962879327395	9	1380	12.605476414968674	2.0401120638912005e-19	True
014	Wilks' lambda	0.8930154059081622	9	1380.0	18.369564868517116	3.882397524443167e-29	True
014	Pillai's trace	0.10698459409183778	9.0	1380.0	18.369564868517113	3.882397524443167e-29	True
014	Hotelling-Lawley trace	0.11980151001206812	9	1380.000000000007	18.369564868517113	3.88239752444107e-29	True
014	Roy's greatest root	0.11980151001206812	9	1380	18.369564868517113	3.882397524443167e-29	True
015	Wilks' lambda	0.9278312732701955	9	1380.0	11.9265988878571	2.8958441435756643e-18	True
015	Pillai's trace	0.07216872672980444	9.0	1380.0	11.926598887857097	2.8958441435756643e-18	True
015	Hotelling-Lawley trace	0.07778216665993759	9	1380.000000000007	11.926598887857097	2.8958441435742445e-18	True
015	Roy's greatest root	0.07778216665993759	9	1380	11.926598887857098	2.8958441435756643e-18	True
016	Wilks' lambda	0.9167919113359381	9	1380.0	13.916542497156769	1.2223821143404677e-21	True
016	Pillai's trace	0.08320808866406192	9.0	1380.0	13.916542497156767	1.2223821143404677e-21	True
016	Hotelling-Lawley trace	0.09076005976406587	9	1380.000000000007	13.916542497156767	1.222382114339825e-21	True
016	Roy's greatest root	0.09076005976406587	9	1380	13.916542497156767	1.2223821143404677e-21	True
018	Wilks' lambda	0.9182674811827577	9	1380.0	13.647787609591845	3.486711783929756e-21	True
018	Pillai's trace	0.08173251881724233	9.0	1380.0	13.64778760959185	3.486711783929459e-21	True
018	Hotelling-Lawley trace	0.08900731049733815	9	1380.000000000007	13.64778760959185	3.4867117839278976e-21	True
018	Roy's greatest root	0.08900731049733815	9	1380	13.64778760959185	3.486711783929459e-21	True
019	Wilks' lambda	0.9183896650617902	9	1380.0	13.625572201624868	3.802362651436268e-21	True
019	Pillai's trace	0.08161033493820977	9.0	1380.0	13.625572201624864	3.802362651436268e-21	True
019	Hotelling-Lawley trace	0.0888624274019013	9	1380.000000000007	13.625572201624866	3.802362651434566e-21	True
