State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.8	463	0.0	True
0	valence	0.83	463	0.0	True
1	arousal	0.62	370	0.0	True
1	valence	0.88	370	0.0	True
2	arousal	0.92	264	0.0	True
2	valence	0.86	264	0.0	True
3	arousal	0.79	296	0.0	True
3	valence	0.79	296	0.0	True
