sj_id,cr_v,cr_a,cr_dist,cr_angle,time
1,0.14793772722306092,-0.2722804246796283,0.7192447595241984,-0.5779963698856665,1.624736842105263
1,0.14694694283230583,-0.27246637493018194,0.7184647112161678,-0.5739931678315704,1.674736842105263
1,0.14666485018473593,-0.27343513199028535,0.7179614623490858,-0.5710905248312584,1.7247368421052631
1,0.1472486821104869,-0.274202100594146,0.7186761519470966,-0.5737148199030002,1.7757894736842104
1,0.14735766849578014,-0.27908742380683665,0.7192229502150261,-0.5767142721078675,1.8257894736842104
1,0.14423668726509212,-0.28335313437279186,0.7187669048206902,-0.5875257631169941,1.8757894736842105
1,0.14140787414092368,-0.2855625865757013,0.7194857807666936,-0.5968624932604353,1.9257894736842105
1,0.1395362983172623,-0.28565939600777723,0.7205516727600896,-0.597138269524957,1.9757894736842108
1,0.13692647111629128,-0.2862967599673236,0.7207274280619832,-0.6261686024345288,2.0257894736842106
1,0.13351142570592767,-0.28724710300556466,0.7206747493370183,-0.6502555437135558,2.0757894736842104
1,0.12910183865625696,-0.2888116237665222,0.7204808047535773,-0.6449009638909396,2.1257894736842102
1,0.12593073672747862,-0.290248932990688,0.7217565546988051,-0.6419585804410792,2.1757894736842105
1,0.12473768629422649,-0.29080927840831694,0.7232304012057315,-0.6404439061683191,2.2257894736842108
1,0.124896568187199,-0.29150203943881636,0.7246952514053712,-0.6393826560260736,2.2757894736842106
1,0.12405070210477288,-0.2923435490389765,0.7260948304040756,-0.6890325824716726,2.3257894736842104
1,0.12859700219433134,-0.2937386353571423,0.7297275982708501,-0.7042535734690877,2.3757894736842102
1,0.12886260824364923,-0.2956411964216899,0.7321772451218418,-0.6921164740362004,2.4257894736842105
1,0.12785597398740212,-0.29696285407832984,0.7328589552731949,-0.7332168486561922,2.4757894736842108
1,0.12843409491233887,-0.29702461154647647,0.7334836988461717,-0.7314072481131092,2.5257894736842106
1,0.12663028014041053,-0.2953048970893413,0.7337307215323667,-0.6793085360816462,2.575789473684211
1,0.12306511830311676,-0.2930157821505237,0.7337806690680077,-0.6678534978111866,2.6310526315789473
1,0.11717357281622763,-0.2914597100292016,0.7320238648793761,-0.6641779819579262,2.681052631578947
1,0.11339614146527209,-0.28923300427564774,0.7314789394955923,-0.6626884417646001,2.7310526315789474
1,0.11168368750100077,-0.2900146090287629,0.7361694451848941,-0.7221925173081772,2.781052631578947
1,0.11143694168309552,-0.28960675240203404,0.7429986209225051,-0.7572431943317397,2.831052631578947
1,0.10729836897467185,-0.2919318391549107,0.7470013478879485,-0.7180053899777826,2.8810526315789473
1,0.10264561140960567,-0.2945160549614234,0.7505189821006624,-0.760979874488074,2.931052631578947
1,0.10031286865686585,-0.29792092572668116,0.7529259387468769,-0.7722073659517176,2.9810526315789474
1,0.10063704591459893,-0.3017062822275091,0.756399351056569,-0.8367721587304758,3.031052631578947
1,0.0987144907338741,-0.30387450915145525,0.7586015758228155,-0.8444611243736223,3.081052631578947
1,0.09748979762437661,-0.3062899617190577,0.7598238285400036,-0.8451508969961793,3.1310526315789473
1,0.09525911758474624,-0.308939987527302,0.7608569596849819,-0.8491062221798054,3.181052631578947
1,0.0899652147611801,-0.3099720480176022,0.762416934281847,-0.8582061668370641,3.2310526315789474
1,0.08596357138351003,-0.3081181933698811,0.758146581853431,-0.8570011172807162,3.281052631578947
1,0.0844862280940963,-0.30228059680267405,0.7468424494203314,-0.8234727414966235,3.331052631578948
1,0.082848895558298,-0.2998667142133019,0.7420443431396526,-0.8256159704615754,3.3810526315789473
1,0.07783230225013572,-0.3004871281873388,0.7414550453754865,-0.7861286505694897,3.431052631578947
1,0.06979559097325655,-0.3020152022544945,0.7415924019343038,-0.7964311891634372,3.4810526315789474
1,0.05939205199886823,-0.3106721367870039,0.744019057466927,-0.7544186154407384,3.531052631578947
1,0.0508806574515008,-0.314789419087923,0.7490933442414931,-0.7608247756701504,3.581052631578948
1,0.04658118735369119,-0.3150085963862217,0.7505908701833458,-0.7464415837584407,3.6310526315789473
1,0.04370899703604491,-0.3127275507602424,0.7502116298878616,-0.7127843337123793,3.681052631578947
1,0.03871046309779178,-0.30766308998469427,0.7508926507553788,-0.7321337309193245,3.7310526315789474
1,0.03822926287881352,-0.30203172362604963,0.7528250694779923,-0.7282074610441807,3.781052631578947
1,0.03794410408937017,-0.2988001141394373,0.7561506723220653,-0.7416891585750658,3.831052631578948
1,0.03789076123499626,-0.3004973421961782,0.7610524864770953,-0.783837571194955,3.8810526315789473
1,0.037229688132970146,-0.3034388514153568,0.7661532990727611,-0.7803993961173508,3.931052631578947
1,0.03610683475293862,-0.30564971088269804,0.7703334758906899,-0.7759356072795868,3.9810526315789474
1,0.033651085724256534,-0.3067116715876992,0.7732051330539962,-0.7734220712718205,4.031052631578947
1,0.03277469200008252,-0.30823759176073245,0.7754800836496035,-0.7695332489015648,4.081052631578948
1,0.033519140819842023,-0.30973033940259875,0.7767927146573153,-0.7720888982567363,4.131052631578947
1,0.03615670156962331,-0.31010987797304645,0.781077186429164,-0.8081765386368801,4.181052631578948
1,0.03915244185210793,-0.3102554336160399,0.7875782194958825,-0.7966243662211938,4.231052631578947
1,0.04209850098129877,-0.31416730822613925,0.795949353386959,-0.7920787994159352,4.281052631578947
1,0.04323681091041226,-0.31567755911169043,0.8016196092565734,-0.7907362666859045,4.331052631578948
1,0.04536830189540232,-0.3168951319359786,0.8082606532934639,-0.747385196071368,4.381052631578947
1,0.04482739536688275,-0.3176480140560094,0.8143502239448844,-0.7418712684512226,4.431052631578948
1,0.044170379304401625,-0.3179409065626356,0.8215170439935162,-0.7453804998134241,4.481052631578947
1,0.042586848574060705,-0.31823473511120387,0.8267889045666003,-0.7142303144687248,4.531052631578948
1,0.041748839365562444,-0.31835150620984537,0.8305686053192822,-0.6872726659602071,4.581052631578948
1,0.04130671949109095,-0.31962726695638766,0.8330959197063877,-0.6876718555984338,4.631052631578947
1,0.03947609461949545,-0.31995787941198495,0.8348600008982444,-0.7415507672968293,4.681052631578948
1,0.036471042784801976,-0.3201423405757065,0.836633606714733,-0.789746796975979,4.731052631578947
1,0.036320831664672745,-0.3204855023756693,0.8377607718418818,-0.82054490673903,4.781052631578948
1,0.0358271449721688,-0.3197241972204833,0.8375755459600566,-0.8188469716923461,4.831052631578948
1,0.03708193538743388,-0.31819346596679615,0.8360567887145017,-0.8131937817252717,4.881052631578947
1,0.0383251465929269,-0.31808099584635513,0.8348849522351112,-0.805627468693464,4.931052631578948
1,0.04227289614968192,-0.3200377654114806,0.8337189188876064,-0.8405547569209828,4.981052631578947
1,0.045649321353171034,-0.3229019737723816,0.8311852800039486,-0.8565078221130142,5.031052631578948
1,0.0485913873712123,-0.32533925845108924,0.830068671477701,-0.8549367882596465,5.081052631578948
1,0.05233767600871928,-0.327209040987564,0.830220390711273,-0.8515546817761206,5.131052631578947
1,0.05411443452905199,-0.3285430647587031,0.831198292193956,-0.8457066041472788,5.181052631578948
1,0.052934797112424874,-0.3298761269293388,0.8312635147738118,-0.8431911839825007,5.231052631578947
1,0.05191207664435181,-0.33218956211552453,0.8304718776491791,-0.8446728561802685,5.281052631578948
1,0.049520938218828275,-0.33583566176069035,0.830296463112775,-0.8493175872859993,5.331052631578948
1,0.04512664622375891,-0.33902550422357086,0.827485034797684,-0.8502073970052689,5.381052631578947
1,0.04117538738650745,-0.34122083275163256,0.8260735175622023,-0.8505822852268692,5.431052631578947
1,0.03693455626112347,-0.34436787931303386,0.8260889683302197,-0.8497322325563526,5.4810526315789465
1,0.033263043307850126,-0.3481913814250351,0.828426627966434,-0.8424510628213161,5.531052631578948
1,0.02722193276804148,-0.34951660248512756,0.8307053892252086,-0.8163352266732347,5.581052631578948
1,0.023695418721023747,-0.35082569349209924,0.8325020278658143,-0.817798064242448,5.631052631578948
1,0.019566232344097864,-0.35385113408336494,0.8318637279740683,-0.8211877939063137,5.681052631578947
1,0.016655000537796397,-0.35642331968775154,0.8309873499025326,-0.8267951899857158,5.7310526315789465
1,0.014953515982625286,-0.35778986283419495,0.8306425764196514,-0.9271924885846934,5.781052631578948
1,0.013315121567481365,-0.3577609654605015,0.8296398100838697,-0.9265454230746791,5.831052631578948
1,0.011381601029160244,-0.35779674659112476,0.8292165532751875,-0.9832989029154264,5.881052631578948
1,0.00931791193143002,-0.3557778849378637,0.8282391433906306,-0.9713251365166528,5.931052631578947
1,0.006639795192552438,-0.35527509842319943,0.8275312522327491,-0.8845924303830492,5.9810526315789465
1,0.00688040094817946,-0.35694047740455487,0.8273177667342317,-0.8241718444838121,6.031052631578948
1,0.0054412634938519455,-0.35929457988216046,0.8288425254140533,-0.8235564215877773,6.081052631578948
1,0.0022418966188763466,-0.36243450103256963,0.8305640025013865,-0.8251051510988161,6.131052631578948
1,0.00045900827624715374,-0.3668924899349902,0.8311360700687533,-0.9133713387229391,6.181052631578947
1,0.002356195113593249,-0.37109977634972274,0.8305522463332492,-0.9587450253103725,6.2310526315789465
1,0.005835384682187173,-0.37230265688022735,0.8304351412337342,-0.9562366350473601,6.281052631578948
1,0.009151374151173602,-0.37328734952355846,0.8315463925891163,-0.9513716587282083,6.331052631578948
1,0.009157382427200733,-0.37453753614171814,0.8333039638934845,-0.9496003407687991,6.381052631578948
1,0.010114117525975174,-0.3759732099730007,0.8363120262293049,-0.946502270514586,6.431052631578948
1,0.01069622070973249,-0.37745881123924346,0.8400725587345046,-0.9476727920994936,6.4810526315789465
1,0.013378855178592775,-0.3788030504323308,0.8428020140293386,-0.9476768770625151,6.531052631578948
1,0.018882975260490126,-0.3773618431952664,0.845819971047968,-0.9348172145300729,6.581052631578948
1,0.023172060892059518,-0.37594043901667107,0.8484586217425825,-0.9255418703048212,6.631052631578948
1,0.024767877503116677,-0.375562850631619,0.8483800623891685,-0.9204794383610931,6.681052631578948
1,0.02422718802614336,-0.37612312043372287,0.8475255915601803,-0.9200713126126703,6.7310526315789465
1,0.02316841916047622,-0.3764937575130774,0.8466500303464183,-0.9188911571715662,6.781052631578948
1,0.021306993483183215,-0.3764149198844028,0.8461212543709831,-0.9166778075963425,6.831052631578948
1,0.014472604078363292,-0.37672340328770876,0.8467533718909125,-0.9218436995594479,6.881052631578948
1,0.00977338405101771,-0.37653901214803764,0.8465142150901833,-0.9257013600857718,6.931052631578948
1,0.010277175905661087,-0.3750830535616204,0.8451190925153097,-0.9247521090255502,6.9810526315789465
1,0.011439553671210662,-0.37425158882936965,0.8438215612601582,-0.9236329831652147,7.031052631578948
1,0.013727517486257343,-0.3723398448378355,0.8432153737293892,-0.9196465023159406,7.081052631578948
1,0.014786277170895232,-0.3706933989553857,0.8437775415587471,-0.9181517954220683,7.131052631578948
1,0.01491383416556726,-0.36855069460921785,0.8439427404781716,-0.9168498533398207,7.181052631578948
1,0.0151358402435579,-0.36655652542221306,0.8424509382926061,-0.9132049707344103,7.2310526315789465
1,0.012451488612268245,-0.3635311571490091,0.8388977426897251,-0.9104579501796066,7.281052631578948
1,0.013156704860920824,-0.36129659505378653,0.8355700131981443,-0.908563863395132,7.331052631578948
1,0.012907756965477336,-0.3618519037013969,0.8348437368028523,-0.9144074200707111,7.381052631578948
1,0.011677033811081228,-0.36400104727103694,0.8351297600707033,-0.9237852761061676,7.431052631578948
1,0.009973809061623155,-0.369953874195001,0.8388023238012187,-0.939767431126581,7.4810526315789465
1,0.008115475635408887,-0.3739194708042265,0.8416633302776924,-0.9477387151191803,7.531052631578948
1,0.008046768986356303,-0.37432979955481843,0.8419955506285997,-0.9499724737759366,7.581052631578948
1,0.0066827040209402324,-0.37520582661693325,0.8428881015518171,-0.9510587880752255,7.631052631578948
1,0.007669007469260598,-0.3755171638422705,0.8435173900591857,-0.9465935394587094,7.681052631578948
1,0.011758159315143879,-0.37541318181638417,0.8429512207582988,-0.8825267934203896,7.7310526315789465
1,0.011786166708987033,-0.3766839003688501,0.842987377767051,-0.8806025945876549,7.781052631578948
1,0.013311796971932542,-0.3786664732617076,0.8427938489684749,-0.8802714956976744,7.831052631578948
1,0.01645972992940632,-0.38227740713905006,0.8428818691540393,-0.8774975073197294,7.881052631578948
1,0.01329252165871311,-0.3845552191764024,0.8400250977205753,-0.8772156078850236,7.931052631578948
1,0.010309317553925631,-0.38645628689213307,0.8402629696364635,-0.880601831431101,7.9810526315789465
1,0.010337592539171953,-0.3878231733987899,0.8412023329065531,-0.8843396896241824,8.031052631578948
1,0.01161946597639684,-0.3888891114593563,0.8418161428420603,-0.8887195823587466,8.081052631578947
1,0.010988081044294436,-0.3895599811251031,0.84227638974342,-0.8941947044757533,8.131052631578948
1,0.010814157193394248,-0.3897233955846445,0.8433254098818272,-0.8966615538555336,8.181052631578948
1,0.011510816098270819,-0.3900165723717203,0.844777946007949,-0.8764921874748568,8.231052631578947
1,0.016006163532219102,-0.39035877135721125,0.8453930116826839,-0.8331207744696755,8.281052631578948
1,0.018796192591161824,-0.3898917845179755,0.8452659413523476,-0.8306725033025351,8.331052631578947
1,0.02013118070827527,-0.3893953871357653,0.8450720531095621,-0.8283932611400242,8.381052631578948
1,0.022982341539950355,-0.3904420417921193,0.8455334583343617,-0.8292548012818116,8.431052631578948
1,0.02287008362267589,-0.39204625026817486,0.8451371461622014,-0.8329444895368834,8.481052631578947
1,0.024021146430738202,-0.39454352591815695,0.8463217512639667,-0.7824401610126673,8.531052631578948
1,0.02650758394339981,-0.3969946809433719,0.848868756621503,-0.7844467122556249,8.581052631578947
1,0.030392933780325728,-0.39814638070921365,0.8525363045837461,-0.7836900926305466,8.631052631578948
1,0.03460997894008172,-0.39716173353635476,0.8545598763511687,-0.7843211643328359,8.681052631578948
1,0.037677450946698575,-0.3975063737844998,0.8567494338617976,-0.7869594955105559,8.731052631578947
1,0.04024930312131782,-0.39747899126508457,0.8571132734758476,-0.7833932754827123,8.781052631578948
1,0.0421326972477908,-0.395641842202711,0.8546086883189207,-0.769610245576139,8.831052631578947
1,0.04335676292847306,-0.3937899416338878,0.8529042049044051,-0.7501559714351314,8.881052631578948
1,0.04360102444218791,-0.39370465160130264,0.8530024494179604,-0.743812160173314,8.931052631578948
1,0.04523489828820602,-0.3937644522288719,0.8545965165460244,-0.7395923034339092,8.981052631578947
1,0.04708798440476177,-0.3925746214965358,0.8544653028620403,-0.7353939984312624,9.031052631578948
1,0.052325385123760136,-0.39064908195968323,0.8575320943879241,-0.7285850295046401,9.081052631578947
1,0.05784443669101488,-0.3906371585969252,0.8606430417084101,-0.7265307233027151,9.131052631578948
1,0.06259716095257593,-0.3907117750073508,0.8639619228926685,-0.7288828821242865,9.181052631578948
1,0.06822777687210357,-0.39051369896253163,0.8676952856004833,-0.7305231119207306,9.231052631578947
1,0.0734465971989986,-0.38951200721388224,0.8709137519465578,-0.7495562839731388,9.281052631578948
1,0.0774117687814297,-0.38755815524853215,0.8746575030407578,-0.80266736459051,9.331052631578947
1,0.08021068665876796,-0.3846658937289688,0.8761929720873461,-0.80633957834936,9.381052631578948
1,0.08048893238511036,-0.3826519559590857,0.8755038364567,-0.8115065044262587,9.431052631578948
1,0.08116127923509396,-0.3836772477019615,0.8750244500465384,-0.8172285396199314,9.481052631578947
1,0.08233480434808427,-0.3857799313791234,0.8744695496432711,-0.8222878760867574,9.531052631578948
1,0.08232283153810759,-0.38724652162129525,0.8740601720436817,-0.8257815943742963,9.581052631578947
1,0.08395588390222064,-0.3891183943098361,0.8733206906065967,-0.8275931689443189,9.631052631578948
1,0.07596694594032423,-0.40593964794950355,0.87748329947688,-0.863264845985346,9.689473684210528
1,0.0738101737519755,-0.4066476940933011,0.8774959650394075,-0.8705400637344423,9.739473684210527
1,0.07252231215723594,-0.40632255905032644,0.8746037249842687,-0.8756649875233076,9.789473684210526
1,0.06759176198206075,-0.40691913293926174,0.8672221122020807,-0.8947648471098538,9.839473684210525
1,0.05565776114068762,-0.40833585819885015,0.8596149209853732,-0.9590661023252849,9.889473684210527
1,0.051301180589128706,-0.40892567254464113,0.8566185101707195,-0.9671203278161637,9.939473684210528
1,0.048705869655508556,-0.40960482764720346,0.856390137954872,-0.9743853619399431,9.989473684210527
1,0.04801250576423456,-0.40886014437526047,0.8564080408178606,-0.9276208122992612,10.039473684210526
1,0.046889595977698144,-0.4080558084135658,0.8557095404583681,-0.9173711600178958,10.089473684210525
1,0.046822323276519036,-0.40784761976686346,0.8547281651708291,-0.916862341299084,10.139473684210527
1,0.04683024866570753,-0.4091100639289949,0.8557639833402373,-0.9181275680343548,10.189473684210528
1,0.047471560212400836,-0.41248077407001266,0.8589885130125179,-0.9268069546239532,10.239473684210527
1,0.04727311270315954,-0.4174187188811515,0.8635179260904977,-0.9388414954754187,10.289473684210526
1,0.047106525459933095,-0.42136053501245924,0.8677029929224431,-0.9453217073549857,10.339473684210525
1,0.04825650391611611,-0.4226853898242571,0.8700095511739818,-0.9430152614817316,10.389473684210527
1,0.050058676737807575,-0.42412461597249945,0.8723468990468237,-0.9390833164502007,10.439473684210528
1,0.05155415835445284,-0.4260477090010371,0.8744263249612086,-0.9357302414011114,10.489473684210527
1,0.051862991457167204,-0.4287779131732117,0.8755221385884976,-0.9372547931311495,10.539473684210526
1,0.05232718269886077,-0.43003738434193545,0.8756005378891353,-0.9398222629576299,10.589473684210525
1,0.05450595316338983,-0.4292979064966968,0.8757131119361674,-0.9759126391234069,10.639473684210527
1,0.05694109195945417,-0.4292551146332012,0.877222036349655,-0.9699471694262641,10.689473684210528
1,0.05424319949000385,-0.4276199843317634,0.8784418699334942,-0.937755896427551,10.739473684210527
1,0.05109557646063294,-0.42763648289824496,0.8781930149602112,-0.941306566160333,10.789473684210526
1,0.046501346941472906,-0.4282967245530965,0.8774875895457647,-0.9474326726547543,10.839473684210526
1,0.04267904163949026,-0.4292889050557759,0.877871704454176,-0.9523484945919579,10.889473684210527
1,0.040841022862782635,-0.43006140974647333,0.8783577893615634,-0.955213602922102,10.939473684210526
1,0.040126879766596464,-0.43086627409308315,0.8782041712555382,-0.9570157429077008,10.989473684210527
1,0.041275711144744084,-0.4316118754247741,0.877420118370539,-0.958574108107947,11.039473684210526
1,0.045788727267242736,-0.4328404635783296,0.8771555115009457,-0.9607808741057476,11.094736842105263
1,0.04636510746286712,-0.4337311283032543,0.8784401716460735,-0.9710861685922948,11.144736842105264
1,0.055407867239554105,-0.43342866892671866,0.8777860470072668,-0.9745348363851735,11.196842105263158
1,0.058387295241928205,-0.43179083513018324,0.8814679969111345,-0.9817072137341145,11.246842105263159
1,0.05950828070953684,-0.4306436573539465,0.8837972027151445,-0.9862062399885198,11.303157894736842
1,0.06424342486525825,-0.42967606052791923,0.8864959800627454,-0.9359134405013035,11.353157894736842
1,0.06708203022923023,-0.42939749750578965,0.8882562363015722,-0.9282331859242009,11.403157894736841
1,0.06935879586252194,-0.42948319078651553,0.8897543991536139,-0.9326277341553563,11.453157894736842
1,0.0708707959990868,-0.42948440416545325,0.8911132565306477,-0.936005880670467,11.503157894736841
1,0.07111133746034677,-0.429393074509585,0.891561499451704,-0.9946562843960169,11.553157894736842
1,0.08024111710769025,-0.43301708129850625,0.8922212252373847,-1.001523885130698,11.618947368421052
1,0.08755175003265785,-0.43385067692128154,0.8899719288672001,-1.0157495892750157,11.668947368421053
1,0.09452463013206854,-0.4362907891974844,0.8883638652069162,-1.0630886798879133,11.718947368421052
1,0.10057064780370625,-0.44013000163713184,0.8893941272069366,-1.0590462678061558,11.768947368421053
1,0.10422868453472878,-0.44670299180588086,0.892903783792855,-1.0594134474128745,11.818947368421052
1,0.10367777742040177,-0.45217252940611935,0.8959440726931037,-1.0645224710885763,11.868947368421052
1,0.10034985487395438,-0.45438227222440875,0.8964132377088122,-1.0698388634380436,11.918947368421053
1,0.0994649121386759,-0.45411217192408276,0.8941325895677171,-1.0719948078619956,11.968947368421052
1,0.09791371974901997,-0.45262487861337886,0.8904407794636364,-1.0753393571681977,12.018947368421053
1,0.0966909175880951,-0.4509193085237844,0.8870850835866347,-1.0785550154744352,12.068947368421052
1,0.09674247691881292,-0.4496998832485962,0.8853276492973065,-1.0788819415971767,12.118947368421052
1,0.09643045499116962,-0.44882461143998514,0.8836592240791262,-1.0779489754194231,12.168947368421053
1,0.09731178475057155,-0.4483072927169614,0.8825793935793236,-1.0786082359926479,12.218947368421052
1,0.10054127704300682,-0.447514646034292,0.882130064417321,-1.0903455664636263,12.268947368421053
1,0.10173010757765956,-0.4456452179922594,0.8810240266308184,-1.142967783729061,12.318947368421052
1,0.10477619984734397,-0.4442183385945662,0.8796096356328913,-1.1397310290450848,12.368947368421052
1,0.10942954474189001,-0.4435582428365601,0.8781135517518638,-1.1378466511337706,12.418947368421053
1,0.11236629485531863,-0.44400046965025236,0.878657195544443,-1.1365267144260924,12.468947368421052
1,0.11288072841977805,-0.44458377588893594,0.8799835742229554,-1.1325724175159266,12.518947368421053
1,0.10681257793632858,-0.4441411616042809,0.8835224215646628,-1.1342801086089556,12.568947368421052
1,0.1063829955649199,-0.44375873220043593,0.8858635377740284,-1.113460151198998,12.618947368421052
1,0.10700978317340125,-0.44303881410550444,0.886257367689423,-1.0658156132599914,12.668947368421053
1,0.10925287226189788,-0.44140853743329894,0.8860205392536139,-1.0626348011111653,12.718947368421052
1,0.11207929437792817,-0.4409165333681852,0.8864759236438878,-1.0600860747033893,12.768947368421053
1,0.11614243386299576,-0.44128343251066277,0.8888474115649783,-1.0573573978829218,12.818947368421052
1,0.11823931053344088,-0.4422663010268901,0.8918204990529396,-1.0563985017694884,12.868947368421052
1,0.11672031172969757,-0.4448858557792457,0.8941566276502853,-1.0573624295094057,12.918947368421053
1,0.11156776765173745,-0.447007689583479,0.8953054585416654,-1.1001758519521563,12.971052631578948
1,0.1080687564266631,-0.44779175984449443,0.8970800137627495,-1.1302851887261165,13.021052631578947
1,0.1081323447442114,-0.4486112146131431,0.8987559206576045,-1.1325358495605404,13.071052631578947
1,0.10488451852646695,-0.44979638312117826,0.8980634185429304,-1.1355350302135903,13.121052631578948
1,0.09878632252767999,-0.4548663320159254,0.8975958292767371,-1.0749646461228737,13.171052631578947
1,0.09290588558415695,-0.458706848884506,0.899029387662508,-1.1019601444661935,13.221052631578948
1,0.09386238294259296,-0.4604607181585119,0.9014594370180221,-1.124973560129335,13.271052631578947
1,0.09735135582663017,-0.4612939654300889,0.9033586774804622,-1.1196087010012414,13.321052631578947
1,0.10421003665121882,-0.4617201883223685,0.906808051464104,-1.0857683736862298,13.371052631578948
1,0.11122109016056032,-0.46140483742721894,0.9107123727329659,-1.0333404541016198,13.421052631578947
1,0.11373226033059287,-0.46160214368670605,0.9135448166265443,-1.0391849582394754,13.471052631578948
1,0.11409250419904353,-0.4626925229985896,0.916208067071765,-1.0976327517263798,13.521052631578947
1,0.11378755700457208,-0.46382683700049565,0.9178965022130287,-1.0984737571961727,13.571052631578947
1,0.11311943226613977,-0.46335741588228513,0.9177728953519658,-1.0435618207634438,13.621052631578948
1,0.11375461536344499,-0.46290557699003,0.9175881138087127,-1.030233805660854,13.671052631578947
1,0.11547584745951939,-0.4618225191682772,0.9163985282883211,-1.0272394060405556,13.721052631578948
1,0.12202309475199029,-0.4615871438892964,0.9122420837945245,-1.0206103006268976,13.771052631578947
1,0.13467265746832868,-0.45959110962846994,0.9064093671977271,-1.0082418267517557,13.821052631578947
1,0.13888480855184976,-0.4564285177250349,0.9057144999056812,-1.0038758969232682,13.871052631578948
1,0.14059358005822065,-0.45455318662512617,0.9062770547674998,-1.001902604547693,13.921052631578947
1,0.14144450541172876,-0.4536545792113448,0.9061566315794206,-1.0010831853758388,13.971052631578948
1,0.14513485172943874,-0.45329527415392334,0.9058063365624621,-0.9647355128922162,14.021052631578947
1,0.1507848828920617,-0.4526431636493643,0.9059203526150913,-0.9270833646268145,14.071052631578947
1,0.155202975619169,-0.451483780345422,0.9082256871816398,-0.9236703281733549,14.121052631578948
1,0.1603045546164237,-0.4478214173324428,0.9066193633055175,-0.9179923442806237,14.171052631578947
1,0.1666313717554299,-0.4394517436027325,0.9002430346751684,-0.9097327553171456,14.221052631578948
1,0.17329961093168345,-0.4274708245407191,0.8989148355979244,-0.9452737366589142,14.271052631578947
1,0.17692644591865633,-0.4177385087687134,0.9068132372763986,-0.9296055441424579,14.321052631578947
1,0.18119990987320853,-0.41393136667382097,0.9187601752916633,-0.9243209891285847,14.371052631578948
1,0.18481943361986514,-0.4144509728818112,0.9259300616139305,-0.9221884371346948,14.421052631578947
1,0.18928212581681433,-0.41660521298641545,0.9271348548398767,-0.9168981987573857,14.471052631578948
1,0.18865807682307562,-0.41847458260216663,0.9267896741022749,-0.9172256016527874,14.521052631578947
1,0.18974892684641032,-0.41937355383447417,0.9265449487454444,-0.9182189153699245,14.571052631578947
1,0.19169507096383812,-0.4206651072907739,0.9268375940784392,-0.9192089558926517,14.621052631578948
1,0.19012457892045848,-0.4218855732242698,0.9271242081627026,-0.918644605565155,14.671052631578947
1,0.19223530503963054,-0.4223487885974066,0.9270474946828163,-0.8776329318393961,14.721052631578948
1,0.19321006801792917,-0.42280020158140214,0.9274655190617526,-0.8556950769116911,14.771052631578947
1,0.19168131212070433,-0.42322672605619927,0.9281466395717329,-0.8585405596780596,14.821052631578947
1,0.18825476425516705,-0.4237635118989204,0.9279050161908995,-0.8571556602592317,14.871052631578948
1,0.18482699507105443,-0.42981565206568845,0.9260768085154106,-0.8004249099788162,14.921052631578947
1,0.18250529816697403,-0.4351778716567763,0.9236668235173154,-0.79512046443195,14.971052631578948
