sj_id,rating_method,quadrant,cr_mean_v,cr_mean_a,cr_mean_dist,cr_mean_angle,cr_std_v,cr_std_a,cr_std_dist,cr_std_angle,cr_skew_v,cr_skew_a,cr_skew_dist,cr_skew_angle,cr_kurtosis_v,cr_kurtosis_a,cr_kurtosis_dist,cr_kurtosis_angle,cr_auc_v,cr_auc_a,cr_auc_dist,cr_auc_angle
10.0,Grid,HN,-0.5778082310359468,0.22641559164737668,0.648179056520239,2.634981300532001,0.2881513634229093,0.10410026581843716,0.24248794961588008,0.5825586903481184,0.8454055456594671,0.8454055456594671,0.13517749752826025,-3.765286338869079,1.1314846336828066,1.1314846336828066,-1.3522473949453935,12.870419554122584,-635.8013053196845,-635.8013053196845,713.005956360831,2899.5774509953817
10.0,Flubber,HP,0.06756535408922178,0.43887934385747,0.48714067487428425,1.3312264092479054,0.20337064428169463,0.285310959008259,0.2873727131928881,0.6610860026797869,-1.1033305684699748,-1.1033305684699748,-0.2717590527092993,-0.8303914119177478,3.0449474530649367,3.0449474530649367,-1.3966631129368647,3.574280356214933,74.42122248086955,74.42122248086955,535.9434968611002,1463.5836165741753
10.0,Flubber,LP,0.6762087825936196,-0.9879403400474297,1.198155058274428,-0.9714717441410019,0.05764908264234643,0.02202666593062055,0.03899345807452926,0.03899160541531053,1.9776384514530216,1.9776384514530216,1.4505107455094308,1.4582887654825742,4.61931432988637,4.61931432988637,4.376133338742935,1.9902137260016026,743.7405081446663,743.7405081446663,1317.90907266585,-1068.67240505254
10.0,Flubber,LN,0.07583215143043107,-0.9929011470487595,1.0026057209787678,-1.4932926160071553,0.11359736824263884,0.05151304965246575,0.044035814713831375,0.11946378407084106,1.4508607615334321,1.4508607615334321,-6.717540754329568,1.6705564668045032,3.065203576350186,3.065203576350186,56.64879747174248,3.8724597252815736,83.25479345899552,83.25479345899552,1102.8202802886467,-1642.7671194267118
10.0,Flubber,HN,-0.8719837104499029,0.6236446967229907,1.0941135055356896,2.443316015781393,0.10015589584223655,0.21611074409814618,0.09474949254238696,0.5627540157222032,2.5841270673628984,2.5841270673628984,-0.8029123665596656,-7.545189241885339,11.105700147048745,11.105700147048745,3.070412238315975,57.66744012097312,-959.4604887360449,-959.4604887360449,1203.5762736296817,2689.5773763880266
10.0,Proprioceptive,HP,0.5667070285496612,0.9149350213208443,1.126847001138759,0.9728831887856886,0.32409170212831634,0.28842788194244295,0.2768254395582262,0.45377601526411565,-0.41471744021097384,-0.41471744021097384,-1.9381270126785108,-2.14702896943067,-0.972484523997128,-0.972484523997128,3.8348012053584988,7.4304083271970285,615.3369121312376,615.3369121312376,1223.9648006024042,1056.8988609305625
10.0,Proprioceptive,LP,0.6206002233614138,-0.801054898811097,1.113656943553842,-0.9660623155685656,0.43579904350309884,0.23338932941969945,0.1759770379152366,0.46598388752203473,-0.6532747090404091,-0.6532747090404091,-1.0996667838098046,-0.3720388310675156,-0.9827054519970853,-0.9827054519970853,2.1916025827089127,-0.5486280382579345,682.8370446001281,682.8370446001281,1225.1494299662272,-1062.6524820945879
10.0,Proprioceptive,LN,0.20028945074530966,-0.16181501716197685,0.3482440270613852,-0.6798951161199858,0.17815484510060814,0.2476545038664063,0.19520428366485765,0.73903963351413,0.1862298315853194,0.1862298315853194,1.4215108251512756,-0.02276976089706089,0.223209356506878,0.223209356506878,2.444109673872375,-1.0724922160255215,220.18740454797035,220.18740454797035,382.8540368001868,-748.1911937899531
10.0,Proprioceptive,HN,-0.8184962686436325,0.7860791863391476,1.251992057020524,1.9130514345998735,0.19161898929165727,0.5087747440613898,0.12737138985980362,1.2908524632271898,0.888728430238418,0.888728430238418,-0.6090512617725649,-2.930864487958459,0.673057426197718,0.673057426197718,-0.021310520895108098,6.985477219489066,-900.6029615759578,-900.6029615759578,1377.404222789257,2106.2476044658893
12.0,Grid,HP,-0.25998868476179776,0.7698308929772333,0.8410685448247383,1.7852967808213909,0.12493320156971657,0.24949815895905114,0.17502990212497627,0.710152001244341,-0.6110424748662274,-0.6110424748662274,-2.155087398390338,-5.08303660167908,-1.0996236489758395,-1.0996236489758395,4.380576035998994,26.85968576527086,-285.9892352798848,-285.9892352798848,925.1963977789436,1965.4265877042071
12.0,Grid,LP,0.7826584555744481,-0.22502560189235601,0.8356565722832637,-0.2733678758926267,0.1015151604905789,0.1766922873436875,0.08021255312924926,0.21325425638860335,-6.087892749612854,-6.087892749612854,4.142494006893518,-3.813274674693486,45.680140759215526,45.680140759215526,20.895369994964028,18.355140805493026,855.7610822821446,855.7610822821446,913.3090185487249,-298.29658348500647
12.0,Grid,LN,0.03297019695843297,-0.4234376193299491,0.42781553107538184,-1.4849950242874852,0.045974190865544766,0.12467574273558624,0.12248905637792061,0.12785363176990264,1.13069592196785,1.13069592196785,1.721175745955751,1.3878761670715203,0.6095485286441593,0.6095485286441593,1.342759316916852,1.3865686700925748,36.32388188358928,36.32388188358928,470.53012646533125,-1633.3678334337608
12.0,Grid,HN,-0.4094368038602781,0.25066692988517303,0.5510685619316175,2.025890064276392,0.1818752804232091,0.25558287770946475,0.15848563163447366,1.3917292373321781,0.17946410794748754,0.17946410794748754,-0.0350727852655969,-2.4225926333963157,-0.7224649878105733,-0.7224649878105733,-0.7659079177432613,4.305391139793547,-450.43393867605226,-450.43393867605226,606.1222898233208,2230.0901793241746
12.0,Flubber,HP,0.41495379207800037,0.9570004239087937,1.121380174866159,1.2289087390486937,0.44326443011101324,0.09928855797779275,0.191686649142606,0.39504282467017615,-0.36180600710978583,-0.36180600710978583,-0.363865825059665,0.7229394549302351,-0.7880731085223576,-0.7880731085223576,0.3468816618701873,-0.3344618852306178,456.43821629930693,456.43821629930693,1233.7604392603707,1351.761691065612
12.0,Flubber,LP,0.8915640627573386,-0.9781907340035768,1.3365580325792334,-0.8452325684918445,0.21775013631045892,0.04183116452043397,0.12033639093388354,0.15178584070324905,-1.5951994015532296,-1.5951994015532296,-1.3926782754706315,-1.5467763541913482,0.7162492539772796,0.7162492539772796,0.2022627038094429,0.8160522563820378,980.8883485085571,980.8883485085571,1470.2955326048395,-929.6332925191373
12.0,Flubber,LN,0.3967120149744591,-0.9173705640437808,1.0134402724099216,-1.1618506219350393,0.15759129497774305,0.09749641756431993,0.07875715352131586,0.16794155272338854,-0.7658175896880718,-0.7658175896880718,-0.5634456777483577,-0.6262332981906714,0.10189571732965375,0.10189571732965375,-0.029824104532922835,0.019322397776528888,436.5997362292479,436.5997362292479,1114.8158530657026,-1277.8216329037532
12.0,Flubber,HN,-0.918269285828709,0.08419297512830501,1.0112539694151859,0.36153870966011115,0.0787278701914667,0.4179852094423267,0.09188520852180877,2.7617301476165332,1.2588671157602829,1.2588671157602829,1.1337000420953598,-0.28776262450599865,2.38420819362204,2.38420819362204,3.315395238978577,-1.8914418511111175,-1010.2821703170515,-1010.2821703170515,1112.2368570324747,397.8745862188146
12.0,Proprioceptive,HP,0.5287869866059401,0.9877627385950267,1.1772988806731328,1.1178975788712402,0.38310375454934664,0.09406206342744998,0.15750423034000358,0.3714004386357272,-0.7562847182196883,-0.7562847182196883,-0.06622112264207516,-0.8696090863173573,0.27327943049581416,0.27327943049581416,-0.009160326386763007,23.228982384011026,582.0107972154209,582.0107972154209,1295.1530420681602,1231.7691083555826
12.0,Proprioceptive,LP,0.8768625769542205,0.38725169856518393,0.985512754845486,0.39035126615415217,0.14665143202087932,0.2740547587845146,0.2101470605957645,0.2289596278430926,-0.7676922713450114,-0.7676922713450114,-0.08237192149527563,-0.7781711595861993,-0.7692784688397429,-0.7692784688397429,-1.2724075850293206,0.5745051380499335,964.4256972265969,964.4256972265969,1083.8222499838257,429.6396421353045
12.0,Proprioceptive,LN,0.35864558289014714,-0.14592912792944213,0.43133095422130857,-0.35946059815210774,0.14375228894626307,0.18046057974145416,0.13077178345479848,0.3845383765840827,-2.2753427241307955,-2.2753427241307955,2.373305965470069,-2.262205600583829,6.507092231192058,6.507092231192058,9.071158650669826,5.400210998312042,389.65104061025056,389.65104061025056,468.1304275044392,-389.83014091593935
12.0,Proprioceptive,HN,-0.5348963467305906,0.34455243204758607,0.8197901504888055,0.7246826519324818,0.30214814394721956,0.4798483464783498,0.23255839763426311,2.2932286382613007,0.31355992425844564,0.31355992425844564,-0.3412008985825401,-0.7894438327483935,-1.257023299222513,-1.257023299222513,-1.1016169771419613,-1.2541627531337036,-588.4384273918738,-588.4384273918738,901.8045350199689,798.1992235463243
14.0,Grid,HP,0.6288616772243597,0.6034179612706166,0.9216064717959431,0.7487993866481979,0.17556511724745055,0.2668559002531963,0.1103201556892324,0.3410527266514787,-0.1672042344871143,-0.1672042344871143,-0.46691594200631414,-0.688918162905194,-1.5066377271714986,-1.5066377271714986,-1.0249312374082546,-0.759818272345687,691.7386997651331,691.7386997651331,1013.7287343543293,823.798741781616
14.0,Grid,LP,0.6747155446052221,0.03626294015056869,0.7336352838315174,0.20470737244290466,0.3436765040406187,0.20256790213225284,0.27812350978850253,0.6112564954806866,-0.9933192034986799,-0.9933192034986799,-0.7632924604037927,1.176076351627442,-0.5483607319198236,-0.5483607319198236,-1.0724814029248615,2.2334348303511264,742.2184852653673,742.2184852653673,807.0710368877445,225.50874123198466
14.0,Grid,LN,-0.585493301367943,-0.2927523802840839,0.7029199817071337,-2.225646744636962,0.20760950509019496,0.1956652244938095,0.1254473410271313,1.4187729960624944,1.0027082456475656,1.0027082456475656,-1.7872898646285305,3.0552821142665416,-0.642936184207028,-0.642936184207028,3.4045046258091345,8.08700508081597,-644.405323758673,-644.405323758673,773.6096172624112,-2449.767416352197
14.0,Grid,HN,-0.7907615936555119,0.8920529654312024,1.1963632635765196,2.2977438091847033,0.11878567043175625,0.1316833557317278,0.1456430853550049,0.08592937633136,-0.13532224463430395,-0.13532224463430395,-1.2283746013489698,0.07360289873082818,-0.900044694119464,-0.900044694119464,1.0343484962042897,-0.6084157467111679,-869.9402469372703,-869.9402469372703,1316.1763595229029,2527.51563664865
14.0,Flubber,HP,1.0,-0.06440271586547137,1.0259660615680677,-0.05865660669897814,0.0,0.2236337663381036,0.038960455432004035,0.21247575181914236,0.0,0.0,1.8886793640964425,-0.8011739679171344,0.0,0.0,2.297415523270364,-0.7449962804734955,1100.0,1100.0,1128.5210736280987,-64.32495958754788
14.0,Flubber,LP,0.9999950626818596,-0.8935656912473736,1.3443802628761545,-0.7251241045585863,0.00013964195399874128,0.11878320253524656,0.072159187712644,0.07469076485839898,-31.897220209111662,-31.897220209111662,-1.8024083725192925,2.2307458196757075,1038.2712615682374,1038.2712615682374,2.658832159569373,4.328434640655754,1099.9968470296915,1099.9968470296915,1478.8845357962125,-797.7127880258085
14.0,Flubber,LN,-0.24769260962168368,-0.6104229396878058,0.7140132555260519,-1.9264058549285703,0.2801142816693464,0.10569047166928108,0.11710689345205898,0.38600013187001564,-0.308091374424604,-0.308091374424604,-1.1447498005822758,-0.23081883567365907,-1.5731478012710245,-1.5731478012710245,0.3315940489379816,-1.5786244393809001,-272.6340068263308,-272.6340068263308,785.4281493753228,-2119.2942238689284
14.0,Flubber,HN,-0.9241672853337182,0.7288711451125636,1.2120989837462606,2.487334656385729,0.1769822982049307,0.2749885733712123,0.15178317063923494,0.25617139481075696,2.243377698157954,2.243377698157954,-0.31599358661038035,-0.11597447057066022,3.4851859191357275,3.4851859191357275,-0.38895334110354307,-0.12413048692587658,-1016.8519299074505,-1016.8519299074505,1333.305836960803,2736.424305090686
14.0,Proprioceptive,HP,1.0,0.20838551880041536,1.0706084750171512,0.17882249867796815,0.0,0.3438859736977263,0.1240321447880221,0.287833803093725,0.0,0.0,1.7492372418192574,0.853161232358588,0.0,0.0,1.361778223469039,-0.3253798067090239,1100.0,1100.0,1177.5581496329273,196.56969491787896
14.0,Proprioceptive,LP,0.9294633520026334,-0.4636129879853396,1.0485910790080435,-0.4663325252079795,0.12092727152595703,0.1331792589054338,0.10786972983993534,0.14112324851466035,-2.665538424812561,-2.665538424812561,-2.3841320839505276,-0.32638439238527084,8.452547383596258,8.452547383596258,11.199950261934644,-1.2471246218909082,1022.6430354513279,1022.6430354513279,1153.5904101935619,-512.7186139541054
14.0,Proprioceptive,LN,-0.4160365107771244,-0.825277243437309,1.012175698324055,-1.9178197345934067,0.34285677954028454,0.24558698346972838,0.08598938276319022,0.8206796718399383,-0.1901390041216529,-0.1901390041216529,-0.7572135555309938,4.466245124085675,-1.1890303673003595,-1.1890303673003595,6.31993225279405,25.464048087384324,-457.52640005061403,-457.52640005061403,1113.4070251722064,-2112.255727851489
14.0,Proprioceptive,HN,-0.7801674044287452,0.9645701141996983,1.290900856260609,2.205498829628038,0.3640108908264486,0.11912816564013223,0.13909172954851554,0.34946040922526683,3.0686523295847983,3.0686523295847983,-1.014741430615487,-3.995753052179541,11.259044207508724,11.259044207508724,2.0610862659446036,17.092716519642067,-858.9051160663741,-858.9051160663741,1420.0749821388881,2426.8308054292957
16.0,Grid,HP,-0.40596278535493696,0.4287903039529055,0.6095757140828773,2.3229331143453265,0.13074254597619733,0.1646994258357587,0.14596716558383774,0.41402590474013296,-0.33003079916479977,-0.33003079916479977,0.004722240066960729,-7.064292207013082,-0.17384599453900984,-0.17384599453900984,-0.2789538988759279,87.91653210672078,-446.50351025911897,-446.50351025911897,670.6173389830934,2557.645342859504
16.0,Grid,LP,0.3659958470816234,-0.3562339718961403,0.5550004752512964,-0.9621007048692732,0.26075179883878247,0.10027485902308454,0.17557445198050461,0.5919062950262874,-1.232907251901286,-1.232907251901286,-0.684506369508905,-1.7380160833722722,0.06863582748134389,0.06863582748134389,-0.8930123460335109,1.5610054063013052,402.7376672173333,402.7376672173333,610.5313052226127,-1057.8555464306812
16.0,Grid,LN,-0.2095534225064717,-0.1830326628494799,0.28692853559618514,-2.2851391948598136,0.09802259482229361,0.06691587493371011,0.09581356369629147,0.6786485332852928,-0.15851861176094498,-0.15851861176094498,0.5855009006607312,5.9008779375869755,1.3108212040318956,1.3108212040318956,0.3311391083113273,38.07302245000065,-230.5238461337472,-230.5238461337472,315.5612615978582,-2515.8899609443224
16.0,Grid,HN,-0.3503483792228079,0.08932104922592957,0.4972883152490558,0.2725232532472629,0.13047595496982975,0.34185105236337954,0.1313070829137779,2.3552759997398236,-0.02483231093622421,-0.02483231093622421,-0.4221285666355915,-0.20760479587223904,-0.03309446357915702,-0.03309446357915702,-0.2801117716755481,-1.9259248538975748,-383.76723691576194,-383.76723691576194,544.8707644215817,298.6963573170409
16.0,Flubber,HP,-0.8628999898511348,0.8263973042019765,1.1977632793181374,2.3764473676146,0.07996778410964234,0.05542761478137503,0.048864490742921665,0.07133090700525144,0.9528382359130847,0.9528382359130847,-1.0236752118735564,-0.3857739304300509,2.8972351430602035,2.8972351430602035,15.16098011337268,0.775308137621725,-949.1859510189565,-949.1859510189565,1317.5548410979084,2614.074754318143
16.0,Flubber,LP,0.397115654909256,-0.8162287744904135,0.9202585401026532,-1.0951650246239086,0.09073217910397702,0.1993925831835797,0.15823948871203716,0.17739317812025102,1.7023958532500871,1.7023958532500871,-0.6909317077904077,1.4010567978036919,5.093671351555262,5.093671351555262,-0.8915028289327904,3.044038322098226,436.8003420332726,436.8003420332726,1012.1856961033977,-1204.6391037319186
16.0,Flubber,LN,-0.5391805137230907,-0.9891293524293874,1.1351948218971109,-2.0665029494100335,0.13359307449465005,0.06916895531438569,0.05531123425681274,0.12464768012163577,-0.9968272461825556,-0.9968272461825556,1.4100092828448823,-2.1488794240769784,2.606668929561003,2.606668929561003,5.672790612524791,9.092956026425767,-593.1262481963956,-593.1262481963956,1248.7209906218554,-2273.1809278220044
16.0,Flubber,HN,-0.5055898972938969,0.8706219495914689,1.0376586288464642,2.0333796704595986,0.17641279153347242,0.19566324722184875,0.07916070360689761,0.5898155865907518,0.3110315979574017,0.3110315979574017,-0.2725688582657181,-7.155168776013463,1.8780914790814314,1.8780914790814314,2.2539750008584853,58.48758134198836,-555.8721383259375,-555.8721383259375,1141.386823072897,2239.2460438894714
16.0,Proprioceptive,HP,-0.6250024125934772,0.77956749565702,1.159406855231759,1.61573719729989,0.17493978714662162,0.585511682694797,0.16569232305076834,1.4025307030920413,0.8577153697688856,0.8577153697688856,-3.6573999379921953,-2.427319410863007,3.273851370650535,3.273851370650535,18.398128432757893,4.056643802734419,-687.9250226971147,-687.9250226971147,1275.766694114615,1777.308938381526
16.0,Proprioceptive,LP,0.8256026151424579,-0.7483361991110211,1.1459618744719398,-0.689840174133958,0.25815279071657277,0.2835926739450944,0.27455010235317917,0.39591284428320767,-1.2570554057299062,-1.2570554057299062,-1.044788663992326,4.567609484669879,0.9475969390207011,0.9475969390207011,-0.05224466054427035,24.029107181036363,908.5482572731806,908.5482572731806,1260.7435865665864,-760.0297041864962
16.0,Proprioceptive,LN,-0.7264442079898512,-0.09736006062413605,0.8202452373057495,-0.25755552986710056,0.2072442654982319,0.374906521733227,0.21877643256124119,2.75351894831522,1.5550083089047895,1.5550083089047895,-0.5510806409455402,0.2270905892815197,3.043744299289022,3.043744299289022,0.4165548475411849,-1.903044184062998,-799.3626581295696,-799.3626581295696,902.5880376489224,-286.3030778163917
