timestamp	hf-hrv	state
0	1.493243853967006	1
1	1.4578082794622604	1
2	1.3549401613909668	1
3	1.195281961331409	1
4	0.9959018371956109	1
5	0.7793564929907385	3
6	0.5725324590310016	3
7	0.41028307902672123	3
8	0.31721765648272826	3
9	0.2675520870855045	3
10	0.21876514926262433	3
11	0.15261482411756447	3
12	0.06279226617207416	3
13	-0.04772993431473837	0
14	-0.1668440946635841	0
15	-0.2677771626289088	0
16	-0.3201152708570359	0
17	-0.32908462073428024	0
18	-0.3223092570885295	0
19	-0.3163819843658666	0
20	-0.3218112887870462	0
21	-0.3452284825748289	0
22	-0.39009161726296343	0
23	-0.4576493719295587	0
24	-0.5458558515881007	0
25	-0.6461814905528651	2
26	-0.7412111068985724	2
27	-0.8028493303680314	2
28	-0.7862256947138541	2
29	-0.6790690071686617	2
30	-0.5192031164511822	0
31	-0.3416307502691007	0
32	-0.16904991411309092	0
33	-0.01927849984899166	0
34	0.09378753028004565	3
35	0.1604625742774872	3
36	0.17583005929471066	3
37	0.140213970497708	3
38	0.059455546884020924	3
39	-0.05489952086651938	0
40	-0.18480809268884696	0
41	-0.30804584141344454	0
42	-0.4066814245460177	0
43	-0.46737569768544496	0
44	-0.4750149176963808	0
45	-0.43569995162070857	0
46	-0.3759204779101248	0
47	-0.30682517629473915	0
48	-0.20803864192414862	0
49	-0.05568002329455676	0
50	0.13785695445994786	3
51	0.34738549928431744	3
52	0.5572812109255744	3
53	0.7537788974539718	3
54	0.9248685497320119	1
55	1.0607440263326846	1
56	1.1542744751024139	1
57	1.2012631660401243	1
58	1.2003836889442372	1
59	1.1528763946773093	1
60	1.066171376813579	1
61	0.9422916402020259	1
62	0.7754325996734098	3
63	0.5665855426150638	3
64	0.32278748339032726	3
65	0.05444497487981513	3
66	-0.22530338625705104	0
67	-0.5012030404343077	0
68	-0.7558857459510827	2
69	-0.9679770544533056	2
70	-1.1104055145925007	2
71	-1.15813151231921	2
72	-1.1264423916164428	2
73	-1.054061915152541	2
74	-0.9600179581632234	2
75	-0.8539155624106383	2
76	-0.7502836472697161	2
77	-0.664697344959947	2
78	-0.6049621040627529	0
79	-0.5740603895165077	0
80	-0.5708499462994674	0
81	-0.5886993610844654	0
82	-0.6051624697770296	0
83	-0.5816536426984114	0
84	-0.5170568751149333	0
85	-0.44279063058651225	0
86	-0.3771475398500293	0
87	-0.33091834207864584	0
88	-0.30926251773809216	0
89	-0.313517577986314	0
90	-0.34085315724170734	0
91	-0.38226354212938807	0
92	-0.42708678146172074	0
93	-0.4765852479034673	0
94	-0.5396627453459716	0
95	-0.618760314824441	0
96	-0.7091359899536557	2
97	-0.8008082618409793	2
98	-0.8778402190156058	2
99	-0.9184163212905322	2
100	-0.8985449304757825	2
101	-0.8119167802443993	2
102	-0.686026537052921	2
103	-0.5523306369562336	0
104	-0.42460281836215186	0
105	-0.3068048705227133	0
106	-0.19098838747185784	0
107	-0.05173074269896393	0
108	0.1159533307247191	3
109	0.2872013434336028	3
110	0.44309957943067657	3
111	0.5722013576435002	3
112	0.6670811454968277	3
113	0.7242660538216333	3
114	0.7445550819416914	3
115	0.7332658852234952	3
116	0.7005992384345907	3
117	0.6687367261356446	3
118	0.6648035978800009	3
119	0.6894536938752402	3
120	0.7308202206104446	3
121	0.7802546323720961	3
122	0.8271591427691035	3
123	0.8684346932335345	1
124	0.9105971457718925	1
125	0.9760654366860718	1
126	1.098579098847065	1
127	1.328820077941818	1
128	1.6624174423985696	1
129	2.033106916092283	1
130	2.392863356089155	1
131	2.7079541096428086	1
132	2.9530456975762993	1
133	3.1114038810662716	1
134	3.1756418235589208	1
135	3.148135720945978	1
136	3.0408393774433455	1
137	2.874552781148817	1
138	2.6779682044514246	1
139	2.4936259246701766	1
140	2.3699548477265457	1
141	2.3063469035630155	1
142	2.2619525679175427	1
143	2.2096058927953988	1
144	2.138118128049305	1
145	2.050018077709121	1
146	1.9651488647158126	1
147	1.8892533439288595	1
148	1.805505159821251	1
149	1.7059681795836792	1
150	1.595707357225545	1
151	1.4994887325421618	1
152	1.433906626213809	1
153	1.407425898492999	1
154	1.4356926736824172	1
155	1.5148641644160783	1
156	1.6367983625548639	1
157	1.8080175257612978	1
158	2.040257756485014	1
159	2.3196595879693143	1
160	2.6142591338893597	1
161	2.901527613240855	1
162	3.1629520192634146	1
163	3.3830467652105964	1
164	3.5501677783176153	1
165	3.6571359604306317	1
166	3.7013589392824913	1
167	3.684551004978377	1
168	3.6123888178848698	1
169	3.494589434965128	1
170	3.34628961994273	1
171	3.193405506648539	1
172	3.0737835559663123	1
173	3.0000296611928863	1
174	2.9420606261605493	1
175	2.867822119006445	1
176	2.763172940211686	1
177	2.625029795430744	1
178	2.4577118240420552	1
179	2.271374017508629	1
180	2.081060729396863	1
181	1.907308011119694	1
182	1.782627225286546	1
183	1.7116231841989518	1
184	1.6586330704094687	1
185	1.600123159318233	1
186	1.5350829044095875	1
187	1.4797911501686243	1
188	1.4506416648227571	1
189	1.4406130118944924	1
190	1.4383618697960276	1
191	1.447683931624411	1
192	1.4945921400803668	1
193	1.615455077466239	1
194	1.793430717130561	1
195	1.9786224143732059	1
196	2.1441155685418174	1
197	2.27623737691662	1
198	2.3712570494760206	1
199	2.436325135431644	1
200	2.4970045921354767	1
201	2.6027659207925904	1
202	2.774836752185225	1
203	2.9796471078480065	1
204	3.17487347802851	1
205	3.326155642839428	1
206	3.406352241655837	1
207	3.3989095973424295	1
208	3.2966819623494037	1
209	3.1011335628965555	1
210	2.821383512206687	1
211	2.4726549841366707	1
212	2.074363114088382	1
213	1.6482065722534887	1
214	1.2166920252762827	1
215	0.8026128584224909	3
216	0.4303695555691342	3
