timestamp	posterior_alpha	state
1008	-0.4555477524961305	2
1009	-0.4327811412305007	2
1010	-0.5211768918243784	2
1011	-0.6452621372414695	0
1012	-0.6343053234493892	0
1013	0.9056338873266931	3
1014	1.717876150120673	3
1015	0.20040739297714505	1
1016	-0.6962272519651349	0
1017	-0.7270458355364843	0
1018	-0.20839091217290748	2
1019	-0.1725824856143651	2
1020	-0.44803299947919534	2
1021	-0.27252532792700684	2
1022	-0.5222888958391634	2
1023	-0.7035840656175142	0
1024	1.0260822779365475	3
1025	2.4048953390176613	3
1026	0.9218996978330783	3
1027	-0.3970736726944272	1
1028	-0.2947952655633334	1
1029	0.2922001711554777	1
1030	0.04906494648781886	1
1031	-0.5958207809176392	2
1032	-0.5425889426571772	2
1033	-0.3721044667891872	2
1034	0.05167997189421164	1
1035	0.06759909208134332	1
1036	0.06267225443728262	1
1037	2.0009292812744595	3
1038	2.380673728827341	3
1039	0.22710546431769527	1
1040	-0.1813342091494469	1
1041	0.15466049927792078	1
1042	-0.15216536600890943	1
1043	-0.536033484893964	2
1044	-0.6934107208923446	0
1045	0.793533932230699	3
1046	1.0636307198070083	3
1047	-0.3496885335403661	1
1048	0.647647326952661	1
1049	0.8226245654446523	1
1050	-0.34944228056894117	2
1051	-0.41056758286653394	2
1052	-0.37503569562007516	2
1053	-0.4761070028181613	2
1054	-0.5342957173324205	2
1055	-0.3997405501723732	2
1056	-0.2645806089162819	2
1057	-0.1022803279392618	2
1058	-0.27736735828742365	2
1059	-0.45353276983114277	2
1060	-0.44214855150134585	2
1061	-0.4388110852038728	2
1062	-0.31710412113221614	2
1063	-0.4041775808273063	2
1064	-0.47634898253226343	2
1065	-0.39443617574928325	2
1066	-0.4724051903150746	2
1067	-0.48644099742289104	2
1068	-0.28782982300510346	2
1069	-0.3765956570972869	2
1070	-0.6285414290442817	2
1071	-0.49566120411731474	2
1072	-0.35198142352323636	2
1073	-0.5406247235901634	2
1074	-0.6820500207491956	0
1075	-0.7253419794316062	0
1076	-0.70166167627952	0
1077	-0.6669567455779345	0
1078	1.0385450453636869	3
1079	2.8278208933066136	3
1080	1.7220068323497502	3
1081	-0.02327523669416057	1
1082	-0.5770840011095625	0
1083	-0.6500895739300505	0
1084	-0.6018235452523935	0
1085	0.8910874252263182	3
1086	1.7528286958252122	3
1087	1.44714573864271	3
1088	0.8992859205699009	3
1089	0.2376187413811437	1
1090	0.2966065816777814	1
1091	1.9766279354304286	3
1092	4.796318299994674	3
1093	2.816047060599032	3
1094	0.3105572287089718	3
1095	1.0898630274897738	3
1096	1.7390296015450628	3
1097	0.786654592844715	3
1098	-0.1514416504522885	3
1099	2.1460791282077993	3
1100	2.047569840970167	3
1101	-0.061521085310388766	1
1102	-0.1211882974380984	1
1103	-0.02081692603868445	1
1104	0.9540317971313399	3
1105	1.6659556130020763	3
1106	0.4413944385805138	1
1107	-0.49282728889051747	2
1108	-0.29178458690716497	2
1109	-0.2714584707657126	2
1110	-0.4388440890251425	2
1111	-0.4644302508483097	2
1112	-0.44239958681092184	2
1113	-0.39189842445284107	2
1114	-0.3194856637492961	2
1115	-0.29225925290903737	2
1116	-0.45506122605192967	2
1117	-0.4680723396958723	2
1118	-0.15140748585713154	2
1119	-0.27478131298397845	2
1120	-0.7198078805709384	0
1121	-0.7229483513630185	0
1122	-0.669430681249249	0
1123	-0.7284355571650041	0
1124	-0.7124383653190066	0
1125	-0.6597713113669241	0
1126	-0.6382050494982437	0
1127	-0.7016146410362293	0
1128	-0.6562024260842176	0
1129	-0.5756986559862408	0
1130	-0.5964353311685574	0
1131	-0.6080509152282408	0
1132	-0.6695709525343124	0
1133	-0.6331462790186851	0
1134	-0.32368738114098683	2
1135	-0.16360178492196623	2
1136	-0.22009895377096897	2
1137	-0.45454743376869666	2
1138	-0.7813792170781707	0
1139	-0.2539038926290263	2
1140	-0.12031361581782367	2
1141	-0.48314861427414346	2
1142	-0.5617984647843711	0
1143	-0.696600808120311	0
1144	-0.6639802872934119	0
1145	-0.695292056652211	0
1146	0.2191381083137168	1
1147	0.2652426973016284	1
1148	-0.5279730635388358	2
1149	-0.3780665324861424	2
1150	1.4680937983281153	3
1151	1.6963218391869874	3
1152	0.23737061171502202	1
1153	0.008100601993283824	1
1154	-0.24902818075854088	1
1155	0.0033427181484218245	1
1156	-0.2244299180087045	1
1157	-0.20529685898849578	1
1158	0.6848848493783513	1
1159	0.25686042170673207	1
1160	-0.7141268451477479	0
1161	-0.7070878746146743	0
1162	-0.4861558945322487	2
1163	-0.06456012318559476	1
1164	0.0047184911739202445	1
1165	-0.24075167359551566	2
1166	-0.4415363994251329	2
1167	-0.6672964683886482	0
1168	-0.6714623520574344	0
1169	-0.6158575536763203	0
1170	-0.6737910588719442	0
1171	-0.7219274818632919	0
1172	-0.7566835365311976	0
1173	-0.7105795590810171	0
1174	-0.6907842444662676	0
1175	-0.6702757310659115	0
1176	-0.35618904512925026	2
1177	0.32073794157878016	1
1178	0.0834002107834176	1
1179	-0.022676776747806857	1
1180	1.1044169508421158	3
1181	1.034095998569088	3
1182	0.7453630217418642	1
1183	0.6774408280104901	1
1184	-0.11241166144440408	1
1185	-0.3188108035731975	1
1186	0.1069259807939754	1
1187	-0.1668638990845419	1
1188	-0.6646419845899905	0
1189	-0.614792149758727	0
1190	-0.608193401233561	0
1191	-0.41525251931877866	2
1192	-0.43321139824845606	2
1193	-0.6453484568616923	0
1194	-0.5525422013351426	0
1195	-0.5199266383137249	0
1196	-0.619848507728447	0
1197	-0.6402484743570904	0
1198	-0.1966461183671969	2
1199	4.731343618476165	3
1200	8.365069413718947	3
1201	3.563336994461425	3
1202	-0.32882489479188853	2
1203	-0.3570497396912089	2
1204	-0.21410078032179894	2
1205	-0.127099190756872	1
1206	0.33462327781485	1
1207	0.21591159549499175	1
1208	-0.4497819009242137	1
1209	0.17974751769099206	1
1210	0.4370941339362201	1
1211	-0.25598688144094084	2
1212	-0.446895663353535	2
1213	-0.09333123605781804	1
1214	0.3584839588733643	1
1215	0.28326666846863874	1
1216	-0.031271679554417606	1
1217	0.6009225725006094	1
1218	2.276763427020766	3
1219	1.4082111460957576	3
1220	-0.5109298393584755	2
1221	-0.3687212212178737	2
1222	-0.3818423469462507	2
1223	0.15907897340146007	1
1224	1.0002729624686009	3
1225	1.1587602760569407	3
1226	1.927769908064943	3
1227	1.4069686302769056	3
1228	-0.24156852400986084	1
1229	-0.6189387094190312	0
1230	-0.5881654272584861	0
1231	-0.5963951377730269	0
1232	-0.6016507534609676	0
1233	-0.5831683001486805	0
1234	-0.6535857243216752	0
1235	-0.6057048388262091	0
1236	-0.605201347722451	0
1237	-0.30787749839439044	2
1238	-0.25768290474076605	2
1239	-0.5196354393143927	2
1240	-0.5705031976870699	0
1241	-0.7751413815929047	0
1242	-0.7642727192380513	0
1243	-0.559424350022163	0
1244	-0.44129176316459234	2
1245	-0.33251592597659885	2
1246	-0.3507670042030505	2
1247	-0.4694927128183674	2
1248	-0.29210349124031987	2
1249	-0.20745541360059508	2
1250	-0.30286498978192583	2
1251	-0.3178976966196445	2
1252	-0.33581054258891063	2
1253	-0.3675401028675085	2
1254	-0.5349926536298545	2
1255	-0.7458647410579804	0
1256	-0.7444299422170145	0
1257	-0.6220271565214269	0
1258	-0.602045747730613	0
1259	-0.5851353779916992	0
1260	-0.6260267105331069	0
1261	-0.5783403667674866	0
1262	0.3780533740086088	1
1263	0.2728266293457141	1
1264	-0.6239257439994229	1
1265	0.02392750701296556	1
1266	1.214890253877455	3
1267	0.8378306720372763	3
1268	-0.13754520876443455	1
1269	0.001721889729174975	1
1270	0.5022053211330484	1
1271	0.8545996733283968	1
1272	0.35492275057958345	1
1273	-0.23541425607311736	2
1274	-0.32534833084008086	2
1275	-0.536606916885126	2
1276	-0.6639158294433524	2
1277	-0.506415795200714	2
1278	-0.5348777320162299	2
1279	-0.4297746299951324	2
1280	-0.39946399250199055	2
1281	-0.6362224666488	0
1282	-0.718872738706796	0
1283	-0.7454883238288641	0
1284	-0.6781791639047945	0
1285	-0.6178346428909735	0
1286	-0.30288885077502165	2
1287	-0.36960369151615335	2
1288	-0.7255872469354033	0
1289	-0.730489612727418	0
1290	-0.4515192287286775	2
1291	-0.4006411839489586	2
1292	-0.7319936592967312	0
1293	-0.7875391387492959	0
1294	-0.7470935502995767	0
1295	-0.7184089959356448	0
1296	-0.6015582352521844	0
1297	-0.2978279469349317	2
1298	-0.3034090575799107	2
1299	-0.6570496602843989	0
1300	-0.772492764882637	0
1301	-0.6746249175603527	0
1302	-0.5461416591871838	0
1303	-0.628531532844938	0
1304	-0.6930100328416425	0
1305	-0.4504784086572994	2
1306	-0.09667775368230719	1
1307	-0.005471143039419262	1
1308	-0.36554962269980923	2
1309	-0.557531524788628	2
1310	2.8702414348111036	3
1311	3.4964524160955675	3
1312	1.1004478426281323	3
1313	2.0400767415993464	3
1314	1.5370666241193351	3
1315	0.3388675231946155	1
1316	0.6152792718616127	1
1317	0.5161134998467142	1
1318	0.6377682785740877	1
1319	0.48516612285094324	1
1320	-0.12470105118019063	1
1321	0.30690477943217964	1
1322	0.33448014741140525	1
1323	1.033474835652492	3
1324	1.2319492566018944	3
1325	0.3076936476818829	3
1326	1.0437194583719378	3
1327	2.0302130380913375	3
1328	0.9429850402474418	3
1329	0.4763823440937521	3
1330	1.5384266351209814	3
1331	0.9560821251906274	3
1332	-0.3397354182586399	3
1333	-0.7409101789687319	3
1334	1.4406377721794619	3
1335	3.0539871211073013	3
1336	0.9889886354167984	3
1337	1.0015202726926735	3
1338	1.8386573549934813	3
1339	0.6515540607319197	3
1340	1.0427377956887127	3
1341	5.849290379323101	3
1342	6.41673886222119	3
1343	1.5707796038918458	3
1344	0.18663847957404048	3
1345	0.7006642596139804	3
1346	1.1928047066060397	3
1347	0.6510061557847368	1
1348	-0.2319949397132348	1
1349	2.2701089381285926	3
1350	5.530424441531757	3
1351	3.2942430103887084	3
1352	0.037730370338871784	1
1353	-0.27573120411237595	1
1354	-0.25502626057998784	1
1355	0.10487260822332606	1
1356	0.8922968216225996	1
1357	0.4409528324180723	1
1358	0.1210409013777471	1
1359	0.6810280821461935	1
1360	0.7035252217136612	1
1361	0.6680720863972132	1
1362	0.6003263858975288	1
1363	0.1693524938877028	1
1364	-0.08771492907431591	1
1365	-0.17021672605233218	1
1366	-0.05746283980758687	1
1367	0.4425025211625238	1
1368	2.1138077013187373	3
1369	1.7227097162913665	3
1370	0.058603283914785496	1
1371	0.22617651569767924	1
1372	-0.0019616441097727692	1
1373	-0.3240677140870239	1
1374	0.1931793165432179	1
1375	0.8993964411771883	3
1376	1.2703028504546832	3
1377	0.8990627296652647	3
1378	0.4022435273895986	1
1379	0.5898024025457982	1
1380	0.6325580094138304	1
1381	0.8124037678581831	1
1382	0.26690750762587684	1
1383	-0.44574170351094317	1
1384	-0.07510096969864666	1
1385	0.050078066394754414	1
1386	-0.19802719131168026	1
1387	0.25045052290309233	1
1388	0.8909222076308982	3
1389	1.0493215527948634	3
