timestamp	hf-hrv	posterior_alpha	state
292	1.1526590293173125	-0.20248403294244846	1
293	1.2300989137429417	0.16388698513734234	1
294	1.2696294709928264	0.18944713373000155	1
295	1.257234256785798	-0.26400057945084615	1
296	1.1858797212050656	-0.14858063263778357	1
297	1.055545972475246	0.07792409947425548	1
298	0.8733330258929269	0.1947463245235005	1
299	0.6534728139151268	0.21254494582261738	1
300	0.4156748862557281	-0.06043774446106128	1
301	0.17861421481870404	-0.3275431895713562	3
302	-0.04590503220634024	-0.3921116026910211	3
303	-0.24774262770999428	-0.33022467102943764	3
304	-0.4077087289979481	-0.19907324171785573	3
305	-0.519926628187931	-0.20610547429591644	3
306	-0.5873705035204859	-0.1963933544146289	3
307	-0.59938615777867	-0.31713946754763783	3
308	-0.5601599441937017	-0.17008393725866175	3
309	-0.4897486594605046	0.3205402487076885	3
310	-0.40516588210094945	0.1310600293893038	3
311	-0.31619091910009184	-0.2486383138133548	3
312	-0.22025032424878196	-0.29580945908956685	3
313	-0.09266957404849985	-0.4452119771930077	3
314	0.07716290134164051	-0.48820607331484506	3
315	0.2666229512264221	-0.010717943985120805	1
316	0.45415213896599366	0.35849532301413656	1
317	0.6247758873287199	0.45635742055652817	1
318	0.7678134446186862	0.44345603563284197	1
319	0.8773559828927381	-0.02914572710575429	1
320	0.945775281132814	-0.35096502558708687	1
321	0.9624849850666789	-0.28186480372673706	1
322	0.9227599503605042	-0.352992690871572	1
323	0.8306172759602444	-0.3745171024368942	1
324	0.6973019555612219	-0.0881031197011519	1
325	0.5426100460488142	10.084069037337365	2
326	0.3933816915457078	11.959056712326534	2
327	0.2714386197501098	2.830584698319506	2
328	0.18247279209601586	1.2722731272996342	2
329	0.1243630059102902	0.2404766646594575	1
330	0.09888335000343143	-0.04888667082680741	1
331	0.11236538753719702	0.6141245079663642	1
332	0.1634489449991236	0.3768577123760631	1
333	0.23363878552978082	-0.17221661003807692	1
334	0.31634454185373956	-0.1297028834060152	1
335	0.42406497759262696	-0.21787798921949572	1
336	0.5559843674460256	-0.2729607988387046	1
337	0.6966056919001672	-0.35713145755172765	1
338	0.8259766766045153	-0.2585949377919779	1
339	0.9259383851724308	-0.2192021797622206	1
340	0.987095712438699	-0.30097158267090385	1
341	1.0081641551139575	-0.3847489720012017	1
342	0.9959107568020479	-0.25314235868617346	1
343	0.9657106887149545	0.1999304459642899	1
344	0.9440278601545876	0.6849957798611319	1
345	0.9714017733421809	0.5193419703769815	1
346	1.0847844062949046	-0.04103799256393745	1
347	1.2797310595493976	-0.16653131815382632	1
348	1.5090640701649796	0.09715304879645761	1
349	1.7256064622679341	0.026968955191931522	1
350	1.8996784430770683	0.2707003307672736	1
351	2.010176560853316	0.4187024680631453	1
352	2.0435432383385135	-0.2625339619411202	1
353	1.9948718464256288	-0.4553988480603271	1
354	1.8687915729616076	-0.33383448597501497	1
355	1.6800598214595273	-0.3166271214154935	1
356	1.455068440358478	-0.2759199225403389	1
357	1.238401598910062	-0.23859253131472385	1
358	1.063812783792454	-0.3308511211058728	1
359	0.9209048738407583	-0.36876838715398486	1
360	0.7938674876452971	-0.16303792703104375	1
361	0.6798507461433804	0.03023104242532328	1
362	0.5642510938272569	0.041572630660842554	1
363	0.42982388923847104	-0.06301186923933956	1
364	0.2710738435754599	0.015953640932263567	1
365	0.09151230248160373	0.059543973052601784	1
366	-0.10016454456939841	0.3634682188326823	1
367	-0.2911906000327348	0.3701204419675571	1
368	-0.46363807128965245	-0.17662886777976236	3
369	-0.5974248018274204	-0.22497626582568508	3
370	-0.6720286985977243	-0.048832362483522865	3
371	-0.6970027159214522	-0.1438249277107267	3
372	-0.7117530469687023	-0.3112316030492929	3
373	-0.7424430598858021	-0.14505050951949525	3
374	-0.7987857077389052	-0.13725524900377545	3
375	-0.8824318683814222	0.0722531890636019	0
376	-0.9886009372007073	0.11000046320831361	0
377	-1.0987413533836088	-0.04011033762960154	0
378	-1.1862083530203131	0.2293820776452128	0
379	-1.2432573003701508	0.5706805652514152	0
380	-1.282133246997117	0.8987586100683397	0
381	-1.3144264113943336	0.7666267261877859	0
382	-1.3460324336863025	0.2909686606728471	0
383	-1.3804648722757573	0.01738646939863172	0
384	-1.4192503556929905	-0.1323417919595946	0
385	-1.460938022833756	-0.2914379450533012	0
386	-1.498644184057892	-0.1961536288447253	0
387	-1.5222376937997015	-0.14994342749672634	0
388	-1.5240989508717404	-0.1537307724823914	0
389	-1.50616424358514	-0.16221916108326107	0
390	-1.4715481889002113	-0.3478011904978142	0
391	-1.4120493227835875	-0.2601622365554254	0
392	-1.3107450571117794	-0.0519753991886998	0
393	-1.1426708745308498	-0.06429983634955537	0
394	-0.902090707693868	-0.007572363055750711	0
395	-0.6112301406936687	0.1610060889712451	0
396	-0.29035695880607054	0.045816324181254954	3
397	0.0477161363134036	-0.08110149646581026	3
398	0.3923031978399517	-0.1288638157818018	1
399	0.7337099095062684	-0.21953730697370769	1
400	1.0598512714234425	-0.32767528378691213	1
401	1.3544001024917391	-0.30942885760450334	1
402	1.601381897286953	-0.2274806072046209	1
403	1.7904622617035835	-0.22831292521546603	1
404	1.9183274815606655	-0.20290308320146286	1
405	1.9881627261671007	-0.16097210792677075	1
406	2.008767676565412	-0.08236270576316786	1
407	1.9941147731212203	-0.1772917908129972	1
408	1.9662779797586682	0.6000465107286655	2
409	1.941975462021641	0.8836456200217118	2
410	1.9108230249160303	0.01561134825456484	1
411	1.8601349729115575	-0.1530275145799553	1
412	1.7908239565694113	-0.15822494164868495	1
413	1.6977731540886731	-0.16003547932876191	1
414	1.5779292228833786	-0.20450388030785085	1
415	1.4423042783579447	-0.19797555232991088	1
416	1.3189656187570862	-0.05623444466556129	1
417	1.2289093523673715	-0.08517860156134804	1
418	1.1646719494974	0.0473390142497439	1
419	1.1136495854209685	-0.017819892339065734	1
420	1.0743431483691686	-0.07166850783031102	1
421	1.0486053558053665	-0.025281316807571085	1
422	1.0243411072510578	-0.0667666335666481	1
423	0.9866775466129921	0.10078571450105157	1
424	0.9313742369709531	0.1012721436085784	1
425	0.8569745670713637	-0.11505765031733593	1
426	0.76468795118007	-0.3024764197865885	1
427	0.6589096342611861	-0.32030301473468875	1
428	0.5460995119189422	-0.24128378383779026	1
429	0.4295712869066184	-0.31034364597847036	1
430	0.30729637278168587	-0.41334307245661905	1
431	0.17859848659369532	-0.44778272527543	3
432	0.0493785930216636	-0.36502355691301097	3
433	-0.06556804759851824	-0.1631796063551535	3
434	-0.13613526078242547	-0.1637585476923085	3
435	-0.14862574582763402	1.122669669442076	2
436	-0.1321888895188972	1.1678158259300822	2
437	-0.11913698982338622	-0.2590607240519041	3
438	-0.12250786349055476	-0.23560811210421154	3
439	-0.14570786890583265	-0.06551823478225142	3
440	-0.18493142139443433	-0.03321408523783797	3
441	-0.22755137583927681	-0.08469206127153006	3
442	-0.25125669640257803	-0.05682573647032488	3
443	-0.25070555685756946	-0.09162017125376808	3
444	-0.24029262316159564	-0.00643010566339635	3
445	-0.2265115992124675	0.3496621849814912	3
446	-0.2047206674052612	0.20467677990207592	3
447	-0.17064212858541877	-0.180742111030426	3
448	-0.13219321065668788	-0.2917118723724568	3
449	-0.0984769658184404	-0.29818320639881957	3
450	-0.06994961267677606	-0.3131136235899251	3
451	-0.042899378412749926	-0.3801708752712268	3
452	-0.011971913016509668	-0.22351967478461704	3
453	0.018741958267474556	-0.20502548157696204	3
454	0.04006895937096699	-0.36135995502242463	3
455	0.04938416599211081	-0.2957701854105705	3
456	0.04727597226707929	0.10772536616497386	3
457	0.03852597822198765	0.3741734311038648	1
458	0.03804992493336915	0.2269653663983835	1
459	0.053444069400382384	-0.05125579113496599	1
460	0.07974891536099529	0.22486014797836845	1
461	0.12834230469712546	0.19759802214895794	1
462	0.20513846956191648	-0.09352324583812352	1
463	0.292427053257597	0.023648660884263942	1
464	0.37317231886285757	0.14789372768990028	1
465	0.43596864548194164	0.12570591709457604	1
466	0.47134407985933463	-0.12168257947111986	1
467	0.4718174105508548	-0.11397227856476459	1
468	0.43441403159077546	0.04223258504369217	1
469	0.3608342632857725	0.3149174234261537	1
470	0.24683632070068964	0.12899181253680456	1
471	0.08626542433993535	-0.21399529683305565	3
472	-0.1174503649015692	-0.24353436088966515	3
473	-0.35325345819715176	-0.2102896102627388	3
474	-0.6029115318076814	-0.1076662049313851	3
475	-0.845150848802815	-0.04397952403192727	0
476	-1.0653282505763488	-0.06239023361449393	0
477	-1.2535869396712902	-0.14374764209739035	0
478	-1.3910388534790326	-0.20201399108088902	0
479	-1.4554407620872893	-0.09322011208934666	0
480	-1.4406172304892761	-0.037575776333765236	0
481	-1.3531822012330954	0.26756025705083536	0
482	-1.2044980849617886	0.5676005715091695	0
483	-0.9994150180559994	0.1513596930627863	0
484	-0.7371937256125772	-0.028620905587133046	3
485	-0.4331520476858713	0.06185655872386845	3
486	-0.11062476238271646	-0.0935816315835142	3
487	0.2115105503491972	-0.11341535337709067	3
488	0.5158421428829767	-0.14163070124008775	1
489	0.7865637142508217	-0.0705485625289782	1
490	1.0101849756302093	-0.188624338233023	1
491	1.1764668719887557	-0.37044944254995077	1
492	1.279314628886445	-0.3675964563888058	1
493	1.3174005671875604	-0.15130485632008558	1
494	1.294462916431324	-0.10343727512745925	1
495	1.2200039757552243	-0.3101576483487678	1
496	1.1130809794479617	-0.3688316950688613	1
497	0.9826904028224908	-0.3464946835263384	1
498	0.8190983264388951	-0.34156578797957604	1
499	0.6166438291538895	-0.4536082426210287	1
500	0.3794295112912287	-0.3735696648126511	1
501	0.11820200613891037	-0.2112351114513596	3
502	-0.14927733140901578	-0.1672230517646892	3
503	-0.3950775454075193	-0.2722956573993941	3
504	-0.5740432433864288	-0.3272237110708927	3
505	-0.6565710903768593	-0.2275587006236915	3
506	-0.664365227384219	-0.1364183574802956	3
507	-0.6330594278311383	-0.1635926497279301	3
508	-0.5829090827083518	-0.025917679685817905	3
509	-0.5265155808330749	-0.04666344763149663	3
510	-0.4643591889029104	-0.24788623159505072	3
511	-0.39876586037781525	-0.28437773266666316	3
512	-0.33494467438966025	-0.32724772170884053	3
513	-0.27405100187763326	-0.36159302532592025	3
514	-0.2207716558824587	-0.2340550053353231	3
515	-0.17838670723530553	-0.21077127794724548	3
516	-0.14488092251668191	-0.3240225577687034	3
517	-0.10927658185470625	-0.08539414692026172	3
518	-0.0485100900041733	-0.13032106074096125	3
519	0.04987313417661823	-0.21385224902087402	3
520	0.16773800969975242	-0.04916611084986565	3
521	0.28215886331111856	-0.11448455796203681	1
522	0.38230708819127446	-0.09369307029882055	1
523	0.46439233373814276	-0.2378237946922056	1
524	0.5303160119305736	-0.44764925993813626	1
525	0.5880180678454335	-0.24938948289621923	1
526	0.6553796175579338	-0.12553950780818374	1
527	0.7733135218018163	0.03460296740412111	1
528	0.9624998669495161	0.21198774610157226	1
529	1.1979687990594083	0.12295910748473532	1
530	1.459833511540075	-0.1301369746434615	1
531	1.7302223999231559	-0.32537357306165904	1
532	1.9805207800441518	-0.28322822758146066	1
533	2.1880179089547367	-0.31920456351722937	1
534	2.337418046094546	-0.1684597414305677	1
535	2.419592355301715	-0.16070348680162758	1
536	2.432467424290803	-0.3081982682389646	1
537	2.3820396906766215	-0.19581098678573156	1
538	2.283423152368971	0.00971939274396215	1
539	2.163457127511216	0.012471841527277863	1
540	2.070851738116555	-0.12388816689917825	1
541	2.053243571198355	-0.2520820953147427	1
542	2.099024577439114	-0.1856015241117652	1
543	2.1595875818703867	-0.0598867624531403	1
544	2.200543873015682	0.8908651254879169	2
545	2.1988175533871805	1.2788936877105204	2
546	2.1376535868478084	0.1655719058170151	1
547	2.0065909668537603	-0.29336226005453864	1
548	1.8018067634732597	-0.3486090064042164	1
549	1.5261260462692148	-0.39392455177428587	1
550	1.1885023918545006	-0.3231312747672231	1
551	0.8029672036477997	-0.3304724201627961	1
552	0.3872204703452497	-0.3629700516179473	1
553	-0.03879542972857144	-0.3661251299945198	3
554	-0.4538056433673913	-0.247966128003624	3
555	-0.8334829661628245	-0.07237052283478772	0
556	-1.1538280089106376	-0.11490920149516284	0
557	-1.4016169175321296	-0.23352010781527968	0
558	-1.5791555041954632	-0.22823705649103923	0
559	-1.694304400912817	-0.16606038295662678	0
560	-1.7511520519479216	-0.18814414063767687	0
561	-1.7553114385094328	-0.12090358145097453	0
562	-1.7048487715296698	-0.25862845367759196	0
563	-1.5998807556841472	0.9757202848025197	0
564	-1.458172979733156	1.1652903221959372	0
565	-1.2992387975264807	-0.3354054668964842	0
566	-1.1385031482323094	-0.5176996877725824	0
567	-0.9893905673082456	-0.33574607718512595	0
568	-0.8631590394341788	-0.011863770153470973	0
569	-0.76828407134524	-0.09325123497142687	3
570	-0.7096480678388731	-0.33941385721213435	3
571	-0.6870704672833398	-0.2654940066870499	3
572	-0.6925477178115254	-0.2321920719187787	3
573	-0.715257064127056	-0.23963994524569607	3
574	-0.7473660978892335	-0.24617684731382103	3
575	-0.7840477134740608	-0.2408125008788524	3
576	-0.8233425686828953	-0.2633190226729203	3
577	-0.8609088964106016	-0.17699300621821082	3
578	-0.8853597760576484	-0.2115466894584248	3
579	-0.8755112861948209	-0.3212795506061339	3
580	-0.8116408572298205	-0.18607812088043976	3
581	-0.703213622233785	-0.19989266470241254	3
582	-0.5850178533641892	-0.3606572380696623	3
583	-0.48659763865876493	-0.3286671466460241	3
584	-0.4248066630133496	-0.24380794379562074	3
585	-0.4096320355747737	-0.41725561408348416	3
586	-0.44511184089474354	-0.3907950694664346	3
587	-0.5293936165962942	-0.16134027592641437	3
588	-0.6544454637295575	-0.16993179690762641	3
589	-0.805717230244283	-0.3042295329199147	3
590	-0.963546649170646	-0.2194828254419568	0
591	-1.1063744523022019	-0.00581644490159597	0
592	-1.2054495443495388	0.3163262460999067	0
593	-1.2345495734439607	0.21864763651191124	0
594	-1.2039446449126272	0.013319652950488595	0
595	-1.1499120175685205	0.07673370384533211	0
596	-1.0999130941884467	0.20629849893086674	0
597	-1.0691374261421662	0.14898911465647854	0
598	-1.0658908941345393	-0.09711058375620292	0
599	-1.094285133578013	-0.25723702133425935	0
600	-1.1553077693723963	-0.3819618899660008	0
601	-1.2468294637027295	-0.3040908297124213	0
602	-1.3635038182325534	-0.23483031852064337	0
603	-1.4965548540658535	-0.23658763409382225	0
