timestamp	ibi	hf-hrv	posterior_alpha	state
179	0.7823883020461668	-0.014298389978294851	-0.38382937533559847	3
180	0.8910334863638736	0.12002420492784037	-0.25385012347259456	3
181	0.9829798925636152	0.2322483495646044	-0.08702964949857984	1
182	1.4330625493689408	0.33692600102603765	-0.31068548971856635	1
183	1.176629294425267	0.43441917870163793	-0.3433873088648288	1
184	0.5129252875445443	0.5126983646569838	-0.2564870712344914	1
185	0.8230840682613099	0.5664022401545961	-0.18812305323563783	1
186	0.8917795259427145	0.5995817268700628	-0.04060004323705167	1
187	0.774143023859099	0.622834300067108	-0.0026377113540599767	1
188	0.9497266529254008	0.6435011309485512	0.2008641664607552	1
189	0.9547389667425089	0.6759854563446781	0.2681294222609062	1
190	0.5374136789571177	0.7485651082713725	-0.0709470583018035	1
191	-0.4877591864681986	0.8696922030068983	-0.23318164889229553	1
192	-0.5762179920345233	1.0251997318126649	-0.1899104288090448	1
193	-0.22037793510272827	1.1876202136461578	-0.25100510625111017	1
194	0.05803444994805113	1.3235080196099747	-0.16429731656588636	1
195	-0.17249874587697628	1.4133839001229156	-0.03398525342619723	1
196	-0.26877843585799327	1.4482556837706	0.03723152623990349	1
197	0.5028278201585134	1.42594423846215	-0.15335078427453527	1
198	0.25763429922895664	1.350223088390609	-0.38763430737280674	1
199	-0.434967326994368	1.2312401080883084	-0.2636375201218171	1
200	-1.2291826028222559	1.0903573064323526	-0.294637185828106	1
201	-1.192776810265687	0.9349560587336729	-0.21751074809610602	1
202	0.05873445359227509	0.7563897194093144	0.007766396058507979	1
203	1.2567315178178455	0.5590669670594218	-0.07959338025250402	1
204	1.4109105573559633	0.3640931745738744	-0.05994845431983977	1
205	1.3253121885306598	0.19881217329831627	-0.06740317312757955	1
206	0.6980912812612051	0.060946311297955975	-0.2643941140930758	3
207	0.44099550258722053	-0.0697554023180206	-0.3139924218270671	3
208	-0.19066590373233314	-0.19810144143486935	-0.23739883431978345	3
209	0.1466035751801191	-0.31597397981381276	-0.290104074537602	3
210	0.09831475699652971	-0.4045338038001985	-0.3208046390348927	3
211	0.15587769593262704	-0.45467314070581916	-0.2600248096231117	3
212	0.3360179739235689	-0.4685555330742191	-0.1791086594625264	3
213	0.4902045851614704	-0.4459441204811005	-0.0878366084468836	3
214	0.4355364584833811	-0.39474142487924935	0.05350821932956097	3
215	0.6415142533528304	-0.33345525340908666	0.00019743274037364804	3
216	0.6185134737950627	-0.28223441302882835	-0.13710644488212098	3
217	0.43942301197793526	-0.2565007866368912	-0.11413996320876689	3
218	1.3241493268792002	-0.26557542648345944	0.03844432562041874	3
219	1.8577812233997002	-0.3137965825288911	-0.0521741133309142	3
220	1.6962874675768644	-0.40194754991319065	-0.3347985445225555	3
221	1.5717355806546691	-0.5280444514451461	-0.2962731659008695	3
222	1.478806367824123	-0.6874937385506972	-0.31865620412244294	3
223	1.0012600958966074	-0.8728559419112096	-0.25261262066106704	0
224	1.3412769660724286	-1.07331079731117	-0.2309551938971958	0
225	1.531147029708348	-1.276052174822698	-0.3033496575324667	0
226	1.4482067060890853	-1.4703762219397536	-0.2481419777769599	0
227	1.29697298204647	-1.6462508190411456	-0.3057695166190198	0
228	0.6695019058164509	-1.7866681965129563	-0.3688150509513902	0
229	0.35185902989101414	-1.8650416452251652	-0.2669685160282032	0
230	0.3120433223407366	-1.8766235774489548	-0.16733768912250016	0
231	0.22214294085421965	-1.8515576163134733	-0.20062465715360855	0
232	0.3967884363183894	-1.8191345778943153	-0.22339941342802164	0
233	0.4029801180924657	-1.7948461950708787	0.12567179183449506	0
234	0.3141429546883654	-1.7878271726112547	0.2755559308791076	0
235	0.5774915944706175	-1.802947856702478	-0.05548111296914321	0
236	0.08364102998341169	-1.8385440529574772	-0.23543017341713193	0
237	0.1841900985996072	-1.8886883496921323	-0.21556225349875838	0
238	0.27719078827602894	-1.9484554708946356	-0.25806850663698044	0
239	0.07323668160547049	-2.011970204544586	0.06829059354361879	0
240	0.09537973901271486	-2.0771604028549615	0.23680735035016848	0
241	0.2147718911231802	-2.1427588486946476	0.2934980065558893	0
242	0.04160060560522247	-2.2006243160691934	0.6650016298509702	0
243	0.33086270641470805	-2.235223991717136	0.36823441469984447	0
244	0.312105864580879	-2.2211631441524027	-0.005105383087181634	0
245	0.45883654733325646	-2.148509629358441	-0.17796658000859	0
246	0.4347278766644012	-2.028518443454044	-0.07950298389049744	0
247	0.4040790745978201	-1.863440847447361	0.044518121842572006	0
248	0.5802791914598071	-1.6605027982311367	-0.21898255712662973	0
249	0.261900573467229	-1.4384184082417193	-0.26458401386434177	0
250	-0.282022625953577	-1.2098375321964199	-0.07087597387539114	0
251	-0.5383366266257864	-0.9845837086331547	-0.045267854792120685	0
252	-0.9016549485574478	-0.7731434715753032	-0.2083038140375637	3
253	-0.8265279376530834	-0.5864805447720077	-0.07613275106748445	3
254	-0.793627614941386	-0.4339080057856421	-0.0376912174191134	3
255	-1.0286459828451815	-0.32222795313160035	-0.11175667876750754	3
256	-0.38841318522924256	-0.2553192536652142	0.25209802691912647	3
257	0.2563508204000813	-0.23345325074710027	0.1171344340310939	3
258	-0.014684684710819735	-0.2524071617261914	-0.3408862547366806	3
259	0.1213378730686243	-0.30109280116377996	-0.37931403007883935	3
260	0.39256683510879303	-0.3587879830501115	-0.01491259911037448	3
261	0.10806241185297531	-0.41455714132625776	0.21849701730775753	3
262	0.1259347277190799	-0.47548124061023345	-0.09657692046042772	3
263	-0.4920388626150495	-0.5473723816413986	-0.13339337880217456	3
264	-0.9882718624365089	-0.6290876165504928	-0.08133319165989338	3
265	-0.9186485686646447	-0.7110700254183875	-0.2120829859536816	3
266	-0.6498855578072275	-0.7638315950643042	-0.057169276817909884	3
267	-0.9044157417294362	-0.7639211762987478	-0.041638044885269135	3
268	-0.8561894657859909	-0.7295248319402243	-0.24940208426429944	3
269	-0.3235953464366318	-0.6849280034295213	-0.26605186925780094	3
270	0.49314717484505033	-0.6315455018258177	-0.10934091070793674	3
271	0.5844873907608046	-0.5494906734658781	-0.09478032665040874	3
272	0.9990965584028578	-0.43314253646083545	-0.22415411811014893	3
273	1.0160455054814026	-0.30257451118682854	-0.21712096648296297	3
274	1.2220813752881252	-0.17277158421366529	-0.16799264198298702	3
275	1.0834722491484954	-0.060197898145670004	0.22511536510025473	3
276	0.2534587339539891	0.017798737407118983	0.268759319997114	3
277	0.1013793267634984	0.052365715688704094	0.059237601193352446	3
278	-0.37420579920529945	0.04422160261589922	0.018770267976413367	3
279	-1.2175229423386325	0.0029441864098853424	-0.1624922268767955	3
280	-0.8700068335545383	-0.05261516901911356	0.07185702850134444	3
281	-0.7655966523550422	-0.08879855188530625	0.2262385875417562	3
282	-0.14448701540809245	-0.058490979678756015	0.03262702467571409	3
283	-0.3532733808750766	0.04461510525672082	0.23670378054216226	1
284	-0.3339625934857029	0.19403351744371788	0.41580865131902	1
285	-0.45023656819479035	0.3602038651543045	0.18143984933845578	1
286	-0.45531142425204424	0.512008645293251	0.2051501632947685	1
287	-0.22030645825684422	0.6392870726087881	0.12121777152315863	1
288	-1.3261891002647066	0.7495278016107788	-0.03754867560027869	1
289	-2.0209766004960787	0.8556687411151814	-0.1294980219489771	1
290	-2.1373680879856702	0.9582811750553247	0.22218733147425007	1
291	-2.0531679849578293	1.057212453770292	0.2920336474473792	1
292	-1.7557485891126394	1.1526590293173125	-0.20248403294244846	1
293	-1.9775392732263835	1.2300989137429417	0.16388698513734234	1
294	-2.105352291241701	1.2696294709928264	0.18944713373000155	1
295	-1.5237903236729793	1.257234256785798	-0.26400057945084615	1
296	0.057254413437239506	1.1858797212050656	-0.14858063263778357	1
297	0.5670649095783409	1.055545972475246	0.07792409947425548	1
298	1.9065913531127958	0.8733330258929269	0.1947463245235005	1
299	2.699347183809037	0.6534728139151268	0.21254494582261738	1
300	2.703311044358299	0.4156748862557281	-0.06043774446106128	1
301	2.7019753208009774	0.17861421481870404	-0.3275431895713562	1
302	2.0278772630539974	-0.04590503220634024	-0.3921116026910211	3
303	1.3815631033297204	-0.24774262770999428	-0.33022467102943764	3
304	0.5328405237269674	-0.4077087289979481	-0.19907324171785573	3
305	-0.7354588643062814	-0.519926628187931	-0.20610547429591644	3
306	-1.5833474211788523	-0.5873705035204859	-0.1963933544146289	3
307	-1.3272729133704968	-0.59938615777867	-0.31713946754763783	3
308	-0.46443055231018393	-0.5601599441937017	-0.17008393725866175	3
309	1.0977635296059216	-0.4897486594605046	0.3205402487076885	3
310	1.8718607991314802	-0.40516588210094945	0.1310600293893038	3
311	2.1684059665206163	-0.31619091910009184	-0.2486383138133548	3
312	1.771174607032347	-0.22025032424878196	-0.29580945908956685	3
313	1.020237198476895	-0.09266957404849985	-0.4452119771930077	3
314	0.5465671825322305	0.07716290134164051	-0.48820607331484506	3
315	0.6425953406467168	0.2666229512264221	-0.010717943985120805	1
316	0.3557455833855564	0.45415213896599366	0.35849532301413656	1
317	0.04925756271976569	0.6247758873287199	0.45635742055652817	1
318	-0.14028192050397392	0.7678134446186862	0.44345603563284197	1
319	0.08508260590360396	0.8773559828927381	-0.02914572710575429	1
320	-0.02046537462111437	0.945775281132814	-0.35096502558708687	1
321	-0.8152064292813777	0.9624849850666789	-0.28186480372673706	1
322	-0.06488376703068806	0.9227599503605042	-0.352992690871572	1
323	0.003049144766387624	0.8306172759602444	-0.3745171024368942	1
324	0.530273566069232	0.6973019555612219	-0.0881031197011519	1
325	0.7022757811419109	0.5426100460488142	10.084069037337365	2
326	0.15468628897301612	0.3933816915457078	11.959056712326534	2
327	-0.31085323575316237	0.2714386197501098	2.830584698319506	2
328	0.046803650539680816	0.18247279209601586	1.2722731272996342	2
329	-0.05095782108734385	0.1243630059102902	0.2404766646594575	1
330	-0.31947066298419174	0.09888335000343143	-0.04888667082680741	1
331	-0.8579214163925543	0.11236538753719702	0.6141245079663642	1
332	-0.6510604584613435	0.1634489449991236	0.3768577123760631	1
333	-0.46421029156370314	0.23363878552978082	-0.17221661003807692	1
334	0.3321613286431305	0.31634454185373956	-0.1297028834060152	1
335	0.6056163704171672	0.42406497759262696	-0.21787798921949572	1
336	0.38429922040738473	0.5559843674460256	-0.2729607988387046	1
337	0.663849404783371	0.6966056919001672	-0.35713145755172765	1
338	1.028633002055501	0.8259766766045153	-0.2585949377919779	1
339	0.930125490849649	0.9259383851724308	-0.2192021797622206	1
340	0.07905894014751629	0.987095712438699	-0.30097158267090385	1
341	0.20994720402649406	1.0081641551139575	-0.3847489720012017	1
342	0.539489611884477	0.9959107568020479	-0.25314235868617346	1
343	0.2067410434737186	0.9657106887149545	0.1999304459642899	1
344	0.10104427904844604	0.9440278601545876	0.6849957798611319	1
345	0.18379697594728162	0.9714017733421809	0.5193419703769815	1
346	-0.015377116655253095	1.0847844062949046	-0.04103799256393745	1
347	-0.17170356596659536	1.2797310595493976	-0.16653131815382632	1
348	-0.2667413457505052	1.5090640701649796	0.09715304879645761	1
349	-1.377140430957172	1.7256064622679341	0.026968955191931522	1
350	-2.1344763801245565	1.8996784430770683	0.2707003307672736	1
351	-2.4918813559658908	2.010176560853316	0.4187024680631453	1
352	-2.7417624405091856	2.0435432383385135	-0.2625339619411202	1
353	-2.2890141667980255	1.9948718464256288	-0.4553988480603271	1
354	0.14947953390570853	1.8687915729616076	-0.33383448597501497	1
355	1.4141689626371765	1.6800598214595273	-0.3166271214154935	1
356	1.7955856913902315	1.455068440358478	-0.2759199225403389	1
357	1.638653051794895	1.238401598910062	-0.23859253131472385	1
358	1.4547602393954169	1.063812783792454	-0.3308511211058728	1
359	0.7478958780227899	0.9209048738407583	-0.36876838715398486	1
360	-0.016724879215239484	0.7938674876452971	-0.16303792703104375	1
361	-0.4924945275075293	0.6798507461433804	0.03023104242532328	1
362	-1.2135917158153853	0.5642510938272569	0.041572630660842554	1
363	-1.571693590903991	0.42982388923847104	-0.06301186923933956	1
364	-0.6895015996344521	0.2710738435754599	0.015953640932263567	1
365	-0.6392310404687253	0.09151230248160373	0.059543973052601784	1
366	-0.20389048312547167	-0.10016454456939841	0.3634682188326823	1
367	-0.23746847296705423	-0.2911906000327348	0.3701204419675571	3
368	0.04939915350556906	-0.46363807128965245	-0.17662886777976236	3
369	-0.5724104870856285	-0.5974248018274204	-0.22497626582568508	3
370	-0.6955922749335189	-0.6720286985977243	-0.048832362483522865	3
371	-0.5265353753563443	-0.6970027159214522	-0.1438249277107267	3
372	0.005308237111272444	-0.7117530469687023	-0.3112316030492929	3
373	-0.051833412449326634	-0.7424430598858021	-0.14505050951949525	3
374	-0.02783195704928978	-0.7987857077389052	-0.13725524900377545	3
375	0.5534843088617588	-0.8824318683814222	0.0722531890636019	0
376	1.2244164117817649	-0.9886009372007073	0.11000046320831361	0
377	1.3481923509110052	-1.0987413533836088	-0.04011033762960154	0
378	1.3822005647337918	-1.1862083530203131	0.2293820776452128	0
379	0.8625214179738032	-1.2432573003701508	0.5706805652514152	0
380	0.2239624960271495	-1.282133246997117	0.8987586100683397	0
381	-0.4196623473710147	-1.3144264113943336	0.7666267261877859	0
382	-0.42636019727503993	-1.3460324336863025	0.2909686606728471	0
383	-0.1641373178153485	-1.3804648722757573	0.01738646939863172	0
384	0.4300671168678488	-1.4192503556929905	-0.1323417919595946	0
385	0.782602732583802	-1.460938022833756	-0.2914379450533012	0
386	0.13600539128794195	-1.498644184057892	-0.1961536288447253	0
387	-0.6267748371687188	-1.5222376937997015	-0.14994342749672634	0
388	-1.190523926714623	-1.5240989508717404	-0.1537307724823914	0
389	-1.13488329091741	-1.50616424358514	-0.16221916108326107	0
390	-0.08872576243343139	-1.4715481889002113	-0.3478011904978142	0
391	1.0435421332146215	-1.4120493227835875	-0.2601622365554254	0
392	1.9173888241431067	-1.3107450571117794	-0.0519753991886998	0
393	2.428730242261727	-1.1426708745308498	-0.06429983634955537	0
394	2.398953927160204	-0.902090707693868	-0.007572363055750711	0
395	1.7309001301927176	-0.6112301406936687	0.1610060889712451	0
396	0.8815342589770797	-0.29035695880607054	0.045816324181254954	3
397	-0.09216906862317117	0.0477161363134036	-0.08110149646581026	3
398	-1.1884497352782293	0.3923031978399517	-0.1288638157818018	1
399	-1.3966728419989707	0.7337099095062684	-0.21953730697370769	1
400	-1.059112988400166	1.0598512714234425	-0.32767528378691213	1
401	-0.5758619707110815	1.3544001024917391	-0.30942885760450334	1
402	-0.08548113764581092	1.601381897286953	-0.2274806072046209	1
403	0.49147193626983626	1.7904622617035835	-0.22831292521546603	1
404	-0.8016423348703312	1.9183274815606655	-0.20290308320146286	1
405	-1.5191237336675811	1.9881627261671007	-0.16097210792677075	1
406	-2.0203333088832056	2.008767676565412	-0.08236270576316786	1
407	-2.1934791534898945	1.9941147731212203	-0.1772917908129972	1
408	-2.260217932515423	1.9662779797586682	0.6000465107286655	2
409	-1.341274803462589	1.941975462021641	0.8836456200217118	2
410	0.9366632750203713	1.9108230249160303	0.01561134825456484	1
411	3.066047632596266	1.8601349729115575	-0.1530275145799553	1
412	3.4517825017310133	1.7908239565694113	-0.15822494164868495	1
413	2.978490465039115	1.6977731540886731	-0.16003547932876191	1
414	2.428652556622014	1.5779292228833786	-0.20450388030785085	1
415	1.9921893433531022	1.4423042783579447	-0.19797555232991088	1
416	1.217514050266766	1.3189656187570862	-0.05623444466556129	1
417	1.0829272381986839	1.2289093523673715	-0.08517860156134804	1
418	0.18484951793300325	1.1646719494974	0.0473390142497439	1
419	-0.39104616810904574	1.1136495854209685	-0.017819892339065734	1
420	-1.403228116796247	1.0743431483691686	-0.07166850783031102	1
421	-1.2078762939571606	1.0486053558053665	-0.025281316807571085	1
422	-0.500449052423244	1.0243411072510578	-0.0667666335666481	1
423	0.20635412961521213	0.9866775466129921	0.10078571450105157	1
424	0.2784773715018121	0.9313742369709531	0.1012721436085784	1
425	1.0856227633186328	0.8569745670713637	-0.11505765031733593	1
426	1.656242564674402	0.76468795118007	-0.3024764197865885	1
427	1.805418225001143	0.6589096342611861	-0.32030301473468875	1
428	1.8417762401321314	0.5460995119189422	-0.24128378383779026	1
429	1.2688585036115843	0.4295712869066184	-0.31034364597847036	1
430	-0.12001104158317255	0.30729637278168587	-0.41334307245661905	1
