State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.39	449	0.0	True
0	valence	0.83	449	0.0	True
1	arousal	0.83	384	0.0	True
1	valence	0.64	384	0.0	True
2	arousal	0.28	364	0.0	True
2	valence	0.87	364	0.0	True
3	arousal	0.85	196	0.0	True
3	valence	0.75	196	0.0	True
