State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.87	463	0.0	True
0	valence	0.64	463	0.0	True
1	arousal	0.92	370	0.0	True
1	valence	0.87	370	0.0	True
2	arousal	0.83	264	0.0	True
2	valence	0.77	264	0.0	True
3	arousal	0.91	296	0.0	True
3	valence	0.72	296	0.0	True
