State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.17	498	0.0	True
0	valence	0.81	498	0.0	True
1	arousal	0.87	460	0.0	True
1	valence	0.68	460	0.0	True
2	arousal	0.68	346	0.0	True
2	valence	0.77	346	0.0	True
3	arousal	0.84	89	0.0	True
3	valence	0.72	89	0.0	True
