subject	model	hidden_state	mean	variance
001	integrated	1	-1.169217207279182	0.10135116785197971
001	integrated	2	-0.48550995716149786	0.060774036447328
001	integrated	3	0.3659121872374485	0.19774371389686446
001	integrated	4	1.893652518666667	1.789385056474209
