State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.5	463	0.0	True
0	valence	0.72	463	0.0	True
1	arousal	0.5	370	0.0	True
1	valence	0.87	370	0.0	True
2	arousal	0.67	264	0.0	True
2	valence	0.71	264	0.0	True
3	arousal	0.63	296	0.0	True
3	valence	0.75	296	0.0	True
