state	mean_fractional_occupancy	std_fractional_occupancy	min_fractional_occupancy	max_fractional_occupancy	mean_lifetime	std_lifetime	min_lifetime	max_lifetime	mean_intervaltime	std_intervaltime	min_intervaltime	max_intervaltime
0	0.20889134845969382	0.07269382091709925	0.03093525179856115	0.3446043165467626	2.9874632272224133	1.366467282032767	1.0833333333333333	6.754716981132075	26.496530496490525	12.929088040874888	12.405797101449275	78.8125
1	0.22160118059398634	0.07976677449000504	0.04460431654676259	0.4309352517985611	1.391915394588298	0.2557265965531821	0.813953488372093	1.8354430379746836	15.337418044958175	7.621579537333641	6.308724832214765	48.42307692307692
2	0.07537354731599337	0.021011279536723042	0.03597122302158273	0.12589928057553956	1.1377416099494904	0.33421085350912494	0.6792452830188679	2.2222222222222223	38.480305490009634	9.111162921399444	22.076923076923077	57.27272727272727
3	0.49413392363032654	0.08223721009362406	0.3014388489208633	0.6697841726618705	3.749543315195024	1.4266186758578068	1.598984771573604	7.268518518518518	8.96466248405916	1.7013660565977688	6.080882352941177	13.571428571428571
