State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.89	310	0.0	True
0	ibi	0.93	310	0.0	True
1	hf-hrv	0.9	342	0.0	True
1	ibi	0.92	342	0.0	True
2	hf-hrv	0.87	409	0.0	True
2	ibi	0.93	409	0.0	True
3	hf-hrv	0.83	331	0.0	True
3	ibi	0.95	331	0.0	True
