State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.89	463	0.0	True
0	valence	0.97	463	0.0	True
1	arousal	0.98	370	0.0	True
1	valence	0.21	370	0.0	True
2	arousal	0.92	264	0.0	True
2	valence	0.95	264	0.0	True
3	arousal	0.92	296	0.0	True
3	valence	0.86	296	0.0	True
