State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.45	463	0.0	True
0	valence	0.86	463	0.0	True
1	arousal	0.55	370	0.0	True
1	valence	0.86	370	0.0	True
2	arousal	0.58	264	0.0	True
2	valence	0.88	264	0.0	True
3	arousal	0.6	296	0.0	True
3	valence	0.86	296	0.0	True
