State	Variable	Statistic	Samples	p-value	Significance
0	beta	0.94	230	0.0	True
0	frontal_alpha	0.97	230	0.0	True
0	frontal_theta	0.95	230	0.0	True
0	gamma	0.9	230	0.0	True
0	hf-hrv	0.97	230	0.0	True
0	ibi	0.97	230	0.0	True
0	posterior_alpha	0.96	230	0.0	True
1	beta	0.84	138	0.0	True
1	frontal_alpha	0.95	138	0.0	True
1	frontal_theta	0.91	138	0.0	True
1	gamma	0.76	138	0.0	True
1	hf-hrv	0.83	138	0.0	True
1	ibi	0.94	138	0.0	True
1	posterior_alpha	0.91	138	0.0	True
2	beta	0.65	575	0.0	True
2	frontal_alpha	0.91	575	0.0	True
2	frontal_theta	0.98	575	0.0	True
2	gamma	0.55	575	0.0	True
2	hf-hrv	0.98	575	0.0	True
2	ibi	0.95	575	0.0	True
2	posterior_alpha	0.93	575	0.0	True
3	beta	0.97	447	0.0	True
3	frontal_alpha	0.97	447	0.0	True
3	frontal_theta	0.96	447	0.0	True
3	gamma	0.93	447	0.0	True
3	hf-hrv	1.0	447	0.339	False
3	ibi	0.98	447	0.0	True
3	posterior_alpha	0.96	447	0.0	True
