State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.96	310	0.0	True
0	ibi	0.98	310	0.002	True
1	hf-hrv	0.97	342	0.0	True
1	ibi	1.0	342	0.53	False
2	hf-hrv	0.93	409	0.0	True
2	ibi	0.99	409	0.005	True
3	hf-hrv	0.94	331	0.0	True
3	ibi	0.99	331	0.12	False
