subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
34,HN,"[1.25, 50.75]",2,"[5.0, 6.75, 10.0, 18.0, 22.5, 24.25, 36.25]",7,l2,5,1
34,HP,"[4.75, 7.25, 8.5, 21.5, 22.25, 23.75, 24.25, 32.25, 32.75, 36.0, 36.5, 37.5, 38.25]",13,"[2.25, 3.5, 4.5, 6.75, 11.0, 16.75, 42.25, 52.0, 55.5]",9,l2,5,1
34,LN,"[5.75, 6.5]",2,"[8.5, 43.25]",2,l2,5,1
34,LP,"[0.75, 7.25, 9.75, 15.25, 19.75, 20.75, 22.75, 24.75, 26.0, 31.5, 42.0, 46.0]",12,"[6.25, 10.0, 16.75, 19.75, 22.5, 36.5, 48.0]",7,l2,5,1
