State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.53	497	0.0	True
0	valence	0.83	497	0.0	True
1	arousal	0.97	320	0.0	True
1	valence	0.44	320	0.0	True
2	arousal	0.53	298	0.0	True
2	valence	0.87	298	0.0	True
3	arousal	0.94	278	0.0	True
3	valence	0.69	278	0.0	True
