timestamp	ibi	hf-hrv	posterior_alpha	frontal_alpha	frontal_theta	beta	gamma	state
336	-0.06934438726455523	1.0875090271701595	-0.24791391350926587	-0.2802778651788036	0.2814926185074935	0.429147466135501	0.22002423032460264	3
337	0.3213216719823891	1.0957356755727055	-0.3932830991496271	-0.46178237747087636	0.5265393053135591	-0.9696956299352724	-0.19400733020438357	3
338	0.647398936956031	1.0815477212137312	-0.7262637550787742	-0.6705397257420415	-0.312354746651507	-1.5365909746546476	-0.4335643526154761	3
339	0.5232784029295046	1.0584833453067344	-0.9047954644218609	-0.7617226511582761	-0.5052449354302796	-0.9027461675563694	1.618481562907457	3
340	-0.2517464471179587	1.0474223058968617	-0.673383573091898	-0.46417143964665186	-0.5013042596319583	-0.3234057339739497	2.2845537989493523	3
341	0.5647648710929839	1.0750502539933586	-0.16379874894289517	-0.06207519873766649	-0.5938221589391548	-0.11804162438129505	0.2600332136732697	3
342	1.2118195683181927	1.1458981093611207	-0.09836754789905208	0.04656053993412506	-0.8179218163065702	-0.2611910721684061	-0.1266076329329966	3
343	1.509878788486669	1.2345638272729318	0.5245147147108832	0.0445891942505735	-0.5389334943395659	0.9952194532535423	0.3122533967359712	0
344	0.5108458830928716	1.3195189740164304	1.8944891858952986	1.114848367958634	1.14556254839182	2.111806240233466	0.049056010917786115	0
345	0.8342004413205351	1.3926455841668208	1.0511024221090572	1.1428581259167105	1.5817443585415538	0.5662915505399044	-0.45474137105472345	0
346	0.31917647096481744	1.4525190629964906	-0.5329216828462298	-0.3092114889653146	-0.09120694849899671	-0.4480061962009178	-0.716244387478375	3
347	-0.26711766168182716	1.502804550869864	-0.6635594705765293	-0.7477324666907699	-0.7538731733690167	-0.1620526180459589	-0.7835661428594592	3
348	-0.3811324745511831	1.553952511943209	-0.6713842250758321	-0.8468267207743043	-0.6740837566459255	-0.44603597969402325	-0.6873543825433301	3
349	0.48504643327949426	1.619823148236609	-0.11082949386892334	-0.5516417820714944	-0.30954515292186974	-0.24730773522113533	-0.5466504678993123	3
350	1.2778640796455685	1.693106103571623	0.09254714066491955	-0.4815146679034305	-0.3722523287840125	-0.4011283723234784	-0.2874534286282096	3
351	1.333484130270632	1.7532689091834586	-0.4401295516909017	-0.6379702092381415	-0.7498380537417232	-0.5279380913175588	-0.30898228478752815	3
352	0.02678116863442279	1.7912861416092731	0.3941411810898769	0.2521092956448477	-0.5714589342102477	0.3001687325621476	-0.5369619804418002	3
353	0.5792993943508494	1.8052486264355958	0.4698433148519578	0.25070252320711717	-0.0258522693894468	-0.23542868222082275	-0.707051815274646	3
354	1.246570986014219	1.798046396354941	-0.3689725892862207	-0.5173270607443461	-0.07127658647740948	-0.8671415550886518	-0.5555800554370519	3
355	1.4032100833442602	1.7776728894285214	0.08420814276828419	-0.20574774167714638	-0.18670165858075308	-0.4324528626974763	-0.38940955736427174	3
356	0.43250599381210747	1.7630019204985978	0.44281384550778785	0.21043341635615173	-0.0767187333732472	0.08571010955569215	-0.3561686907903749	3
357	1.0087623471520462	1.7872024410073775	0.15406077745618058	0.043969480771944056	0.09283883759222028	-0.3245641885371388	-0.4109319675940216	3
358	1.8210637870023878	1.858030880741299	-0.48756851453457944	-0.451418686419002	0.28042191881011086	-0.2452183764146719	-0.5169444602724642	3
359	2.4606679473602475	1.955795169657341	-0.7834821121671014	-0.7432739457715527	-0.2309647000511262	-0.3684114159767536	-0.39103507852272584	3
360	0.69463362117935	2.068789104012451	-0.4703432959736583	-0.48960619370844866	-0.32594678062389304	-1.1044979718466246	-0.2945361988260794	3
361	0.660276014579256	2.1882937286717286	-0.5295094949372666	-0.4361760571224291	-0.28668366503047055	-1.3513227850914693	-0.4841928975144287	3
362	0.705099601901361	2.3038261869993204	0.22982235152189806	0.4442317925138633	0.12111260963863714	-0.9078448592606326	-0.5587455890032521	3
363	1.142492039675974	2.4038260964244014	0.11546389217732289	0.28837906233437494	-0.1584617329835462	-0.6613947369805153	-0.40565694194745827	3
364	0.3082667712444565	2.476259683683169	-0.8658314311698082	-0.8159789945159449	-0.5693853602561142	-1.2645505308416225	-0.4281444713741694	3
365	0.5283950114171221	2.509211844152672	-0.35407815063041753	-0.6256284436964996	-0.4608733693354764	-0.8509216261082586	-0.4109522384436755	3
366	1.5648001284773203	2.493286182503887	-0.03432847720532833	-0.20469641784617398	-0.6058427424494067	-0.39880290382739164	-0.3178381839113624	3
367	2.2612602939858744	2.424058900441792	-0.2776317679404214	-0.24411012069079704	-0.2521704540940718	0.16796926319116673	-0.25698298340303666	3
368	0.6470290313259105	2.3034484436571803	-0.27932697952229535	-0.42635252975489796	-0.13235111933648147	0.18732650277972263	-0.5913097633047205	3
369	1.1634181296020185	2.1408351737821927	-0.2931388110412185	-0.3237891988519717	-0.10701718133148283	-0.3834856596934015	-0.6926915401720521	3
370	0.8908165530241496	1.9567055579960841	-0.43908501409176376	-0.4794797200189056	-0.3158827881861223	-0.3536086472382582	-0.5329426417738488	3
371	0.06914333175872732	1.7733207519442085	0.7822496798557255	0.5812682537645182	-0.4157306521017581	0.42053120046076	-0.45074854700552003	0
372	-0.1402719045444525	1.6003758937515884	0.8657806747740342	0.6101507173647136	-0.14498435516315517	0.2380583155345676	-0.2993289380978105	0
373	0.3898523517617756	1.437506461524093	0.49876636520205925	0.5432301767586921	-0.3796669506971438	0.303256229661291	-0.2603563056818782	0
374	0.6149265070076876	1.2818624057909578	0.31124999896187144	0.4053086711700997	-0.5798818364093448	0.35202519102131996	-0.13608553783714797	0
375	1.0631560893166825	1.1341056250804542	-0.7030085853215514	-0.8522220137216076	-0.5584139764907987	-0.4388548968874918	-0.14158321312895342	3
376	1.3516610916199168	1.0005858675273063	-0.6151102747019103	-0.7125424492485813	-0.6902372967149678	0.11456412442736023	0.16450842705513932	3
377	0.43402797514010694	0.8789374100377328	-0.5385672879587257	-0.4718640720141855	-0.34549738635246136	0.4821024107342753	0.36881056583177735	3
378	1.3305613725206664	0.7536412033360711	-0.5574761327675639	-0.4149972028358379	-0.1137129083336055	0.6445210820660355	1.1419390362484567	3
379	0.9786867547042483	0.6183505119349474	0.07333235357465509	0.0808327697199738	-0.041920522362984554	0.979204034928921	2.044218559527262	0
380	0.18498376731219687	0.48328353254788625	0.06926320534460886	-0.15432374170235458	-0.1924922566240932	0.22388861335517965	0.8434870987559921	3
381	-0.5997618000734709	0.3546138428100918	-0.5105409567560181	-0.6764740647747922	-0.6017424796397294	-0.4960061997753449	-0.26503190032714635	3
