timestamp	hf-hrv	posterior_alpha	state
0	0.05983805732546772	-0.7487477323385489	0
1	0.06852433173002852	-0.7622430865941558	0
2	0.08622170254828032	-0.8898994494960513	0
3	0.10176019518123566	-0.9816132723947023	0
4	0.11061343014206776	-0.7636410970572036	0
5	0.11109885282901087	-0.4572106540867443	0
6	0.10651146300732864	-0.10241550598426435	0
7	0.10136301963918876	0.15461524388607864	0
8	0.09255639680925602	-0.18776877542116735	0
9	0.07442389370237207	-0.33987892109392026	0
10	0.04628168639192448	-0.3525559168635917	0
11	0.010925451646811357	-0.694074556791026	0
12	-0.02547666503272499	-0.8279972328980605	0
13	-0.05193623674531554	-0.7151374413139632	0
14	-0.06363635183271507	-0.7266930362421734	0
15	-0.06725982463931371	-0.6883966505737078	0
16	-0.06535011636208445	-0.47993892860884757	0
17	-0.05277070972696536	-0.19617913063328812	0
18	-0.03352307282897046	0.04386730390911957	0
19	-0.019721772657589294	0.1667126556355889	0
20	-0.018659211444596348	0.21556893545992273	0
21	-0.033020371806793535	-0.00038611116610295476	0
22	-0.061827867191778324	0.07823205547503832	0
23	-0.09946698380208333	-0.1007789874061991	0
24	-0.12771639263957763	-0.6634133436874582	0
25	-0.1394668759573382	0.21768160011659182	0
26	-0.14207352379980748	0.5289452815959215	0
27	-0.1347171903832937	0.19072291592651294	0
28	-0.12147580173899644	0.2277462020082487	0
29	-0.1079305551808592	-0.2694452530039417	0
30	-0.09157088322382015	-0.6584871187189328	0
31	-0.06443406122060821	-0.6624730484920831	0
32	-0.024206948646930366	-0.5363167676125272	0
33	0.021598089834474362	-0.34463300251033174	0
34	0.0639894736260754	-0.49066258261821755	0
35	0.09641311549982275	-0.7481168876092741	0
36	0.11594554660505442	-0.5424202556731608	0
37	0.12263688449068273	-0.6968342172202698	0
38	0.12196960014530217	-0.3209465304264606	0
39	0.12434392327592635	0.16666197692034554	0
40	0.1377200909738124	0.17318432203788386	0
41	0.1663941437675968	0.38602599908851815	2
42	0.2077616000207383	1.0950971008065702	2
43	0.2534495212700632	0.7140470003032608	2
44	0.29790319490670736	0.18419466612656588	1
45	0.3386975393185665	0.12394107499045827	1
46	0.37677015133955677	-0.6596911776519336	1
47	0.41920241425027815	-0.9856361297946904	1
48	0.4741183027557211	-0.7975681653830833	1
49	0.5378615186910022	-0.6508341132221953	1
50	0.5992311720550159	-0.5448626023590895	1
51	0.6515152422827929	-0.49877008276877355	1
52	0.692274342880672	-0.6354394578799191	1
53	0.7213413749825557	-0.672583126353011	1
54	0.7420355626426114	-0.5073943830383311	1
55	0.7566159614746295	-0.3819515422998325	1
56	0.7617071163258345	-0.6063838195661324	1
57	0.7560619973840411	-0.8213589812720242	1
58	0.7488803090963313	-0.8822585611147863	1
59	0.7615642292072708	-0.029621023799587937	1
60	0.8114005422969065	0.5859139349848019	1
61	0.8912353138624614	0.36609080220026274	1
62	0.9841918588710333	1.1799393022366949	2
63	1.0807679707533457	0.6771391343145785	2
64	1.1767879632187774	-0.7322847735962796	1
65	1.2782342973015863	-0.40851950881795446	1
66	1.3927731340400085	0.3871748106979883	1
67	1.5038916123561972	0.028703552376187012	1
68	1.5876850530783997	-0.04509399188996871	1
69	1.6337405501721702	0.001620092097738747	1
70	1.6353183226753378	-0.4844105431658547	1
71	1.5894176260869763	-0.5776201300438442	1
72	1.4989474889514096	-0.7791719645558639	1
73	1.3721359666066633	-0.5449702973757597	1
74	1.2215891816257665	-0.3105234857597439	1
75	1.062875967193643	-0.6335630755361344	1
76	0.910666539971054	-0.621445868018283	1
77	0.7792713177708106	0.018765239733624837	1
78	0.6757491586842724	-0.0006218359898398989	1
79	0.5935800833742021	-0.24207417398546996	1
80	0.5286047542638825	0.7444790483679649	1
81	0.49877673495840585	0.6588099752942013	1
82	0.5100360712344452	-0.6295123383034914	1
83	0.5461380236109322	-0.8118500663032004	1
84	0.6095764592498105	-0.8368879496657265	1
85	0.7045485620252244	-1.0791069004952696	1
86	0.81860822265189	-0.9404127342030424	1
87	0.9427917230425663	-0.601258490969399	1
88	1.0754913852648316	-0.45808459197420315	1
89	1.2082763859651815	-0.5382150927415177	1
90	1.329051595052558	-0.5233914524678327	1
91	1.4300917298327822	-0.6114907941656089	1
92	1.5033174266220677	-0.8039058363598486	1
93	1.540315389160714	-0.7286346090134943	1
94	1.5370945592345588	-0.22173228147287977	1
95	1.4946306296159684	0.7475999134508796	1
96	1.4181348771302489	0.9021649548898553	1
97	1.3167592510011918	-0.026560238684180948	1
98	1.204265821830531	-0.6267550969086457	1
99	1.099337394562419	-0.5461719525043093	1
100	1.0100900116807103	-0.23769425989674517	1
101	0.9317595794390776	-0.3044673954928852	1
