timestamp	ibi	hf-hrv	posterior_alpha	state
0	-0.11092941305045244	0.05983805732546772	-0.7487477323385489	0
1	-0.11092941305045244	0.06852433173002852	-0.7622430865941558	0
2	0.8641544127076056	0.08622170254828032	-0.8898994494960513	0
3	1.2942145795224067	0.10176019518123566	-0.9816132723947023	0
4	1.489741578934828	0.11061343014206776	-0.7636410970572036	0
5	0.9429879256497644	0.11109885282901087	-0.4572106540867443	0
6	0.39578006851289393	0.10651146300732864	-0.10241550598426435	0
7	0.2780829751090107	0.10136301963918876	0.15461524388607864	0
8	-0.307637426356406	0.09255639680925602	-0.18776877542116735	0
9	-0.23041312548361192	0.07442389370237207	-0.33987892109392026	0
10	0.31602975674494893	0.04628168639192448	-0.3525559168635917	0
11	0.08294643163937271	0.010925451646811357	-0.694074556791026	0
12	0.31650786606264353	-0.02547666503272499	-0.8279972328980605	0
13	0.3560324084469719	-0.05193623674531554	-0.7151374413139632	0
14	0.7460345667728899	-0.06363635183271507	-0.7266930362421734	0
15	0.5521570445065132	-0.06725982463931371	-0.6883966505737078	0
16	-0.14994564973912827	-0.06535011636208445	-0.47993892860884757	0
17	0.23757034013477912	-0.05277070972696536	-0.19617913063328812	0
18	0.39468041708219614	-0.03352307282897046	0.04386730390911957	0
19	0.3173206519027241	-0.019721772657589294	0.1667126556355889	0
20	-0.46182306797726247	-0.018659211444596348	0.21556893545992273	0
21	-0.9710044585919076	-0.033020371806793535	-0.00038611116610295476	0
22	-0.4670264910514971	-0.061827867191778324	0.07823205547503832	0
23	-0.5816079054017401	-0.09946698380208333	-0.1007789874061991	0
24	-0.07629123177178128	-0.12771639263957763	-0.6634133436874582	0
25	-0.6185506574705225	-0.1394668759573382	0.21768160011659182	0
26	-0.6212280696496084	-0.14207352379980748	0.5289452815959215	0
27	0.0009649430555246225	-0.1347171903832937	0.19072291592651294	0
28	0.5874662564065036	-0.12147580173899644	0.2277462020082487	0
29	1.0960181364195258	-0.1079305551808592	-0.2694452530039417	0
30	0.9823291927956461	-0.09157088322382015	-0.6584871187189328	0
31	0.5153736622102942	-0.06443406122060821	-0.6624730484920831	0
32	0.8621299939624952	-0.024206948646930366	-0.5363167676125272	0
33	0.3594429215798578	0.021598089834474362	-0.34463300251033174	0
34	-0.07101609229989236	0.0639894736260754	-0.49066258261821755	0
35	-0.9668449075279714	0.09641311549982275	-0.7481168876092741	0
36	-0.6625534904639184	0.11594554660505442	-0.5424202556731608	0
37	0.038210497692176826	0.12263688449068273	-0.6968342172202698	0
38	0.392568767595714	0.12196960014530217	-0.3209465304264606	0
39	0.12368218429519137	0.12434392327592635	0.16666197692034554	0
40	0.9360154981000578	0.1377200909738124	0.17318432203788386	0
41	1.058868203646409	0.1663941437675968	0.38602599908851815	3
42	1.2148945661403874	0.2077616000207383	1.0950971008065702	3
43	0.40225048127901825	0.2534495212700632	0.7140470003032608	3
44	-0.03104531455238115	0.29790319490670736	0.18419466612656588	2
45	0.5463400478079017	0.3386975393185665	0.12394107499045827	2
46	0.6678062363329379	0.37677015133955677	-0.6596911776519336	2
47	0.3203327406041938	0.41920241425027815	-0.9856361297946904	2
48	-0.7283987895755949	0.4741183027557211	-0.7975681653830833	2
49	-0.15783445348107725	0.5378615186910022	-0.6508341132221953	2
50	-0.11339335361312922	0.5992311720550159	-0.5448626023590895	2
51	0.23525947843259107	0.6515152422827929	-0.49877008276877355	2
52	-0.07065751031162086	0.692274342880672	-0.6354394578799191	2
53	0.9704481762509527	0.7213413749825557	-0.672583126353011	2
54	1.9871057009138011	0.7420355626426114	-0.5073943830383311	2
55	2.307397843143352	0.7566159614746295	-0.3819515422998325	2
56	1.8469685047445261	0.7617071163258345	-0.6063838195661324	2
57	0.6436210345579574	0.7560619973840411	-0.8213589812720242	2
58	1.3639485010846593	0.7488803090963313	-0.8822585611147863	2
59	1.5657387325588725	0.7615642292072708	-0.029621023799587937	2
60	1.5680495942610606	0.8114005422969065	0.5859139349848019	2
61	0.6798784966047087	0.8912353138624614	0.36609080220026274	2
62	-0.4893630034647293	0.9841918588710333	1.1799393022366949	2
63	-0.23374395373021498	1.0807679707533457	0.6771391343145785	2
64	-0.3846545465248657	1.1767879632187774	-0.7322847735962796	2
65	-0.07798851984959677	1.2782342973015863	-0.40851950881795446	2
66	-0.45967157604763786	1.3927731340400085	0.3871748106979883	2
67	0.15224208632707534	1.5038916123561972	0.028703552376187012	2
68	1.2017864023469533	1.5876850530783997	-0.04509399188996871	2
69	2.33422061465428	1.6337405501721702	0.001620092097738747	2
70	1.7332237817002536	1.6353183226753378	-0.4844105431658547	2
71	0.4912601768329681	1.5894176260869763	-0.5776201300438442	2
72	1.0898664631985262	1.4989474889514096	-0.7791719645558639	2
73	1.4456032816347497	1.3721359666066633	-0.5449702973757597	2
74	1.1041539633089517	1.2215891816257665	-0.3105234857597439	2
75	0.2903225736419799	1.062875967193643	-0.6335630755361344	2
76	-0.1455231385504581	0.910666539971054	-0.621445868018283	2
77	0.19430060809518318	0.7792713177708106	0.018765239733624837	2
78	0.2767123950649549	0.6757491586842724	-0.0006218359898398989	2
79	-0.22220558219652745	0.5935800833742021	-0.24207417398546996	2
80	-0.49953876344298076	0.5286047542638825	0.7444790483679649	2
81	0.03444937105964583	0.49877673495840585	0.6588099752942013	2
82	0.312515653259897	0.5100360712344452	-0.6295123383034914	2
83	0.9705278611372333	0.5461380236109322	-0.8118500663032004	2
84	0.2129787454397649	0.6095764592498105	-0.8368879496657265	2
85	-0.14607296426580701	0.7045485620252244	-1.0791069004952696	2
86	-0.036846374273735646	0.81860822265189	-0.9404127342030424	2
87	0.6565467619012434	0.9427917230425663	-0.601258490969399	2
88	0.9376888807119879	1.0754913852648316	-0.45808459197420315	2
89	-0.1324627856887798	1.2082763859651815	-0.5382150927415177	2
90	-0.22886723868973352	1.329051595052558	-0.5233914524678327	2
91	0.2686164106186672	1.4300917298327822	-0.6114907941656089	2
92	0.9302144383787077	1.5033174266220677	-0.8039058363598486	2
93	1.2494308346434442	1.540315389160714	-0.7286346090134943	2
94	0.21975992926238755	1.5370945592345588	-0.22173228147287977	2
95	1.2350716181353707	1.4946306296159684	0.7475999134508796	2
96	1.6386680180610524	1.4181348771302489	0.9021649548898553	2
97	1.4545917368073986	1.3167592510011918	-0.026560238684180948	2
98	0.41609174602626536	1.204265821830531	-0.6267550969086457	2
99	0.012088953180536842	1.099337394562419	-0.5461719525043093	2
100	0.27241737969433416	1.0100900116807103	-0.23769425989674517	2
101	0.814103074211841	0.9317595794390776	-0.3044673954928852	2
102	0.404075265174881	0.86272652398919	-0.6897789945841949	2
103	-0.44696980517423107	0.7993264862089097	-0.01511876297126831	2
104	-0.19693666596811055	0.7409402172223449	0.4544617149485072	2
105	0.535853516773154	0.6970920471036235	-0.08885856937195909	2
106	1.1254625406891403	0.6640569774965558	-0.46317566975996144	2
107	1.520508752316725	0.629246829352457	-0.24149393325870322	2
108	0.6111565730982447	0.5898647037912121	-0.3371500030445441	2
109	1.0877309082461586	0.5491615974939115	-0.569529549710609	2
110	1.2900470599698397	0.509955112946856	-0.06830675102141885	2
111	1.4090430170201245	0.4702504658872582	0.33785604514845813	2
112	0.9913654589000639	0.4283481162875387	-0.0999814020879962	2
113	-0.04981194406016407	0.3871628167457986	-0.5430548435985633	2
114	0.3080293941622053	0.35588112380897885	0.3277990166366136	2
115	0.12610460483817618	0.3450204597935069	0.20542258239283334	2
116	0.236096169738555	0.3570559686378965	-0.8010455473459577	2
117	-0.48638278871776486	0.3882915106400806	-0.8862717852077053	2
118	0.2211313480947355	0.43262542282271677	-0.3762022292778992	2
119	0.31515322299584253	0.47942299244164355	-0.19316411501578803	2
120	0.5077637555703318	0.5172856291705056	0.31120591489988475	2
121	-0.6316357545863805	0.5393150169378945	0.36410370614532434	2
