State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.65	310	0.0	True
0	ibi	0.99	310	0.011	True
1	hf-hrv	0.93	342	0.0	True
1	ibi	0.99	342	0.169	False
2	hf-hrv	0.95	409	0.0	True
2	ibi	1.0	409	0.212	False
3	hf-hrv	0.83	331	0.0	True
3	ibi	0.99	331	0.25	False
