State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.87	310	0.0	True
0	ibi	0.99	310	0.055	False
1	hf-hrv	0.93	342	0.0	True
1	ibi	0.98	342	0.0	True
2	hf-hrv	0.93	409	0.0	True
2	ibi	0.99	409	0.07	False
3	hf-hrv	0.96	331	0.0	True
3	ibi	0.99	331	0.035	True
