State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.89	310	0.0	True
0	ibi	1.0	310	0.749	False
1	hf-hrv	0.92	342	0.0	True
1	ibi	0.99	342	0.024	True
2	hf-hrv	0.88	409	0.0	True
2	ibi	0.99	409	0.041	True
3	hf-hrv	0.83	331	0.0	True
3	ibi	0.99	331	0.005	True
