State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.97	310	0.0	True
0	ibi	1.0	310	0.421	False
1	hf-hrv	0.8	342	0.0	True
1	ibi	0.98	342	0.0	True
2	hf-hrv	0.92	409	0.0	True
2	ibi	0.98	409	0.0	True
3	hf-hrv	0.95	331	0.0	True
3	ibi	0.99	331	0.002	True
