subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
32,HN,"[1.0, 9.0, 11.25, 20.75, 23.25, 27.0, 28.75, 53.0, 54.5, 57.0]",10,"[1.75, 12.25, 14.75, 17.75, 34.0, 36.0, 41.5, 44.75, 52.5]",9,l2,5,1
32,HP,"[1.0, 2.5, 7.25, 10.25, 15.0, 17.5, 25.5, 28.0, 32.5, 36.5, 38.75, 40.25, 43.5, 47.0, 49.25, 52.25]",16,"[2.75, 7.5, 9.75, 14.25, 21.0, 24.5, 27.25, 40.0, 46.5, 54.25]",10,l2,5,1
32,LN,"[2.0, 2.75, 13.5, 15.75, 22.5, 27.75, 37.75, 49.5, 51.25, 53.75]",10,"[14.0, 27.75, 38.25]",3,l2,5,1
32,LP,"[4.0, 7.75, 11.75, 12.5, 17.0, 21.25]",6,"[22.5, 26.5]",2,l2,5,1
