State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.72	463	0.0	True
0	valence	0.7	463	0.0	True
1	arousal	0.95	370	0.0	True
1	valence	0.82	370	0.0	True
2	arousal	0.82	264	0.0	True
2	valence	0.7	264	0.0	True
3	arousal	0.81	296	0.0	True
3	valence	0.73	296	0.0	True
