subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
29,HN,"[1.25, 2.75, 4.0, 5.75, 7.0, 8.0, 10.25, 11.0, 11.75, 17.75, 19.0, 26.0, 26.25, 27.0, 28.0, 28.75, 30.0, 30.75, 33.5, 39.5, 41.0, 42.75, 43.75, 46.0, 47.25, 47.75, 48.75, 49.5, 51.75, 54.5, 55.0, 56.0, 56.5, 58.5]",34,"[2.5, 12.0, 13.0, 15.25, 19.75, 25.25, 26.0]",7,l2,5,1
29,HP,"[0.75, 2.75, 3.5, 7.5, 10.25, 13.75, 18.75, 20.75, 25.75, 26.5, 28.0, 28.75, 30.0, 32.0, 33.25, 35.5, 37.75, 38.75, 41.25, 44.5, 47.0, 48.25, 49.25, 49.75, 50.75, 53.25, 55.25, 57.25]",28,"[3.5, 23.5, 25.75, 40.25, 42.0, 47.75, 50.25, 55.25]",8,l2,5,1
29,LN,"[1.5, 3.25, 4.5, 5.0, 7.0, 8.0, 8.75, 11.0, 11.25, 12.75, 16.75, 17.25, 19.75, 20.25, 21.0, 37.5, 39.5, 41.0, 42.5, 43.0, 45.75, 47.0, 49.75, 54.25, 55.0, 56.0]",26,"[1.25, 1.5, 12.25, 14.5, 17.75, 22.75, 25.5, 28.0, 32.5, 33.5, 34.75, 38.25, 39.25, 43.0, 46.5, 51.25, 53.5, 56.0, 58.5]",19,l2,5,1
29,LP,"[0.75, 4.25, 24.0, 26.0]",4,"[1.0, 3.25, 6.25, 9.5, 12.25, 13.75, 15.75, 20.5, 21.25, 32.75, 41.5, 43.25, 44.0]",13,l2,5,1
