state	mean_fractional_occupancy	std_fractional_occupancy	min_fractional_occupancy	max_fractional_occupancy	mean_lifetime	std_lifetime	min_lifetime	max_lifetime	mean_intervaltime	std_intervaltime	min_intervaltime	max_intervaltime
0	0.15211215642870318	0.04519939756143753	0.05755395683453238	0.2525179856115108	1.7536794457290061	0.6191454325645185	0.6176470588235294	3.875	25.63447533018329	10.445441226110447	12.5	71.5625
1	0.33587898911639924	0.07959493149474917	0.10359712230215827	0.4676258992805755	7.022360280604812	3.389194074803414	3.4958677685950414	19.90909090909091	26.69912534594341	14.145485565813525	12.127272727272727	88.18181818181819
2	0.10448256779192032	0.040957163238889635	0.023741007194244605	0.19136690647482013	1.7234267994245005	0.6931229517426503	0.88	3.5357142857142856	39.59401589474314	22.43126460716928	17.402985074626866	108.5
3	0.4075262866629773	0.0956412871754115	0.2302158273381295	0.6705035971223021	5.041771159194218	1.9718004672809795	2.007518796992481	9.864406779661017	15.49222268387528	4.657725147999467	6.871794871794871	27.551724137931036
