subject,video,valence_changepoints,number_valence_changepoints,arousal_changepoints,number_arousal_changepoints,model,jump_value,penalty_value
22,HN,"[1.0, 5.0, 11.75, 16.0, 32.5]",5,"[1.25, 4.75, 31.25]",3,l2,5,1
22,HP,"[0.25, 19.0, 20.75, 47.0]",4,"[18.75, 46.75, 47.75, 56.5]",4,l2,5,1
22,LN,[33.0],1,[20.5],1,l2,5,1
22,LP,"[18.75, 22.75, 31.75, 44.5]",4,"[2.0, 18.25, 26.0, 45.75]",4,l2,5,1
