State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.94	310	0.0	True
0	ibi	0.98	310	0.001	True
1	hf-hrv	0.99	342	0.063	False
1	ibi	0.98	342	0.0	True
2	hf-hrv	0.94	409	0.0	True
2	ibi	1.0	409	0.471	False
3	hf-hrv	0.99	331	0.005	True
3	ibi	0.99	331	0.03	True
