State	Variable	Statistic	Samples	p-value	Significance
0	hf-hrv	0.59	310	0.0	True
0	ibi	0.74	310	0.0	True
1	hf-hrv	0.98	342	0.0	True
1	ibi	0.99	342	0.06	False
2	hf-hrv	0.3	409	0.0	True
2	ibi	0.87	409	0.0	True
3	hf-hrv	0.87	331	0.0	True
3	ibi	0.87	331	0.0	True
