subject	state	feature	mean	std	min	max
001	0	arousal	-0.45582231501013665	0.44964248255363276	-1.0	1.0
001	1	arousal	0.12878965572573403	0.7361712918794209	-1.0	1.0
001	2	arousal	-0.32262030618685444	0.5122673492007853	-1.0	1.0
001	3	arousal	-0.07915953410528985	0.6731158229028579	-1.0	1.0
001	0	beta	-0.3608690476170623	0.5786404999138952	-1.994305849884923	1.4183767781619965
001	1	beta	-0.3020333886026259	0.6810278198348845	-2.1963980240877485	1.6321785320118607
001	2	beta	1.049119010972074	1.4651518269797938	-1.0839947376512042	8.768524503281997
001	3	beta	0.8014084536816337	1.0605904545750025	-1.0201870127126504	6.167439136884244
001	0	frontal_alpha	-0.3619991058253401	0.42728890691344873	-1.0640415915938084	1.4883122280008945
001	1	frontal_alpha	-0.35319913392730345	0.4109768255487365	-1.0056970756238637	1.2496711479917586
001	2	frontal_alpha	0.05612180466353469	0.8741501051230721	-1.0109774846828172	3.098753696694032
001	3	frontal_alpha	1.5454374336478731	1.360918897546729	-0.2400311950149581	10.423956137819046
001	0	frontal_theta	-0.2613494856258912	0.4593048881978607	-0.8318698781930933	2.211893028500918
001	1	frontal_theta	-0.2926676904186829	0.4085590605198752	-0.9074984284806924	2.2367849400353004
001	2	frontal_theta	0.07750946311360152	0.8029732675900978	-0.7503189918370679	3.388700389593808
001	3	frontal_theta	1.1877420573045747	1.7537316515870605	-0.7663430455875501	10.64831458686343
001	0	gamma	-0.2472339623355412	0.4102943059554503	-1.052074756246726	1.2381416688340017
001	1	gamma	-0.1951611772461834	0.5569661188226256	-1.3084479988481408	1.495238180901241
001	2	gamma	1.8707360416714913	1.9164321203780736	-1.020310002337546	12.943520611812364
001	3	gamma	-0.19178472533264754	0.527889675247684	-1.3656193941823518	1.571269754898663
001	0	hf-hrv	0.9278371877515457	0.6583106204440999	-0.6804972052824921	2.509211844152672
001	1	hf-hrv	-0.7250905582497973	0.45524889553042885	-1.7040778084439516	0.4832835325478862
001	2	hf-hrv	0.7790845682239994	1.0326159171474505	-1.4290260985644565	2.417765285375616
001	3	hf-hrv	-0.41717655265244324	0.7242675226726618	-1.7207859993182104	2.0448934193650974
001	0	ibi	0.4899840827535293	0.9611386325289105	-1.841245618046443	3.5988474399685404
001	1	ibi	-0.42513222836585796	0.788828597070438	-2.6171549703316734	2.045030322329026
001	2	ibi	0.44277425975552775	0.9325822980163171	-1.9003177018241144	2.534010755482806
001	3	ibi	-0.13432622496003124	1.0688306473284965	-2.4238679550120996	3.251040106505674
001	0	posterior_alpha	-0.36187103730046477	0.38023815159875596	-1.1342150108738047	0.7388235562730309
001	1	posterior_alpha	-0.33453509778354484	0.410044713346461	-1.105635128836898	0.8641872014893857
001	2	posterior_alpha	0.05300568203548552	0.896916945694438	-0.9775324945045814	2.954638498341734
001	3	posterior_alpha	1.5001321745327734	1.4398964236665839	-0.3808572423715987	10.802817169778448
001	0	valence	0.519039449366287	0.511458506955996	-0.9151669	1.0
001	1	valence	-0.018401181438050956	0.6036546403408617	-1.0	1.0
001	2	valence	0.5102144785985916	0.5022442349309774	-0.4688787	1.0
001	3	valence	0.20606858126061525	0.5886381409963068	-1.0	1.0
002	0	arousal	-0.562538993969414	0.6451323344739484	-1.0	1.0
002	1	arousal	-0.31514546366145835	0.7891120304046689	-1.0	1.0
002	2	arousal	0.5977446039429851	0.6394174995851137	-1.0	1.0
002	3	arousal	-0.5403907279675926	0.6668628933018358	-1.0	1.0
002	0	beta	-0.390700578595664	0.4071090335004741	-1.212032779756992	1.1860787653616978
002	1	beta	-0.24366777977535797	0.5462454609391585	-1.1301203124282015	1.4698837542018024
002	2	beta	1.6950141711742737	1.475353403380153	0.0644794798865599	11.0156685900318
002	3	beta	0.2615213535364442	0.8280921731195058	-0.8034499601421796	4.255060947657086
002	0	frontal_alpha	-0.1832378751863951	0.33240068045666016	-0.8417783898236537	1.033979352082731
002	1	frontal_alpha	-0.16517573451394668	0.3335969208473896	-0.8410473616595732	1.0272972204093789
002	2	frontal_alpha	0.04572445673460965	0.44470374556193687	-0.6602922984418166	1.5716557766855923
002	3	frontal_alpha	1.6844460113363109	2.8858040626660704	-0.4457914518708806	19.337114465003697
002	0	frontal_theta	-0.16602771624087737	0.8577134686409238	-2.0267398789516027	2.8353992121357776
002	1	frontal_theta	-0.13937152075496315	0.7748597949011125	-2.1492198572965973	2.141846287648032
002	2	frontal_theta	0.19751368088387827	1.0608197696476598	-1.7405253365793187	3.9888322009016104
002	3	frontal_theta	1.2025450347751283	1.5731540107491102	-1.0536460591677137	7.893820752309432
002	0	gamma	-0.24433052934755636	0.1983119705849735	-0.514086662654068	0.8008002752626054
002	1	gamma	-0.1638939753912152	0.3080739910046665	-0.5312965764772489	1.315616046616978
002	2	gamma	1.32355165567867	2.2406805678321042	-0.0121885469509081	17.489908466328774
002	3	gamma	-0.2289426191681796	0.2591780728046097	-0.498456938839258	0.7514355958821396
002	0	hf-hrv	0.7245361856280282	0.69395024499812	-1.07331079731117	2.8952447858237087
002	1	hf-hrv	-0.6716891579349478	0.5639883020297072	-2.291666399406928	0.7576259013145916
002	2	hf-hrv	0.12312564270989582	1.2980763027130249	-1.7968052729137998	3.6425563875535625
002	3	hf-hrv	-0.11491318356841071	1.0105722012011173	-2.235223991717136	3.092298352972
002	0	ibi	0.3357325107983281	1.0426675925057838	-2.7417624405091856	3.4517825017310133
002	1	ibi	-0.24242877709389696	0.8893357100220071	-2.7921151526174524	2.428730242261727
