State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.49	553	0.0	True
0	valence	0.87	553	0.0	True
1	arousal	0.96	457	0.0	True
1	valence	0.33	457	0.0	True
2	arousal	0.63	277	0.0	True
2	valence	0.91	277	0.0	True
3	arousal	0.93	106	0.0	True
3	valence	0.81	106	0.0	True
