State	Variable	Statistic	Samples	p-value	Significance
0	beta	0.77	278	0.0	True
0	frontal_alpha	0.66	278	0.0	True
0	frontal_theta	0.95	278	0.0	True
0	gamma	0.6	278	0.0	True
0	posterior_alpha	0.67	278	0.0	True
1	beta	0.85	358	0.0	True
1	frontal_alpha	0.77	358	0.0	True
1	frontal_theta	0.98	358	0.0	True
1	gamma	0.72	358	0.0	True
1	posterior_alpha	0.84	358	0.0	True
2	beta	0.84	117	0.0	True
2	frontal_alpha	0.85	117	0.0	True
2	frontal_theta	0.94	117	0.0	True
2	gamma	0.48	117	0.0	True
2	posterior_alpha	0.87	117	0.0	True
3	beta	0.72	637	0.0	True
3	frontal_alpha	0.88	637	0.0	True
3	frontal_theta	0.92	637	0.0	True
3	gamma	0.59	637	0.0	True
3	posterior_alpha	0.84	637	0.0	True
