timestamp	ibi	hf-hrv	state
0	-0.11092941305045244	0.05983805732546772	3
1	-0.11092941305045244	0.06852433173002852	3
2	0.8641544127076056	0.08622170254828032	3
3	1.2942145795224067	0.10176019518123566	3
4	1.489741578934828	0.11061343014206776	3
5	0.9429879256497644	0.11109885282901087	3
6	0.39578006851289393	0.10651146300732864	3
7	0.2780829751090107	0.10136301963918876	3
8	-0.307637426356406	0.09255639680925602	3
9	-0.23041312548361192	0.07442389370237207	3
10	0.31602975674494893	0.04628168639192448	3
11	0.08294643163937271	0.010925451646811357	3
12	0.31650786606264353	-0.02547666503272499	3
13	0.3560324084469719	-0.05193623674531554	3
14	0.7460345667728899	-0.06363635183271507	3
15	0.5521570445065132	-0.06725982463931371	3
16	-0.14994564973912827	-0.06535011636208445	3
17	0.23757034013477912	-0.05277070972696536	3
18	0.39468041708219614	-0.03352307282897046	3
19	0.3173206519027241	-0.019721772657589294	3
20	-0.46182306797726247	-0.018659211444596348	3
21	-0.9710044585919076	-0.033020371806793535	3
22	-0.4670264910514971	-0.061827867191778324	3
23	-0.5816079054017401	-0.09946698380208333	3
24	-0.07629123177178128	-0.12771639263957763	3
25	-0.6185506574705225	-0.1394668759573382	3
26	-0.6212280696496084	-0.14207352379980748	3
27	0.0009649430555246225	-0.1347171903832937	3
28	0.5874662564065036	-0.12147580173899644	3
29	1.0960181364195258	-0.1079305551808592	3
30	0.9823291927956461	-0.09157088322382015	3
31	0.5153736622102942	-0.06443406122060821	3
32	0.8621299939624952	-0.024206948646930366	3
33	0.3594429215798578	0.021598089834474362	3
34	-0.07101609229989236	0.0639894736260754	3
35	-0.9668449075279714	0.09641311549982275	3
36	-0.6625534904639184	0.11594554660505442	3
37	0.038210497692176826	0.12263688449068273	3
38	0.392568767595714	0.12196960014530217	3
39	0.12368218429519137	0.12434392327592635	3
40	0.9360154981000578	0.1377200909738124	3
41	1.058868203646409	0.1663941437675968	3
42	1.2148945661403874	0.2077616000207383	3
43	0.40225048127901825	0.2534495212700632	3
44	-0.03104531455238115	0.29790319490670736	3
45	0.5463400478079017	0.3386975393185665	3
46	0.6678062363329379	0.37677015133955677	3
47	0.3203327406041938	0.41920241425027815	3
48	-0.7283987895755949	0.4741183027557211	3
49	-0.15783445348107725	0.5378615186910022	3
50	-0.11339335361312922	0.5992311720550159	3
51	0.23525947843259107	0.6515152422827929	3
52	-0.07065751031162086	0.692274342880672	3
53	0.9704481762509527	0.7213413749825557	3
54	1.9871057009138011	0.7420355626426114	1
55	2.307397843143352	0.7566159614746295	1
56	1.8469685047445261	0.7617071163258345	1
57	0.6436210345579574	0.7560619973840411	1
58	1.3639485010846593	0.7488803090963313	1
59	1.5657387325588725	0.7615642292072708	1
60	1.5680495942610606	0.8114005422969065	1
61	0.6798784966047087	0.8912353138624614	1
62	-0.4893630034647293	0.9841918588710333	1
63	-0.23374395373021498	1.0807679707533457	1
64	-0.3846545465248657	1.1767879632187774	1
65	-0.07798851984959677	1.2782342973015863	1
66	-0.45967157604763786	1.3927731340400085	1
67	0.15224208632707534	1.5038916123561972	1
68	1.2017864023469533	1.5876850530783997	1
69	2.33422061465428	1.6337405501721702	1
70	1.7332237817002536	1.6353183226753378	1
71	0.4912601768329681	1.5894176260869763	1
72	1.0898664631985262	1.4989474889514096	1
73	1.4456032816347497	1.3721359666066633	1
74	1.1041539633089517	1.2215891816257665	1
75	0.2903225736419799	1.062875967193643	1
76	-0.1455231385504581	0.910666539971054	1
77	0.19430060809518318	0.7792713177708106	3
78	0.2767123950649549	0.6757491586842724	3
79	-0.22220558219652745	0.5935800833742021	3
80	-0.49953876344298076	0.5286047542638825	3
81	0.03444937105964583	0.49877673495840585	3
82	0.312515653259897	0.5100360712344452	3
83	0.9705278611372333	0.5461380236109322	3
84	0.2129787454397649	0.6095764592498105	3
85	-0.14607296426580701	0.7045485620252244	3
86	-0.036846374273735646	0.81860822265189	3
87	0.6565467619012434	0.9427917230425663	1
88	0.9376888807119879	1.0754913852648316	1
89	-0.1324627856887798	1.2082763859651815	1
90	-0.22886723868973352	1.329051595052558	1
91	0.2686164106186672	1.4300917298327822	1
92	0.9302144383787077	1.5033174266220677	1
93	1.2494308346434442	1.540315389160714	1
94	0.21975992926238755	1.5370945592345588	1
95	1.2350716181353707	1.4946306296159684	1
96	1.6386680180610524	1.4181348771302489	1
97	1.4545917368073986	1.3167592510011918	1
98	0.41609174602626536	1.204265821830531	1
99	0.012088953180536842	1.099337394562419	1
100	0.27241737969433416	1.0100900116807103	1
101	0.814103074211841	0.9317595794390776	1
102	0.404075265174881	0.86272652398919	1
103	-0.44696980517423107	0.7993264862089097	3
104	-0.19693666596811055	0.7409402172223449	3
105	0.535853516773154	0.6970920471036235	3
106	1.1254625406891403	0.6640569774965558	3
107	1.520508752316725	0.629246829352457	3
108	0.6111565730982447	0.5898647037912121	3
109	1.0877309082461586	0.5491615974939115	3
110	1.2900470599698397	0.509955112946856	3
111	1.4090430170201245	0.4702504658872582	3
112	0.9913654589000639	0.4283481162875387	3
113	-0.04981194406016407	0.3871628167457986	3
114	0.3080293941622053	0.35588112380897885	3
115	0.12610460483817618	0.3450204597935069	3
116	0.236096169738555	0.3570559686378965	3
117	-0.48638278871776486	0.3882915106400806	3
118	0.2211313480947355	0.43262542282271677	3
119	0.31515322299584253	0.47942299244164355	3
120	0.5077637555703318	0.5172856291705056	3
121	-0.6316357545863805	0.5393150169378945	3
122	-0.35528185865290546	0.5429972304801443	3
123	-0.30944627327501395	0.529929672026009	3
124	-0.3847023574566345	0.5196117108235397	3
125	-1.1487856338292466	0.5236982954024714	3
126	-0.9399583881080217	0.5294507608789322	3
127	-1.581515666968051	0.5331418198860689	3
128	-1.6366664155523447	0.5433548176979777	3
129	-1.637678413608131	0.577025348924936	3
130	-1.3331479418852363	0.6627461513722313	3
131	-1.248807780667425	0.7944537313246448	3
132	-1.7413908094694586	0.9336632788299051	3
133	-1.7169187421038676	1.056415346734686	1
134	-1.1073159414313445	1.1485071314947344	1
135	0.16451439760287015	1.2019826602146515	1
136	0.9221025169551543	1.2151184747687922	1
137	-0.007721548337546571	1.193602505715278	1
138	-0.30083233706789353	1.1534454537695193	1
139	0.10946640058242016	1.1057238918320493	1
140	0.3874689348736477	1.0444942663815453	1
141	-0.28839352631922277	0.964347499216793	1
142	-0.7261516757824283	0.8712144050257806	3
143	-0.055181866607311524	0.7849275178030051	3
144	0.1549593409493015	0.7162841688735081	3
145	0.8436988797653905	0.654907872989284	3
146	0.1055769393435411	0.5935525036212899	3
147	0.044537477662994734	0.5334352887751155	3
148	0.3088342115136466	0.4814324500485678	3
149	0.8099275861706455	0.4426470872237883	3
150	0.2566548703994076	0.4097694705885838	3
151	-0.5570330864722729	0.3743551874067553	3
152	-0.013768792418081504	0.33979476895939903	3
153	0.11792893550561002	0.323831289646494	3
154	0.12156256632008292	0.3448584520413396	3
155	-0.5600451751737404	0.39878722865825805	3
156	0.28862612435244783	0.46961384296710446	3
157	0.6198430644913051	0.5476783178862911	3
158	0.7811605034344337	0.6304619740827136	3
159	-0.3867271923564931	0.7224984553604014	3
160	-0.27444783243151966	0.8450189932435266	3
161	-0.4206570169355115	1.009336901108527	1
162	-0.9551152922672107	1.1966482572087944	1
163	-1.6157331959259722	1.386409547571169	1
164	-1.4487015118481148	1.563781896793378	1
165	-0.8376086038021107	1.715041844389586	1
166	0.467801785099739	1.8288523514201636	1
167	0.5880479560763665	1.8976958210225536	1
168	-0.20234014004633014	1.9192126606816564	1
169	0.6758472801471181	1.8969154191435502	1
170	0.25500539325335875	1.847440724550831	1
171	-0.4404675184536036	1.7956047617257427	1
172	0.06339176054569111	1.7378562198744132	1
173	0.5728759537282083	1.659295128769103	1
174	0.024958062315139886	1.5633416012109445	1
175	0.6830189199125155	1.4589065015175129	1
176	0.632576709319228	1.3614002964274867	1
177	0.4036369983003333	1.299171292561652	1
178	-0.4338217989376589	1.2852701271757516	1
179	-0.08809256343020484	1.302474133933208	1
180	0.4911096143373231	1.338330402402367	1
181	1.228043411165256	1.3878468886558994	1
182	0.9540800618202626	1.434757219596825	1
183	0.49081394146978746	1.4617596988497081	1
184	1.8283071431654871	1.4637410823194836	1
185	2.2194559250655903	1.4442720680469607	1
186	1.781210859007774	1.4126874621643308	1
187	0.7856060813006994	1.3844245122975898	1
188	0.859882880169333	1.3738591224847942	1
189	1.2027187155164505	1.385014384100492	1
190	1.2537895979230862	1.422076525959687	1
191	-0.09759267945166394	1.4878642767758734	1
192	-0.0018080909871031913	1.5694881782703296	1
193	0.6804371295969824	1.6491063981273453	1
194	0.8582015290687767	1.714460674651503	1
195	0.6015147018580851	1.7568754336135426	1
196	-0.009952725153453983	1.7706367381737547	1
197	0.9410285162355136	1.7536364602291457	1
198	2.2199428416601905	1.708639835106246	1
199	2.3092624694823596	1.6462854128658497	1
200	1.2230933021505426	1.5879760163372467	1
201	1.7021148020956254	1.5434126075195254	1
202	1.8743968813912006	1.5035846119748661	1
203	1.6184112811797842	1.4642773131964846	1
204	0.25798476921205926	1.4281981244993103	1
205	1.0989991899547693	1.4011497194780975	1
206	1.0256307987897582	1.3969202787494708	1
207	1.4701630023752608	1.4299469847343111	1
208	0.6286314686599624	1.494578075333324	1
209	0.3286359057548094	1.5736580658449784	1
210	0.6538932551880473	1.6592338921708432	1
211	1.230194903094887	1.749317797836129	1
212	0.8063409274996537	1.8348042626277627	1
213	0.07547115051780694	1.9075282289643984	1
214	1.3148705796233768	1.9669284604565274	1
215	1.858635210884551	2.0109402005288426	1
216	1.2827072431549345	2.0393197802505267	1
217	-0.01538807318617021	2.059685136652332	1
218	0.075551674192371	2.090848083416214	1
219	0.4560394570961745	2.1316679700609433	1
220	1.2203936620821707	2.1613201640789037	1
221	1.6660485837759538	2.168009051900185	1
222	0.7146689179555807	2.144480204707591	1
223	1.4527120122794177	2.0895876964406157	1
224	2.2362065269504092	2.0150933536715443	1
225	2.3463645913237055	1.9306695203114932	1
226	0.6713744416618138	1.8292355450833409	1
227	0.2550532041851189	1.7081434935434108	1
228	0.5371284749536657	1.584621897179569	1
229	0.5515992503025358	1.4850464232687184	1
230	0.2907130295847632	1.4203500240685678	1
231	-0.39276730673668514	1.3929098212499826	1
232	0.6173417978503383	1.3992237541735792	1
233	1.1903197472109115	1.4181216427007854	1
234	2.0354282935320085	1.4306659943387086	1
235	1.927356295602727	1.4318747929443911	1
236	1.6221245968805442	1.4294674348812446	1
237	1.830425922352312	1.418842123058513	1
238	0.055835116961230134	1.384992960792639	1
239	0.37436077108020277	1.329488148741955	1
240	0.6183609256064568	1.2720161034947388	1
241	1.0016058055756376	1.2355136426378772	1
242	0.7605133106103951	1.2219191249465098	1
243	-0.18207627346474492	1.2251640894798286	1
244	-0.007338222095097486	1.2515985296517622	1
245	0.4129290948291463	1.3056389089518887	1
246	0.9171620540056622	1.370580006647784	1
247	0.534067736532122	1.4246094494798485	1
248	0.32687486976797897	1.4592683975053247	1
249	1.2821033155957595	1.4772861955067045	1
250	1.853025394890274	1.4900555972433707	1
251	1.2871695967867622	1.4955160265728584	1
252	0.735977495335763	1.4818851101791959	1
253	1.4867861084420455	1.4469738502032987	1
254	1.4177207011362707	1.391874687741137	1
255	0.41077592532295054	1.3172575417838228	1
256	0.09669207452307348	1.2250114141584556	1
257	0.8976631623323714	1.12054545756736	1
258	1.1648197448122681	1.013334087385415	1
259	1.1771071542770126	0.9218114458203029	1
260	0.6586814780653211	0.86088910997422	1
261	0.9259672339398557	0.8181906138678822	1
262	1.682831059615291	0.7747482492066712	1
263	1.3173550704988053	0.7253271466373361	3
264	0.40642513053189777	0.6713583836431344	3
265	0.4301091563116162	0.6226209837058694	3
266	0.9890554359861723	0.5858958399797144	3
267	1.1316540563532782	0.5540546057069685	3
268	0.06597984177328581	0.5232553250670419	3
269	0.18907327955506742	0.5031021328567042	3
270	0.49535681877616633	0.499206873872959	3
271	0.5494477583729112	0.5173703458385226	3
272	-0.4087051227814169	0.5703425850700654	3
273	-0.6125583540220906	0.6503074559296935	3
274	-0.067445370606151	0.7397440183623412	3
275	0.555759640154762	0.8335117320384205	1
276	0.77520804242914	0.9339362732778198	1
277	0.15895071496376897	1.064303586170852	1
278	1.2281717457716346	1.249342115845249	1
279	0.8518418363551462	1.4737354756927021	1
280	0.12470928053993625	1.7076382888680934	1
281	-0.3598884838683166	1.932210474073547	1
282	0.16616387474888428	2.1298166181570735	1
283	1.010387918832227	2.2844948021142097	1
284	0.8019502902655019	2.383340332738626	1
285	0.5283463616970677	2.417765285375616	1
286	2.2431965690538984	2.38446265474388	1
287	2.534010755482806	2.28599446250419	1
288	1.5516089246444285	2.13101301207621	1
289	1.4530617869907774	1.9342756049188863	1
290	1.6715149669749156	1.7168645875672415	1
291	1.5014154147751826	1.5073959914034727	1
292	0.570475761074503	1.3530932957382158	1
293	-0.44344857198886445	1.3186901669756128	1
294	-0.09959109252073253	1.394924688348277	1
295	0.5876184964786959	1.517274111317503	1
296	1.4748891549200842	1.6526127105723412	1
297	1.3820130648048663	1.7811400010133605	1
298	1.5562163886481297	1.8898940681821315	1
299	1.9719655725201504	1.9737908878092087	1
300	2.255067939533457	2.039013341554594	1
301	0.7668943924250043	2.0845539398056996	1
