timestamp	hf-hrv	state
0	0.05983805732546772	1
1	0.06852433173002852	1
2	0.08622170254828032	1
3	0.10176019518123566	1
4	0.11061343014206776	1
5	0.11109885282901087	1
6	0.10651146300732864	1
7	0.10136301963918876	1
8	0.09255639680925602	1
9	0.07442389370237207	1
10	0.04628168639192448	1
11	0.010925451646811357	1
12	-0.02547666503272499	1
13	-0.05193623674531554	1
14	-0.06363635183271507	1
15	-0.06725982463931371	1
16	-0.06535011636208445	1
17	-0.05277070972696536	1
18	-0.03352307282897046	1
19	-0.019721772657589294	1
20	-0.018659211444596348	1
21	-0.033020371806793535	1
22	-0.061827867191778324	1
23	-0.09946698380208333	1
24	-0.12771639263957763	1
25	-0.1394668759573382	1
26	-0.14207352379980748	1
27	-0.1347171903832937	1
28	-0.12147580173899644	1
29	-0.1079305551808592	1
30	-0.09157088322382015	1
31	-0.06443406122060821	1
32	-0.024206948646930366	1
33	0.021598089834474362	1
34	0.0639894736260754	1
35	0.09641311549982275	1
36	0.11594554660505442	1
37	0.12263688449068273	1
38	0.12196960014530217	1
39	0.12434392327592635	1
40	0.1377200909738124	1
41	0.1663941437675968	1
42	0.2077616000207383	1
43	0.2534495212700632	1
44	0.29790319490670736	1
45	0.3386975393185665	1
46	0.37677015133955677	1
47	0.41920241425027815	1
48	0.4741183027557211	1
49	0.5378615186910022	1
50	0.5992311720550159	1
51	0.6515152422827929	1
52	0.692274342880672	1
53	0.7213413749825557	1
54	0.7420355626426114	1
55	0.7566159614746295	1
56	0.7617071163258345	1
57	0.7560619973840411	1
58	0.7488803090963313	1
59	0.7615642292072708	1
60	0.8114005422969065	1
61	0.8912353138624614	2
62	0.9841918588710333	2
63	1.0807679707533457	2
64	1.1767879632187774	2
65	1.2782342973015863	2
66	1.3927731340400085	2
67	1.5038916123561972	2
68	1.5876850530783997	2
69	1.6337405501721702	2
70	1.6353183226753378	2
71	1.5894176260869763	2
72	1.4989474889514096	2
73	1.3721359666066633	2
74	1.2215891816257665	2
75	1.062875967193643	2
76	0.910666539971054	2
77	0.7792713177708106	1
78	0.6757491586842724	1
79	0.5935800833742021	1
80	0.5286047542638825	1
81	0.49877673495840585	1
82	0.5100360712344452	1
83	0.5461380236109322	1
84	0.6095764592498105	1
85	0.7045485620252244	1
86	0.81860822265189	1
87	0.9427917230425663	2
88	1.0754913852648316	2
89	1.2082763859651815	2
90	1.329051595052558	2
91	1.4300917298327822	2
92	1.5033174266220677	2
93	1.540315389160714	2
94	1.5370945592345588	2
95	1.4946306296159684	2
96	1.4181348771302489	2
97	1.3167592510011918	2
98	1.204265821830531	2
99	1.099337394562419	2
100	1.0100900116807103	2
101	0.9317595794390776	2
102	0.86272652398919	2
103	0.7993264862089097	1
104	0.7409402172223449	1
105	0.6970920471036235	1
106	0.6640569774965558	1
107	0.629246829352457	1
108	0.5898647037912121	1
109	0.5491615974939115	1
110	0.509955112946856	1
111	0.4702504658872582	1
112	0.4283481162875387	1
113	0.3871628167457986	1
114	0.35588112380897885	1
115	0.3450204597935069	1
116	0.3570559686378965	1
117	0.3882915106400806	1
118	0.43262542282271677	1
119	0.47942299244164355	1
120	0.5172856291705056	1
121	0.5393150169378945	1
122	0.5429972304801443	1
123	0.529929672026009	1
124	0.5196117108235397	1
125	0.5236982954024714	1
126	0.5294507608789322	1
127	0.5331418198860689	1
128	0.5433548176979777	1
129	0.577025348924936	1
130	0.6627461513722313	1
131	0.7944537313246448	1
132	0.9336632788299051	2
133	1.056415346734686	2
134	1.1485071314947344	2
135	1.2019826602146515	2
136	1.2151184747687922	2
137	1.193602505715278	2
138	1.1534454537695193	2
139	1.1057238918320493	2
140	1.0444942663815453	2
141	0.964347499216793	2
142	0.8712144050257806	2
143	0.7849275178030051	1
144	0.7162841688735081	1
145	0.654907872989284	1
146	0.5935525036212899	1
147	0.5334352887751155	1
148	0.4814324500485678	1
149	0.4426470872237883	1
150	0.4097694705885838	1
151	0.3743551874067553	1
152	0.33979476895939903	1
153	0.323831289646494	1
154	0.3448584520413396	1
155	0.39878722865825805	1
156	0.46961384296710446	1
157	0.5476783178862911	1
158	0.6304619740827136	1
159	0.7224984553604014	1
160	0.8450189932435266	1
161	1.009336901108527	2
162	1.1966482572087944	2
163	1.386409547571169	2
164	1.563781896793378	2
165	1.715041844389586	2
166	1.8288523514201636	2
167	1.8976958210225536	2
168	1.9192126606816564	2
169	1.8969154191435502	2
170	1.847440724550831	2
171	1.7956047617257427	2
172	1.7378562198744132	2
173	1.659295128769103	2
174	1.5633416012109445	2
175	1.4589065015175129	2
176	1.3614002964274867	2
177	1.299171292561652	2
178	1.2852701271757516	2
179	1.302474133933208	2
180	1.338330402402367	2
181	1.3878468886558994	2
182	1.434757219596825	2
183	1.4617596988497081	2
184	1.4637410823194836	2
185	1.4442720680469607	2
186	1.4126874621643308	2
187	1.3844245122975898	2
188	1.3738591224847942	2
189	1.385014384100492	2
190	1.422076525959687	2
191	1.4878642767758734	2
192	1.5694881782703296	2
193	1.6491063981273453	2
194	1.714460674651503	2
195	1.7568754336135426	2
196	1.7706367381737547	2
197	1.7536364602291457	2
198	1.708639835106246	2
199	1.6462854128658497	2
200	1.5879760163372467	2
201	1.5434126075195254	2
202	1.5035846119748661	2
203	1.4642773131964846	2
204	1.4281981244993103	2
205	1.4011497194780975	2
206	1.3969202787494708	2
207	1.4299469847343111	2
208	1.494578075333324	2
209	1.5736580658449784	2
210	1.6592338921708432	2
211	1.749317797836129	2
212	1.8348042626277627	2
213	1.9075282289643984	2
214	1.9669284604565274	2
215	2.0109402005288426	2
216	2.0393197802505267	2
217	2.059685136652332	2
218	2.090848083416214	2
219	2.1316679700609433	2
220	2.1613201640789037	2
221	2.168009051900185	2
222	2.144480204707591	2
223	2.0895876964406157	2
224	2.0150933536715443	2
225	1.9306695203114932	2
226	1.8292355450833409	2
227	1.7081434935434108	2
228	1.584621897179569	2
229	1.4850464232687184	2
230	1.4203500240685678	2
231	1.3929098212499826	2
232	1.3992237541735792	2
233	1.4181216427007854	2
234	1.4306659943387086	2
235	1.4318747929443911	2
236	1.4294674348812446	2
237	1.418842123058513	2
238	1.384992960792639	2
239	1.329488148741955	2
240	1.2720161034947388	2
241	1.2355136426378772	2
242	1.2219191249465098	2
243	1.2251640894798286	2
244	1.2515985296517622	2
245	1.3056389089518887	2
246	1.370580006647784	2
247	1.4246094494798485	2
248	1.4592683975053247	2
249	1.4772861955067045	2
250	1.4900555972433707	2
251	1.4955160265728584	2
252	1.4818851101791959	2
253	1.4469738502032987	2
254	1.391874687741137	2
255	1.3172575417838228	2
256	1.2250114141584556	2
257	1.12054545756736	2
258	1.013334087385415	2
259	0.9218114458203029	2
260	0.86088910997422	2
261	0.8181906138678822	1
262	0.7747482492066712	1
263	0.7253271466373361	1
264	0.6713583836431344	1
265	0.6226209837058694	1
266	0.5858958399797144	1
267	0.5540546057069685	1
268	0.5232553250670419	1
269	0.5031021328567042	1
270	0.499206873872959	1
271	0.5173703458385226	1
272	0.5703425850700654	1
273	0.6503074559296935	1
274	0.7397440183623412	1
275	0.8335117320384205	1
276	0.9339362732778198	2
277	1.064303586170852	2
278	1.249342115845249	2
279	1.4737354756927021	2
280	1.7076382888680934	2
281	1.932210474073547	2
282	2.1298166181570735	2
283	2.2844948021142097	2
284	2.383340332738626	2
285	2.417765285375616	2
286	2.38446265474388	2
287	2.28599446250419	2
288	2.13101301207621	2
289	1.9342756049188863	2
290	1.7168645875672415	2
291	1.5073959914034727	2
292	1.3530932957382158	2
293	1.3186901669756128	2
294	1.394924688348277	2
295	1.517274111317503	2
296	1.6526127105723412	2
297	1.7811400010133605	2
298	1.8898940681821315	2
299	1.9737908878092087	2
300	2.039013341554594	2
301	2.0845539398056996	2
302	2.099433644526556	2
303	2.0809337282866975	2
304	2.0330460980509075	2
305	1.9625351460763811	2
306	1.8759691935136726	2
307	1.7811511018293027	2
308	1.694337693644423	2
309	1.642303171346676	2
310	1.6263959646263233	2
311	1.6277346350781836	2
312	1.6476542744761598	2
313	1.679648650781714	2
314	1.6989954290391616	2
315	1.6869713621581643	2
316	1.6332800766185576	2
317	1.5333463014769224	2
318	1.3883533700591977	2
319	1.205274919022026	2
320	0.9967341385350751	2
321	0.7812186784932446	1
322	0.5882578136622798	1
323	0.4587566687377215	1
324	0.4120502502543963	1
325	0.42231246062470895	1
326	0.45833453696037796	1
327	0.5069756984066802	1
328	0.5591071904002824	1
329	0.6083629011973575	1
330	0.654707556580732	1
331	0.7104323823801727	1
332	0.7922574254000216	1
333	0.8917058925363643	2
334	0.9828658294512085	2
335	1.0501111873682198	2
336	1.0875090271701595	2
337	1.0957356755727055	2
338	1.0815477212137312	2
339	1.0584833453067344	2
340	1.0474223058968617	2
341	1.0750502539933586	2
342	1.1458981093611207	2
343	1.2345638272729318	2
344	1.3195189740164304	2
345	1.3926455841668208	2
346	1.4525190629964906	2
347	1.502804550869864	2
348	1.553952511943209	2
349	1.619823148236609	2
350	1.693106103571623	2
351	1.7532689091834586	2
352	1.7912861416092731	2
353	1.8052486264355958	2
354	1.798046396354941	2
355	1.7776728894285214	2
356	1.7630019204985978	2
357	1.7872024410073775	2
358	1.858030880741299	2
359	1.955795169657341	2
360	2.068789104012451	2
361	2.1882937286717286	2
362	2.3038261869993204	2
363	2.4038260964244014	2
364	2.476259683683169	2
365	2.509211844152672	2
366	2.493286182503887	2
367	2.424058900441792	2
368	2.3034484436571803	2
369	2.1408351737821927	2
370	1.9567055579960841	2
371	1.7733207519442085	2
372	1.6003758937515884	2
373	1.437506461524093	2
374	1.2818624057909578	2
375	1.1341056250804542	2
376	1.0005858675273063	2
377	0.8789374100377328	2
378	0.7536412033360711	1
379	0.6183505119349474	1
380	0.48328353254788625	1
381	0.3546138428100918	1
382	0.24027765960062872	1
383	0.1676655547870265	1
384	0.14945711017725682	1
385	0.16495690705034907	1
386	0.1944063223980135	1
387	0.23490403958579914	1
388	0.28555108213699315	1
389	0.3430435407891557	1
390	0.41237208100054396	1
391	0.5155277275545661	1
392	0.6690425069232053	1
393	0.8584596785853987	2
394	1.0586335393640558	2
395	1.2525197201586997	2
396	1.4276670913878016	2
397	1.5748743974836394	2
398	1.6889396062891027	2
399	1.770156060959447	2
400	1.8275202033394367	2
401	1.8758471617312067	2
402	1.9237211192599133	2
403	1.9731268969658142	2
404	2.018645258041367	2
405	2.0448934193650974	2
406	2.0368084885751445	2
407	1.985044525855296	2
408	1.8859637574536632	2
409	1.7409614342404494	2
410	1.5550188370412146	2
411	1.3366605911730325	2
412	1.0982222396530665	2
413	0.8547411955413465	2
414	0.620859992222496	1
415	0.40733621835515854	1
416	0.22621558499619399	1
417	0.0968146689856516	1
418	0.024189668144698938	1
419	-0.0002841811892032625	1
420	0.021193450621949054	1
421	0.08521191152689557	1
422	0.18246958368522956	1
423	0.31193465399461295	1
424	0.47639715130228744	1
425	0.6603615708921594	1
426	0.8413118233117428	1
427	1.003770019618465	2
428	1.1362461482342072	2
429	1.2303055191366543	2
430	1.2809344192444991	2
431	1.286834850084513	2
432	1.2503308701760902	2
433	1.176861284645217	2
434	1.0741838975751157	2
435	0.9515322718220847	2
436	0.8193700480579854	1
437	0.6905208167554591	1
438	0.5782501281356707	1
439	0.4922212423503261	1
440	0.43155237135637126	1
441	0.39192504020314034	1
442	0.38617713869436854	1
443	0.41024957307438653	1
444	0.44070945138410583	1
445	0.4681434832863267	1
446	0.4902635530530581	1
447	0.5113798964671724	1
448	0.5311548716701848	1
449	0.5422175510053816	1
450	0.542184400582865	1
451	0.5365906257288242	1
452	0.5405259043870169	1
453	0.5573636714962885	1
454	0.5781084576550848	1
455	0.61081395309131	1
456	0.6589376222305338	1
457	0.7105446730943276	1
458	0.7597247625040827	1
459	0.8097319708658242	1
460	0.8712779187212862	2
461	0.9533495594792718	2
462	1.0660184913080042	2
463	1.2132296637398934	2
464	1.379769050683688	2
465	1.5497183391935845	2
466	1.7193793420820505	2
467	1.8979572458454252	2
468	2.0746128360341847	2
469	2.220127726959579	2
470	2.3174037144687847	2
471	2.3548168263352327	2
472	2.325771673378607	2
473	2.2291476889251065	2
474	2.069270818038131	2
475	1.8554342035762232	2
476	1.6011990403518006	2
477	1.3239841412526714	2
478	1.0469026314363983	2
479	0.8015920262066567	1
480	0.5997851498702189	1
481	0.42711609813317036	1
482	0.2819491627851302	1
483	0.19006708211661627	1
484	0.1673771461462136	1
485	0.18532601843625113	1
486	0.21367085358801124	1
487	0.24655155120862488	1
488	0.28781995079822836	1
489	0.3566935048068257	1
490	0.46477139567808645	1
491	0.6037902035585399	1
492	0.7683150908463304	1
493	0.9461909412665994	2
494	1.1171370445649307	2
495	1.268967840300349	2
496	1.4006038955028808	2
497	1.5105474636502727	2
498	1.5882456280963242	2
499	1.6244817297555765	2
500	1.6163080665007783	2
501	1.5666987180344194	2
502	1.4836096944743247	2
503	1.3772235181511632	2
504	1.263692230174339	2
505	1.163603497623277	2
506	1.0821730386552135	2
507	1.016058631576769	2
508	0.9672236839942249	2
509	0.9334017082014485	2
510	0.9134606218352672	2
511	0.9167927956606461	2
512	0.9537183557509886	2
513	1.0181688070292576	2
514	1.085148922860292	2
515	1.128645094322086	2
516	1.1339542514087133	2
517	1.095136774889132	2
518	1.013436806084306	2
519	0.896988549745999	2
520	0.7629945911073882	1
521	0.646077781934923	1
522	0.5659380323600405	1
523	0.5020164758681563	1
524	0.4341986498035454	1
525	0.35898560204138474	1
526	0.27749895117980306	1
527	0.1948117201762292	1
528	0.12209707493572154	1
529	0.07011059594657115	1
530	0.0405276941526674	1
531	0.03554335459793412	1
532	0.043422033411833955	1
533	0.04145097130386695	1
534	0.018747883884001205	1
535	-0.029114429351860812	1
536	-0.1018025140129908	1
537	-0.19500818226220235	3
538	-0.3007360505565104	3
539	-0.40686094177344356	3
540	-0.49766493462251143	3
541	-0.5573173623730842	3
542	-0.5910720785235585	3
543	-0.6134931524073403	3
544	-0.6270280311654177	3
545	-0.6308810108938683	3
546	-0.6181662845645183	3
547	-0.580248145322401	3
548	-0.523739083501536	3
549	-0.466288978168599	3
550	-0.4197079077883115	3
551	-0.39008772081878035	3
552	-0.3809272230592379	3
553	-0.3934847746599151	3
554	-0.4268052101918821	3
555	-0.4776070972457209	3
556	-0.5396367177580296	3
557	-0.6013315627294626	3
558	-0.6534702371488519	3
559	-0.6948271329765516	3
560	-0.7237069225434585	3
561	-0.7353735906997775	3
562	-0.7268107381159941	3
563	-0.6979568384497158	3
564	-0.6518825130420072	3
565	-0.5938557561879534	3
566	-0.5287002832849316	3
567	-0.46405503973127465	3
568	-0.4088962930995591	3
569	-0.36835966737335846	3
570	-0.3444243114149405	3
571	-0.3373500549639671	3
572	-0.34632079383189784	3
573	-0.3697412067297503	3
574	-0.40521721951943324	3
575	-0.448668534596125	3
576	-0.4934760172813206	3
577	-0.536560473976822	3
578	-0.5800780869026515	3
579	-0.6250249742417082	3
580	-0.6682598735781051	3
581	-0.7011473180602554	3
582	-0.7067574475153677	3
583	-0.6710925124441753	3
584	-0.5996102652364489	3
585	-0.504404424824203	3
586	-0.39076013242646257	3
587	-0.265998063456953	3
588	-0.14021853777439466	3
589	-0.021198581191109157	1
590	0.08457851905791025	1
591	0.171808874416487	1
592	0.2365966095821071	1
593	0.27657400347879807	1
594	0.29080507984670745	1
595	0.2799495422934967	1
596	0.24734496264701233	1
597	0.20152097992117585	1
598	0.1604696717628047	1
599	0.13655985001277254	1
600	0.1298773538185146	1
601	0.13714292758610439	1
602	0.14794648487813378	1
603	0.1510638299654797	1
604	0.14183833497513876	1
605	0.12348913802862714	1
606	0.10803518049210735	1
607	0.09960613124983175	1
608	0.08866106092656438	1
609	0.06572189320709403	1
610	0.025335751193708976	1
611	-0.03386807437926055	1
612	-0.10899717428725063	1
613	-0.19232188206657927	3
614	-0.2720425136268338	3
615	-0.3374504721801582	3
616	-0.38256240789627155	3
617	-0.40341208823653485	3
618	-0.40392228397486507	3
619	-0.3945425722482413	3
620	-0.378622549404307	3
621	-0.34981882772195444	3
622	-0.3065692383676182	3
623	-0.2593927129879862	3
624	-0.21800880942188663	3
625	-0.18558451770157688	3
626	-0.15861414774161292	3
627	-0.1294316933831795	3
628	-0.10171436763767877	3
629	-0.08672149946080115	3
630	-0.08908280090522407	3
631	-0.10875935481663364	3
632	-0.1421046835272679	3
633	-0.179714941301605	3
634	-0.21044173797547033	3
635	-0.23806987661317583	3
636	-0.27269777508882653	3
637	-0.3145962462393777	3
638	-0.3564600420068865	3
639	-0.3858675829707294	3
640	-0.3997316316555045	3
641	-0.4080578533915357	3
642	-0.4209596041196977	3
643	-0.443371290754146	3
644	-0.4758863529754053	3
645	-0.5135299887615211	3
646	-0.5470825133735282	3
647	-0.5762991181469729	3
648	-0.6070386275465767	3
649	-0.6363892906425196	3
650	-0.6513948300019934	3
651	-0.6496204905187195	3
652	-0.637149829410015	3
653	-0.6061993724525616	3
654	-0.5511443652732166	3
655	-0.4828852088288087	3
656	-0.41605796034211145	3
