State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.93	463	0.0	True
0	valence	0.84	463	0.0	True
1	arousal	0.93	370	0.0	True
1	valence	0.39	370	0.0	True
2	arousal	0.87	264	0.0	True
2	valence	0.92	264	0.0	True
3	arousal	0.97	296	0.0	True
3	valence	0.87	296	0.0	True
