State	Variable	Statistic	Samples	p-value	Significance
0	arousal	0.5	463	0.0	True
0	valence	0.83	463	0.0	True
1	arousal	0.55	370	0.0	True
1	valence	0.46	370	0.0	True
2	arousal	0.77	264	0.0	True
2	valence	0.91	264	0.0	True
3	arousal	0.34	296	0.0	True
3	valence	0.87	296	0.0	True
