timestamp	posterior_alpha	state
0	-0.4754888030870996	0
1	-0.4498809679471069	0
2	-0.08697588273321094	0
3	-0.048203301525573006	0
4	-0.26062390355052123	0
5	-0.0570161354653565	0
6	0.06793526360196836	0
7	-0.09537287884862926	0
8	-0.21177760701249515	0
9	-0.13962770280179176	0
10	-0.14403611334501143	0
11	-0.14893067966434592	0
12	0.0172212086994664	2
13	0.15608300969940728	2
14	0.046074256390283175	2
15	-0.003341697537679939	2
16	-0.06366180745153643	2
17	-0.16069024799429185	2
18	-0.10930587690332098	2
19	0.06896096351139905	2
20	0.3005403228761957	2
21	0.31840747349288034	2
22	0.023182539810505727	2
23	-0.318304525782856	0
24	-0.2031834304199441	0
25	-0.11829682109487791	0
26	-0.2709533075404625	0
27	-0.23106711014466402	0
28	-0.11969810961470323	0
29	-0.20618798168141736	0
30	-0.36287237461954913	0
31	-0.21630585987832368	0
32	-0.23264613444514343	0
33	-0.24594684857159305	0
34	-0.0880687885752745	0
35	-0.22291038811526653	0
36	-0.28814531038677554	0
37	-0.09087024508886682	0
38	-0.18916337824069035	0
39	-0.21413053285371617	0
40	0.10049418328127083	0
41	-0.028539591813302366	0
42	-0.336762074515871	0
43	-0.23232801513397622	0
44	-0.2378617998131565	0
45	-0.26813866670522424	0
46	-0.11121153500826676	0
47	-0.1920759201354473	0
48	-0.14399400929372705	0
49	0.02113160434989381	0
50	-0.10422659419472612	0
51	-0.24477564126468196	0
52	-0.2658332424710708	0
53	-0.1924895208136211	0
54	-0.17066367983483027	0
55	-0.11241352847626213	0
56	-0.0930521264439925	0
57	-0.22511793513906692	0
58	-0.1694160306527971	0
59	-0.13919254567040573	0
60	-0.13617940258094877	0
61	-0.09832217088777344	0
62	-0.11695185933965946	0
63	-0.002787707555719802	0
64	-0.10910630427767672	0
65	-0.2697785376078591	0
66	-0.1256277576911285	0
67	-0.06116293219015588	0
68	-0.1226745522335717	0
69	-0.21143753820913908	0
70	-0.2739000233337383	0
71	-0.16794377520975182	0
72	-0.08020338183597807	0
73	-0.22608403077073283	0
74	-0.260943914761529	0
75	-0.037547012131027464	0
76	-0.12071493064808243	0
77	-0.3797851529723262	0
